       frequency          s11_db          s12_db          s21_db          s22_db         s11_deg         s12_deg         s21_deg         s22_deg
  1.32227772e+11 -7.13241661e-01 -3.90274246e+01 -3.90274246e+01 -7.17096663e-01 -1.73550189e+02 -1.10741144e+02 -1.10741144e+02 -1.79001872e+02
  1.32307692e+11 -7.16175826e-01 -3.89394550e+01 -3.89394550e+01 -7.19984578e-01 -1.73664772e+02 -1.10971033e+02 -1.10971033e+02 -1.79120412e+02
  1.32387612e+11 -7.19138268e-01 -3.88510793e+01 -3.88510793e+01 -7.22900121e-01 -1.73779712e+02 -1.11202062e+02 -1.11202062e+02 -1.79239301e+02
  1.32467532e+11 -7.22129444e-01 -3.87622956e+01 -3.87622956e+01 -7.25843735e-01 -1.73895011e+02 -1.11434244e+02 -1.11434244e+02 -1.79358544e+02
  1.32547453e+11 -7.25149816e-01 -3.86731019e+01 -3.86731018e+01 -7.28815873e-01 -1.74010674e+02 -1.11667594e+02 -1.11667594e+02 -1.79478143e+02
  1.32627373e+11 -7.28199860e-01 -3.85834962e+01 -3.85834961e+01 -7.31816998e-01 -1.74126704e+02 -1.11902126e+02 -1.11902126e+02 -1.79598102e+02
  1.32707293e+11 -7.31280060e-01 -3.84934766e+01 -3.84934765e+01 -7.34847583e-01 -1.74243104e+02 -1.12137855e+02 -1.12137855e+02 -1.79718424e+02
  1.32787213e+11 -7.34390912e-01 -3.84030410e+01 -3.84030410e+01 -7.37908113e-01 -1.74359878e+02 -1.12374797e+02 -1.12374797e+02 -1.79839114e+02
  1.32867133e+11 -7.37532922e-01 -3.83121875e+01 -3.83121875e+01 -7.40999080e-01 -1.74477031e+02 -1.12612967e+02 -1.12612967e+02 -1.79960175e+02
  1.32947053e+11 -7.40706610e-01 -3.82209140e+01 -3.82209140e+01 -7.44120993e-01 -1.74594565e+02 -1.12852380e+02 -1.12852380e+02 -1.80081610e+02
  1.33026973e+11 -7.43912504e-01 -3.81292185e+01 -3.81292185e+01 -7.47274366e-01 -1.74712484e+02 -1.13093053e+02 -1.13093053e+02 -1.80203423e+02
  1.33106893e+11 -7.47151147e-01 -3.80370988e+01 -3.80370988e+01 -7.50459730e-01 -1.74830793e+02 -1.13335001e+02 -1.13335001e+02 -1.80325618e+02
  1.33186813e+11 -7.50423092e-01 -3.79445529e+01 -3.79445528e+01 -7.53677624e-01 -1.74949496e+02 -1.13578242e+02 -1.13578242e+02 -1.80448199e+02
  1.33266733e+11 -7.53728906e-01 -3.78515785e+01 -3.78515785e+01 -7.56928602e-01 -1.75068595e+02 -1.13822792e+02 -1.13822792e+02 -1.80571170e+02
  1.33346653e+11 -7.57069170e-01 -3.77581737e+01 -3.77581736e+01 -7.60213231e-01 -1.75188096e+02 -1.14068669e+02 -1.14068669e+02 -1.80694535e+02
  1.33426573e+11 -7.60444476e-01 -3.76643361e+01 -3.76643360e+01 -7.63532088e-01 -1.75308002e+02 -1.14315889e+02 -1.14315889e+02 -1.80818297e+02
  1.33506494e+11 -7.63855432e-01 -3.75700636e+01 -3.75700635e+01 -7.66885767e-01 -1.75428317e+02 -1.14564471e+02 -1.14564472e+02 -1.80942460e+02
  1.33586414e+11 -7.67302658e-01 -3.74753539e+01 -3.74753539e+01 -7.70274873e-01 -1.75549046e+02 -1.14814434e+02 -1.14814434e+02 -1.81067029e+02
  1.33666334e+11 -7.70786791e-01 -3.73802049e+01 -3.73802049e+01 -7.73700028e-01 -1.75670193e+02 -1.15065794e+02 -1.15065795e+02 -1.81192008e+02
  1.33746254e+11 -7.74308482e-01 -3.72846143e+01 -3.72846142e+01 -7.77161866e-01 -1.75791762e+02 -1.15318573e+02 -1.15318573e+02 -1.81317401e+02
  1.33826174e+11 -7.77868397e-01 -3.71885797e+01 -3.71885796e+01 -7.80661037e-01 -1.75913757e+02 -1.15572787e+02 -1.15572787e+02 -1.81443213e+02
  1.33906094e+11 -7.81467218e-01 -3.70920988e+01 -3.70920988e+01 -7.84198208e-01 -1.76036183e+02 -1.15828458e+02 -1.15828458e+02 -1.81569446e+02
  1.33986014e+11 -7.85105644e-01 -3.69951693e+01 -3.69951693e+01 -7.87774061e-01 -1.76159044e+02 -1.16085605e+02 -1.16085605e+02 -1.81696107e+02
  1.34065934e+11 -7.88784389e-01 -3.68977889e+01 -3.68977889e+01 -7.91389292e-01 -1.76282345e+02 -1.16344248e+02 -1.16344248e+02 -1.81823198e+02
  1.34145854e+11 -7.92504188e-01 -3.67999552e+01 -3.67999551e+01 -7.95044618e-01 -1.76406090e+02 -1.16604409e+02 -1.16604409e+02 -1.81950726e+02
  1.34225774e+11 -7.96265790e-01 -3.67016656e+01 -3.67016656e+01 -7.98740770e-01 -1.76530284e+02 -1.16866108e+02 -1.16866108e+02 -1.82078693e+02
  1.34305694e+11 -8.00069965e-01 -3.66029179e+01 -3.66029179e+01 -8.02478500e-01 -1.76654931e+02 -1.17129366e+02 -1.17129366e+02 -1.82207105e+02
  1.34385614e+11 -8.03917500e-01 -3.65037095e+01 -3.65037095e+01 -8.06258576e-01 -1.76780037e+02 -1.17394207e+02 -1.17394207e+02 -1.82335967e+02
  1.34465534e+11 -8.07809203e-01 -3.64040380e+01 -3.64040380e+01 -8.10081786e-01 -1.76905605e+02 -1.17660652e+02 -1.17660652e+02 -1.82465282e+02
  1.34545455e+11 -8.11745901e-01 -3.63039008e+01 -3.63039008e+01 -8.13948936e-01 -1.77031641e+02 -1.17928723e+02 -1.17928723e+02 -1.82595056e+02
  1.34625375e+11 -8.15728442e-01 -3.62032954e+01 -3.62032954e+01 -8.17860856e-01 -1.77158150e+02 -1.18198446e+02 -1.18198446e+02 -1.82725293e+02
  1.34705295e+11 -8.19757696e-01 -3.61022193e+01 -3.61022192e+01 -8.21818393e-01 -1.77285136e+02 -1.18469842e+02 -1.18469842e+02 -1.82855999e+02
  1.34785215e+11 -8.23834554e-01 -3.60006697e+01 -3.60006697e+01 -8.25822417e-01 -1.77412605e+02 -1.18742936e+02 -1.18742936e+02 -1.82987178e+02
  1.34865135e+11 -8.27959931e-01 -3.58986443e+01 -3.58986442e+01 -8.29873820e-01 -1.77540562e+02 -1.19017754e+02 -1.19017754e+02 -1.83118835e+02
  1.34945055e+11 -8.32134763e-01 -3.57961402e+01 -3.57961402e+01 -8.33973517e-01 -1.77669012e+02 -1.19294319e+02 -1.19294319e+02 -1.83250975e+02
  1.35024975e+11 -8.36360012e-01 -3.56931548e+01 -3.56931548e+01 -8.38122445e-01 -1.77797959e+02 -1.19572659e+02 -1.19572659e+02 -1.83383603e+02
  1.35104895e+11 -8.40636664e-01 -3.55896855e+01 -3.55896855e+01 -8.42321567e-01 -1.77927410e+02 -1.19852798e+02 -1.19852798e+02 -1.83516725e+02
  1.35184815e+11 -8.44965731e-01 -3.54857296e+01 -3.54857295e+01 -8.46571870e-01 -1.78057369e+02 -1.20134765e+02 -1.20134765e+02 -1.83650345e+02
  1.35264735e+11 -8.49348250e-01 -3.53812842e+01 -3.53812841e+01 -8.50874366e-01 -1.78187842e+02 -1.20418585e+02 -1.20418585e+02 -1.83784469e+02
  1.35344655e+11 -8.53785288e-01 -3.52763466e+01 -3.52763466e+01 -8.55230096e-01 -1.78318835e+02 -1.20704288e+02 -1.20704288e+02 -1.83919102e+02
  1.35424575e+11 -8.58277937e-01 -3.51709140e+01 -3.51709140e+01 -8.59640125e-01 -1.78450352e+02 -1.20991901e+02 -1.20991901e+02 -1.84054250e+02
  1.35504496e+11 -8.62827319e-01 -3.50649837e+01 -3.50649837e+01 -8.64105549e-01 -1.78582400e+02 -1.21281454e+02 -1.21281454e+02 -1.84189917e+02
  1.35584416e+11 -8.67434587e-01 -3.49585527e+01 -3.49585527e+01 -8.68627491e-01 -1.78714984e+02 -1.21572975e+02 -1.21572975e+02 -1.84326110e+02
  1.35664336e+11 -8.72100924e-01 -3.48516182e+01 -3.48516182e+01 -8.73207105e-01 -1.78848109e+02 -1.21866496e+02 -1.21866496e+02 -1.84462834e+02
  1.35744256e+11 -8.76827542e-01 -3.47441773e+01 -3.47441773e+01 -8.77845577e-01 -1.78981783e+02 -1.22162047e+02 -1.22162047e+02 -1.84600095e+02
  1.35824176e+11 -8.81615691e-01 -3.46362271e+01 -3.46362271e+01 -8.82544123e-01 -1.79116009e+02 -1.22459659e+02 -1.22459659e+02 -1.84737897e+02
  1.35904096e+11 -8.86466651e-01 -3.45277647e+01 -3.45277646e+01 -8.87303993e-01 -1.79250794e+02 -1.22759366e+02 -1.22759366e+02 -1.84876248e+02
  1.35984016e+11 -8.91381738e-01 -3.44187870e+01 -3.44187870e+01 -8.92126471e-01 -1.79386145e+02 -1.23061199e+02 -1.23061199e+02 -1.85015152e+02
  1.36063936e+11 -8.96362305e-01 -3.43092911e+01 -3.43092911e+01 -8.97012876e-01 -1.79522067e+02 -1.23365193e+02 -1.23365193e+02 -1.85154617e+02
  1.36143856e+11 -9.01409740e-01 -3.41992740e+01 -3.41992740e+01 -9.01964563e-01 -1.79658566e+02 -1.23671381e+02 -1.23671381e+02 -1.85294646e+02
  1.36223776e+11 -9.06525471e-01 -3.40887327e+01 -3.40887326e+01 -9.06982925e-01 -1.79795648e+02 -1.23979798e+02 -1.23979798e+02 -1.85435247e+02
  1.36303696e+11 -9.11710967e-01 -3.39776640e+01 -3.39776639e+01 -9.12069394e-01 -1.79933319e+02 -1.24290481e+02 -1.24290481e+02 -1.85576426e+02
  1.36383616e+11 -9.16967734e-01 -3.38660649e+01 -3.38660649e+01 -9.17225441e-01 -1.80071586e+02 -1.24603466e+02 -1.24603466e+02 -1.85718188e+02
  1.36463536e+11 -9.22297325e-01 -3.37539323e+01 -3.37539323e+01 -9.22452579e-01 -1.80210455e+02 -1.24918790e+02 -1.24918790e+02 -1.85860540e+02
  1.36543457e+11 -9.27701333e-01 -3.36412631e+01 -3.36412631e+01 -9.27752363e-01 -1.80349932e+02 -1.25236491e+02 -1.25236491e+02 -1.86003488e+02
  1.36623377e+11 -9.33181399e-01 -3.35280541e+01 -3.35280541e+01 -9.33126393e-01 -1.80490024e+02 -1.25556608e+02 -1.25556608e+02 -1.86147038e+02
  1.36703297e+11 -9.38739209e-01 -3.34143022e+01 -3.34143022e+01 -9.38576315e-01 -1.80630737e+02 -1.25879182e+02 -1.25879182e+02 -1.86291197e+02
  1.36783217e+11 -9.44376498e-01 -3.33000042e+01 -3.33000042e+01 -9.44103819e-01 -1.80772078e+02 -1.26204252e+02 -1.26204252e+02 -1.86435970e+02
  1.36863137e+11 -9.50095050e-01 -3.31851569e+01 -3.31851569e+01 -9.49710647e-01 -1.80914052e+02 -1.26531861e+02 -1.26531861e+02 -1.86581365e+02
  1.36943057e+11 -9.55896703e-01 -3.30697571e+01 -3.30697571e+01 -9.55398591e-01 -1.81056667e+02 -1.26862051e+02 -1.26862051e+02 -1.86727387e+02
  1.37022977e+11 -9.61783345e-01 -3.29538015e+01 -3.29538015e+01 -9.61169492e-01 -1.81199929e+02 -1.27194866e+02 -1.27194866e+02 -1.86874043e+02
  1.37102897e+11 -9.67756922e-01 -3.28372869e+01 -3.28372869e+01 -9.67025248e-01 -1.81343846e+02 -1.27530349e+02 -1.27530349e+02 -1.87021339e+02
  1.37182817e+11 -9.73819434e-01 -3.27202101e+01 -3.27202100e+01 -9.72967812e-01 -1.81488423e+02 -1.27868547e+02 -1.27868547e+02 -1.87169283e+02
  1.37262737e+11 -9.79972944e-01 -3.26025677e+01 -3.26025677e+01 -9.78999192e-01 -1.81633667e+02 -1.28209506e+02 -1.28209506e+02 -1.87317880e+02
  1.37342657e+11 -9.86219571e-01 -3.24843565e+01 -3.24843565e+01 -9.85121458e-01 -1.81779585e+02 -1.28553274e+02 -1.28553274e+02 -1.87467138e+02
  1.37422577e+11 -9.92561502e-01 -3.23655732e+01 -3.23655732e+01 -9.91336741e-01 -1.81926184e+02 -1.28899898e+02 -1.28899898e+02 -1.87617062e+02
  1.37502498e+11 -9.99000986e-01 -3.22462145e+01 -3.22462145e+01 -9.97647234e-01 -1.82073470e+02 -1.29249430e+02 -1.29249430e+02 -1.87767660e+02
  1.37582418e+11 -1.00554034e+00 -3.21262771e+01 -3.21262771e+01 -1.00405520e+00 -1.82221452e+02 -1.29601919e+02 -1.29601919e+02 -1.87918937e+02
  1.37662338e+11 -1.01218195e+00 -3.20057577e+01 -3.20057577e+01 -1.01056296e+00 -1.82370134e+02 -1.29957419e+02 -1.29957419e+02 -1.88070902e+02
  1.37742258e+11 -1.01892828e+00 -3.18846530e+01 -3.18846530e+01 -1.01717292e+00 -1.82519524e+02 -1.30315981e+02 -1.30315981e+02 -1.88223560e+02
  1.37822178e+11 -1.02578186e+00 -3.17629596e+01 -3.17629596e+01 -1.02388754e+00 -1.82669629e+02 -1.30677661e+02 -1.30677661e+02 -1.88376917e+02
  1.37902098e+11 -1.03274529e+00 -3.16406743e+01 -3.16406743e+01 -1.03070937e+00 -1.82820456e+02 -1.31042515e+02 -1.31042515e+02 -1.88530982e+02
  1.37982018e+11 -1.03982128e+00 -3.15177937e+01 -3.15177937e+01 -1.03764104e+00 -1.82972011e+02 -1.31410599e+02 -1.31410599e+02 -1.88685759e+02
  1.38061938e+11 -1.04701260e+00 -3.13943146e+01 -3.13943146e+01 -1.04468526e+00 -1.83124301e+02 -1.31781973e+02 -1.31781973e+02 -1.88841257e+02
  1.38141858e+11 -1.05432210e+00 -3.12702337e+01 -3.12702337e+01 -1.05184479e+00 -1.83277334e+02 -1.32156695e+02 -1.32156695e+02 -1.88997481e+02
  1.38221778e+11 -1.06175273e+00 -3.11455477e+01 -3.11455477e+01 -1.05912253e+00 -1.83431114e+02 -1.32534827e+02 -1.32534827e+02 -1.89154437e+02
  1.38301698e+11 -1.06930753e+00 -3.10202534e+01 -3.10202533e+01 -1.06652144e+00 -1.83585650e+02 -1.32916432e+02 -1.32916432e+02 -1.89312133e+02
  1.38381618e+11 -1.07698963e+00 -3.08943474e+01 -3.08943474e+01 -1.07404456e+00 -1.83740947e+02 -1.33301574e+02 -1.33301574e+02 -1.89470575e+02
  1.38461538e+11 -1.08480227e+00 -3.07678267e+01 -3.07678267e+01 -1.08169505e+00 -1.83897013e+02 -1.33690319e+02 -1.33690319e+02 -1.89629768e+02
  1.38541459e+11 -1.09274878e+00 -3.06406880e+01 -3.06406880e+01 -1.08947615e+00 -1.84053853e+02 -1.34082733e+02 -1.34082733e+02 -1.89789720e+02
  1.38621379e+11 -1.10083260e+00 -3.05129282e+01 -3.05129282e+01 -1.09739123e+00 -1.84211474e+02 -1.34478886e+02 -1.34478886e+02 -1.89950436e+02
  1.38701299e+11 -1.10905727e+00 -3.03845442e+01 -3.03845442e+01 -1.10544373e+00 -1.84369881e+02 -1.34878849e+02 -1.34878849e+02 -1.90111922e+02
  1.38781219e+11 -1.11742645e+00 -3.02555329e+01 -3.02555329e+01 -1.11363722e+00 -1.84529082e+02 -1.35282693e+02 -1.35282693e+02 -1.90274184e+02
  1.38861139e+11 -1.12594391e+00 -3.01258912e+01 -3.01258912e+01 -1.12197538e+00 -1.84689081e+02 -1.35690493e+02 -1.35690493e+02 -1.90437228e+02
  1.38941059e+11 -1.13461356e+00 -2.99956163e+01 -2.99956163e+01 -1.13046201e+00 -1.84849884e+02 -1.36102324e+02 -1.36102324e+02 -1.90601059e+02
  1.39020979e+11 -1.14343941e+00 -2.98647051e+01 -2.98647051e+01 -1.13910102e+00 -1.85011497e+02 -1.36518264e+02 -1.36518264e+02 -1.90765682e+02
  1.39100899e+11 -1.15242560e+00 -2.97331549e+01 -2.97331549e+01 -1.14789645e+00 -1.85173925e+02 -1.36938393e+02 -1.36938393e+02 -1.90931103e+02
  1.39180819e+11 -1.16157643e+00 -2.96009628e+01 -2.96009628e+01 -1.15685248e+00 -1.85337173e+02 -1.37362791e+02 -1.37362791e+02 -1.91097326e+02
  1.39260739e+11 -1.17089630e+00 -2.94681262e+01 -2.94681262e+01 -1.16597341e+00 -1.85501245e+02 -1.37791543e+02 -1.37791543e+02 -1.91264357e+02
  1.39340659e+11 -1.18038978e+00 -2.93346424e+01 -2.93346424e+01 -1.17526369e+00 -1.85666147e+02 -1.38224735e+02 -1.38224735e+02 -1.91432198e+02
  1.39420579e+11 -1.19006157e+00 -2.92005089e+01 -2.92005089e+01 -1.18472790e+00 -1.85831881e+02 -1.38662452e+02 -1.38662452e+02 -1.91600855e+02
  1.39500500e+11 -1.19991654e+00 -2.90657233e+01 -2.90657233e+01 -1.19437077e+00 -1.85998452e+02 -1.39104786e+02 -1.39104786e+02 -1.91770331e+02
  1.39580420e+11 -1.20995969e+00 -2.89302832e+01 -2.89302832e+01 -1.20419718e+00 -1.86165864e+02 -1.39551828e+02 -1.39551828e+02 -1.91940628e+02
  1.39660340e+11 -1.22019621e+00 -2.87941864e+01 -2.87941864e+01 -1.21421219e+00 -1.86334118e+02 -1.40003672e+02 -1.40003672e+02 -1.92111751e+02
  1.39740260e+11 -1.23063144e+00 -2.86574310e+01 -2.86574309e+01 -1.22442100e+00 -1.86503218e+02 -1.40460416e+02 -1.40460416e+02 -1.92283700e+02
  1.39820180e+11 -1.24127090e+00 -2.85200148e+01 -2.85200148e+01 -1.23482898e+00 -1.86673165e+02 -1.40922157e+02 -1.40922157e+02 -1.92456478e+02
  1.39900100e+11 -1.25212027e+00 -2.83819362e+01 -2.83819362e+01 -1.24544168e+00 -1.86843961e+02 -1.41388998e+02 -1.41388997e+02 -1.92630087e+02
  1.39980020e+11 -1.26318545e+00 -2.82431935e+01 -2.82431935e+01 -1.25626482e+00 -1.87015606e+02 -1.41861041e+02 -1.41861041e+02 -1.92804527e+02
  1.40059940e+11 -1.27447250e+00 -2.81037853e+01 -2.81037852e+01 -1.26730432e+00 -1.87188100e+02 -1.42338394e+02 -1.42338394e+02 -1.92979797e+02
  1.40139860e+11 -1.28598768e+00 -2.79637102e+01 -2.79637102e+01 -1.27856626e+00 -1.87361443e+02 -1.42821165e+02 -1.42821165e+02 -1.93155898e+02
  1.40219780e+11 -1.29773746e+00 -2.78229672e+01 -2.78229672e+01 -1.29005695e+00 -1.87535633e+02 -1.43309466e+02 -1.43309466e+02 -1.93332827e+02
  1.40299700e+11 -1.30972850e+00 -2.76815555e+01 -2.76815555e+01 -1.30178288e+00 -1.87710669e+02 -1.43803411e+02 -1.43803411e+02 -1.93510583e+02
  1.40379620e+11 -1.32196770e+00 -2.75394745e+01 -2.75394745e+01 -1.31375075e+00 -1.87886546e+02 -1.44303118e+02 -1.44303118e+02 -1.93689163e+02
  1.40459540e+11 -1.33446216e+00 -2.73967237e+01 -2.73967236e+01 -1.32596748e+00 -1.88063261e+02 -1.44808706e+02 -1.44808706e+02 -1.93868561e+02
  1.40539461e+11 -1.34721920e+00 -2.72533030e+01 -2.72533029e+01 -1.33844020e+00 -1.88240808e+02 -1.45320299e+02 -1.45320299e+02 -1.94048774e+02
  1.40619381e+11 -1.36024639e+00 -2.71092126e+01 -2.71092126e+01 -1.35117626e+00 -1.88419181e+02 -1.45838023e+02 -1.45838023e+02 -1.94229795e+02
  1.40699301e+11 -1.37355151e+00 -2.69644529e+01 -2.69644529e+01 -1.36418325e+00 -1.88598373e+02 -1.46362005e+02 -1.46362005e+02 -1.94411617e+02
  1.40779221e+11 -1.38714262e+00 -2.68190249e+01 -2.68190248e+01 -1.37746900e+00 -1.88778374e+02 -1.46892379e+02 -1.46892379e+02 -1.94594230e+02
  1.40859141e+11 -1.40102800e+00 -2.66729294e+01 -2.66729294e+01 -1.39104157e+00 -1.88959175e+02 -1.47429280e+02 -1.47429280e+02 -1.94777625e+02
  1.40939061e+11 -1.41521619e+00 -2.65261682e+01 -2.65261682e+01 -1.40490926e+00 -1.89140762e+02 -1.47972845e+02 -1.47972845e+02 -1.94961789e+02
  1.41018981e+11 -1.42971598e+00 -2.63787430e+01 -2.63787430e+01 -1.41908064e+00 -1.89323124e+02 -1.48523217e+02 -1.48523217e+02 -1.95146711e+02
  1.41098901e+11 -1.44453646e+00 -2.62306561e+01 -2.62306561e+01 -1.43356452e+00 -1.89506243e+02 -1.49080540e+02 -1.49080540e+02 -1.95332374e+02
  1.41178821e+11 -1.45968694e+00 -2.60819104e+01 -2.60819104e+01 -1.44836998e+00 -1.89690104e+02 -1.49644963e+02 -1.49644963e+02 -1.95518761e+02
  1.41258741e+11 -1.47517705e+00 -2.59325089e+01 -2.59325089e+01 -1.46350637e+00 -1.89874686e+02 -1.50216638e+02 -1.50216638e+02 -1.95705855e+02
  1.41338661e+11 -1.49101665e+00 -2.57824554e+01 -2.57824554e+01 -1.47898328e+00 -1.90059968e+02 -1.50795719e+02 -1.50795719e+02 -1.95893633e+02
  1.41418581e+11 -1.50721592e+00 -2.56317542e+01 -2.56317542e+01 -1.49481060e+00 -1.90245927e+02 -1.51382365e+02 -1.51382365e+02 -1.96082073e+02
  1.41498501e+11 -1.52378531e+00 -2.54804100e+01 -2.54804100e+01 -1.51099849e+00 -1.90432536e+02 -1.51976738e+02 -1.51976738e+02 -1.96271149e+02
  1.41578422e+11 -1.54073555e+00 -2.53284282e+01 -2.53284282e+01 -1.52755738e+00 -1.90619765e+02 -1.52579005e+02 -1.52579005e+02 -1.96460832e+02
  1.41658342e+11 -1.55807765e+00 -2.51758149e+01 -2.51758148e+01 -1.54449796e+00 -1.90807583e+02 -1.53189334e+02 -1.53189334e+02 -1.96651091e+02
  1.41738262e+11 -1.57582293e+00 -2.50225766e+01 -2.50225766e+01 -1.56183122e+00 -1.90995955e+02 -1.53807897e+02 -1.53807897e+02 -1.96841892e+02
  1.41818182e+11 -1.59398296e+00 -2.48687210e+01 -2.48687210e+01 -1.57956841e+00 -1.91184841e+02 -1.54434872e+02 -1.54434872e+02 -1.97033197e+02
  1.41898102e+11 -1.61256961e+00 -2.47142560e+01 -2.47142560e+01 -1.59772105e+00 -1.91374201e+02 -1.55070438e+02 -1.55070438e+02 -1.97224965e+02
  1.41978022e+11 -1.63159503e+00 -2.45591906e+01 -2.45591906e+01 -1.61630094e+00 -1.91563988e+02 -1.55714779e+02 -1.55714779e+02 -1.97417151e+02
  1.42057942e+11 -1.65107163e+00 -2.44035347e+01 -2.44035347e+01 -1.63532013e+00 -1.91754152e+02 -1.56368082e+02 -1.56368082e+02 -1.97609708e+02
  1.42137862e+11 -1.67101209e+00 -2.42472989e+01 -2.42472988e+01 -1.65479091e+00 -1.91944639e+02 -1.57030537e+02 -1.57030537e+02 -1.97802582e+02
  1.42217782e+11 -1.69142934e+00 -2.40904947e+01 -2.40904947e+01 -1.67472582e+00 -1.92135392e+02 -1.57702338e+02 -1.57702338e+02 -1.97995716e+02
  1.42297702e+11 -1.71233654e+00 -2.39331348e+01 -2.39331348e+01 -1.69513765e+00 -1.92326344e+02 -1.58383682e+02 -1.58383682e+02 -1.98189048e+02
  1.42377622e+11 -1.73374708e+00 -2.37752328e+01 -2.37752328e+01 -1.71603936e+00 -1.92517429e+02 -1.59074771e+02 -1.59074771e+02 -1.98382510e+02
  1.42457542e+11 -1.75567456e+00 -2.36168034e+01 -2.36168034e+01 -1.73744415e+00 -1.92708572e+02 -1.59775808e+02 -1.59775808e+02 -1.98576032e+02
  1.42537463e+11 -1.77813275e+00 -2.34578625e+01 -2.34578625e+01 -1.75936536e+00 -1.92899692e+02 -1.60486999e+02 -1.60486999e+02 -1.98769533e+02
  1.42617383e+11 -1.80113559e+00 -2.32984271e+01 -2.32984271e+01 -1.78181648e+00 -1.93090703e+02 -1.61208556e+02 -1.61208555e+02 -1.98962931e+02
  1.42697303e+11 -1.82469713e+00 -2.31385157e+01 -2.31385157e+01 -1.80481114e+00 -1.93281513e+02 -1.61940689e+02 -1.61940689e+02 -1.99156135e+02
  1.42777223e+11 -1.84883151e+00 -2.29781478e+01 -2.29781478e+01 -1.82836302e+00 -1.93472020e+02 -1.62683615e+02 -1.62683615e+02 -1.99349047e+02
  1.42857143e+11 -1.87355294e+00 -2.28173446e+01 -2.28173446e+01 -1.85248586e+00 -1.93662118e+02 -1.63437551e+02 -1.63437551e+02 -1.99541564e+02
  1.42937063e+11 -1.89887560e+00 -2.26561286e+01 -2.26561286e+01 -1.87719341e+00 -1.93851692e+02 -1.64202716e+02 -1.64202716e+02 -1.99733572e+02
  1.43016983e+11 -1.92481366e+00 -2.24945238e+01 -2.24945238e+01 -1.90249933e+00 -1.94040617e+02 -1.64979333e+02 -1.64979333e+02 -1.99924953e+02
  1.43096903e+11 -1.95138114e+00 -2.23325560e+01 -2.23325560e+01 -1.92841719e+00 -1.94228764e+02 -1.65767623e+02 -1.65767623e+02 -2.00115578e+02
  1.43176823e+11 -1.97859192e+00 -2.21702524e+01 -2.21702524e+01 -1.95496040e+00 -1.94415989e+02 -1.66567812e+02 -1.66567812e+02 -2.00305310e+02
  1.43256743e+11 -2.00645961e+00 -2.20076421e+01 -2.20076421e+01 -1.98214208e+00 -1.94602144e+02 -1.67380123e+02 -1.67380123e+02 -2.00494002e+02
  1.43336663e+11 -2.03499749e+00 -2.18447561e+01 -2.18447561e+01 -2.00997505e+00 -1.94787067e+02 -1.68204783e+02 -1.68204783e+02 -2.00681500e+02
  1.43416583e+11 -2.06421841e+00 -2.16816271e+01 -2.16816271e+01 -2.03847169e+00 -1.94970588e+02 -1.69042017e+02 -1.69042017e+02 -2.00867638e+02
  1.43496503e+11 -2.09413470e+00 -2.15182897e+01 -2.15182897e+01 -2.06764388e+00 -1.95152525e+02 -1.69892048e+02 -1.69892048e+02 -2.01052238e+02
  1.43576424e+11 -2.12475804e+00 -2.13547808e+01 -2.13547808e+01 -2.09750284e+00 -1.95332686e+02 -1.70755099e+02 -1.70755099e+02 -2.01235115e+02
  1.43656344e+11 -2.15609935e+00 -2.11911391e+01 -2.11911391e+01 -2.12805906e+00 -1.95510867e+02 -1.71631394e+02 -1.71631394e+02 -2.01416070e+02
  1.43736264e+11 -2.18816863e+00 -2.10274057e+01 -2.10274056e+01 -2.15932213e+00 -1.95686851e+02 -1.72521149e+02 -1.72521149e+02 -2.01594893e+02
  1.43816184e+11 -2.22097482e+00 -2.08636236e+01 -2.08636236e+01 -2.19130061e+00 -1.95860409e+02 -1.73424581e+02 -1.73424581e+02 -2.01771364e+02
  1.43896104e+11 -2.25452567e+00 -2.06998385e+01 -2.06998385e+01 -2.22400186e+00 -1.96031302e+02 -1.74341900e+02 -1.74341900e+02 -2.01945248e+02
  1.43976024e+11 -2.28882749e+00 -2.05360981e+01 -2.05360981e+01 -2.25743190e+00 -1.96199275e+02 -1.75273315e+02 -1.75273314e+02 -2.02116299e+02
  1.44055944e+11 -2.32388504e+00 -2.03724526e+01 -2.03724525e+01 -2.29159517e+00 -1.96364061e+02 -1.76219024e+02 -1.76219024e+02 -2.02284260e+02
  1.44135864e+11 -2.35970126e+00 -2.02089546e+01 -2.02089546e+01 -2.32649440e+00 -1.96525380e+02 -1.77179221e+02 -1.77179221e+02 -2.02448860e+02
  1.44215784e+11 -2.39627707e+00 -2.00456592e+01 -2.00456592e+01 -2.36213033e+00 -1.96682941e+02 -1.78154094e+02 -1.78154094e+02 -2.02609815e+02
  1.44295704e+11 -2.43361115e+00 -1.98826240e+01 -1.98826240e+01 -2.39850151e+00 -1.96836436e+02 -1.79143817e+02 -1.79143817e+02 -2.02766829e+02
  1.44375624e+11 -2.47169968e+00 -1.97199092e+01 -1.97199092e+01 -2.43560408e+00 -1.96985549e+02 -1.80148559e+02 -1.80148559e+02 -2.02919595e+02
  1.44455544e+11 -2.51053606e+00 -1.95575774e+01 -1.95575774e+01 -2.47343149e+00 -1.97129948e+02 -1.81168473e+02 -1.81168473e+02 -2.03067793e+02
  1.44535465e+11 -2.55011065e+00 -1.93956937e+01 -1.93956937e+01 -2.51197424e+00 -1.97269291e+02 -1.82203704e+02 -1.82203704e+02 -2.03211094e+02
