 frequency       s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db          s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg         s41_31_db       s51_61_db       s32_42_db       s62_52_db       s41_31_deg      s51_61_deg      s32_42_deg      s62_52_deg     
 8.00000000e+10 -3.55234463e-01 -6.09597819e+01 -5.18955273e+01 -5.27379939e+01 -6.78265895e+01 -6.40766497e+01 -6.03340645e+01 -6.09597819e+01 -6.41143519e+00 -8.63222646e+00 -1.07987090e+01 -1.11874900e+01 -9.35832805e+00 -7.44711937e+00 -5.18955272e+01 -8.63222646e+00 -1.47593602e+01 -3.60971773e+00 -1.21060462e+01 -1.10088916e+01 -9.31253322e+00 -5.27379940e+01 -1.07987090e+01 -3.60971773e+00 -7.76235399e+00 -1.45211370e+01 -1.22078142e+01 -1.12705038e+01 -6.78265901e+01 -1.11874900e+01 -1.21060462e+01 -1.45211370e+01 -8.00990399e+00 -3.54018172e+00 -1.06627519e+01 -6.40766496e+01 -9.35832805e+00 -1.10088916e+01 -1.22078141e+01 -3.54018172e+00 -1.49436093e+01 -8.59999717e+00 -6.03340646e+01 -7.44711937e+00 -9.31253322e+00 -1.12705038e+01 -1.06627519e+01 -8.59999716e+00 -6.44715884e+00 -1.19193075e+02  8.80560226e+01  1.59197943e+02  1.37107656e+02  4.54238189e+01  6.50919070e+01  5.38809707e+01  8.80560225e+01  1.34001643e+02 -1.19462880e+02 -1.01996880e+02 -1.37893954e+02 -1.57840901e+02 -2.47918237e+01  1.59197943e+02 -1.19462880e+02  1.74988012e+02 -5.09896278e+01  1.42246848e+02  1.27146708e+02 -1.59020418e+02  1.37107656e+02 -1.01996880e+02 -5.09896278e+01  1.68423329e+02  1.61081730e+02  1.42388907e+02 -1.38768149e+02  4.54238177e+01 -1.37893954e+02  1.42246848e+02  1.61081730e+02  1.68846531e+02 -5.02330915e+01 -1.01140435e+02  6.50919083e+01 -1.57840901e+02  1.27146708e+02  1.42388907e+02 -5.02330915e+01  1.71734634e+02 -1.18212464e+02  5.38809708e+01 -2.47918237e+01 -1.59020418e+02 -1.38768149e+02 -1.01140435e+02 -1.18212464e+02  1.34027924e+02 -8.42466744e-01 -3.74994048e+00  2.16648256e+00  1.82916198e+00 -2.20902864e+01 -1.96680905e+01 -1.74660005e+01 -1.99469468e+01 
 8.01600000e+10 -3.57820798e-01 -6.10284943e+01 -5.19322724e+01 -5.27364589e+01 -6.80241851e+01 -6.40433935e+01 -6.04240352e+01 -6.10284943e+01 -6.43103683e+00 -8.62343137e+00 -1.08085875e+01 -1.11928009e+01 -9.34437017e+00 -7.42642479e+00 -5.19322724e+01 -8.62343137e+00 -1.47179910e+01 -3.61019178e+00 -1.21181388e+01 -1.10187809e+01 -9.29940768e+00 -5.27364590e+01 -1.08085875e+01 -3.61019179e+00 -7.73292739e+00 -1.45380321e+01 -1.22200537e+01 -1.12768377e+01 -6.80241857e+01 -1.11928009e+01 -1.21181388e+01 -1.45380321e+01 -7.97900135e+00 -3.54050991e+00 -1.06719347e+01 -6.40433935e+01 -9.34437017e+00 -1.10187809e+01 -1.22200537e+01 -3.54050991e+00 -1.49081332e+01 -8.59081737e+00 -6.04240353e+01 -7.42642479e+00 -9.29940768e+00 -1.12768377e+01 -1.06719347e+01 -8.59081737e+00 -6.46677089e+00 -1.19344217e+02  8.82418299e+01  1.58834731e+02  1.36906369e+02  4.34504936e+01  6.29522315e+01  5.34672719e+01  8.82418298e+01  1.33876848e+02 -1.19815100e+02 -1.02283946e+02 -1.38243273e+02 -1.58207080e+02 -2.48662684e+01  1.58834731e+02 -1.19815100e+02  1.75472361e+02 -5.12461659e+01  1.41812472e+02  1.26645901e+02 -1.59384284e+02  1.36906370e+02 -1.02283946e+02 -5.12461659e+01  1.68464492e+02  1.60617473e+02  1.41957259e+02 -1.39113851e+02  4.34504922e+01 -1.38243273e+02  1.41812472e+02  1.60617473e+02  1.68899192e+02 -5.04918190e+01 -1.01433670e+02  6.29522327e+01 -1.58207080e+02  1.26645901e+02  1.41957259e+02 -5.04918190e+01  1.72258820e+02 -1.18570024e+02  5.34672720e+01 -2.48662684e+01 -1.59384284e+02 -1.39113851e+02 -1.01433670e+02 -1.18570024e+02  1.33905995e+02 -8.04186612e-01 -3.98079223e+00  2.18515611e+00  1.84843075e+00 -2.19283616e+01 -1.95017405e+01 -1.75311548e+01 -1.99638068e+01 
 8.03200000e+10 -3.60426360e-01 -6.10964733e+01 -5.19689118e+01 -5.27345263e+01 -6.82174238e+01 -6.40028221e+01 -6.05148444e+01 -6.10964734e+01 -6.45080686e+00 -8.61474038e+00 -1.08186387e+01 -1.11982468e+01 -9.33047377e+00 -7.40564889e+00 -5.19689118e+01 -8.61474038e+00 -1.46754819e+01 -3.61078065e+00 -1.21304193e+01 -1.10288607e+01 -9.28634083e+00 -5.27345264e+01 -1.08186387e+01 -3.61078065e+00 -7.70339786e+00 -1.45550840e+01 -1.22324776e+01 -1.12833049e+01 -6.82174244e+01 -1.11982468e+01 -1.21304192e+01 -1.45550840e+01 -7.94798402e+00 -3.54095392e+00 -1.06812930e+01 -6.40028220e+01 -9.33047376e+00 -1.10288607e+01 -1.22324776e+01 -3.54095392e+00 -1.48712875e+01 -8.58174647e+00 -6.05148445e+01 -7.40564889e+00 -9.28634083e+00 -1.12833049e+01 -1.06812930e+01 -8.58174647e+00 -6.48654749e+00 -1.19494838e+02  8.84375136e+01  1.58472356e+02  1.36702002e+02  4.14167551e+01  6.08370167e+01  5.30544851e+01  8.84375135e+01  1.33752461e+02 -1.20167521e+02 -1.02570658e+02 -1.38592333e+02 -1.58573520e+02 -2.49420402e+01  1.58472356e+02 -1.20167521e+02  1.75948129e+02 -5.15027144e+01  1.41378633e+02  1.26145084e+02 -1.59748376e+02  1.36702003e+02 -1.02570658e+02 -5.15027144e+01  1.68502676e+02  1.60153818e+02  1.41526160e+02 -1.39459257e+02  4.14167536e+01 -1.38592333e+02  1.41378633e+02  1.60153818e+02  1.68948671e+02 -5.07505536e+01 -1.01726578e+02  6.08370179e+01 -1.58573520e+02  1.26145084e+02  1.41526160e+02 -5.07505537e+01  1.72775044e+02 -1.18927789e+02  5.30544852e+01 -2.49420402e+01 -1.59748376e+02 -1.39459257e+02 -1.01726578e+02 -1.18927789e+02  1.33784484e+02 -7.65614620e-01 -4.21460242e+00  2.20389831e+00  1.86777302e+00 -2.17703534e+01 -1.94202643e+01 -1.75968626e+01 -1.99811863e+01 
 8.04800000e+10 -3.63050244e-01 -6.11636666e+01 -5.20054424e+01 -5.27322056e+01 -6.84055501e+01 -6.39552720e+01 -6.06065019e+01 -6.11636667e+01 -6.47074525e+00 -8.60615343e+00 -1.08288627e+01 -1.12038275e+01 -9.31663880e+00 -7.38479453e+00 -5.20054424e+01 -8.60615343e+00 -1.46318827e+01 -3.61148403e+00 -1.21428876e+01 -1.10391313e+01 -9.27333258e+00 -5.27322056e+01 -1.08288627e+01 -3.61148404e+00 -7.67377223e+00 -1.45722915e+01 -1.22450859e+01 -1.12899052e+01 -6.84055507e+01 -1.12038275e+01 -1.21428876e+01 -1.45722915e+01 -7.91685952e+00 -3.54151347e+00 -1.06908269e+01 -6.39552719e+01 -9.31663880e+00 -1.10391313e+01 -1.22450859e+01 -3.54151347e+00 -1.48331219e+01 -8.57278440e+00 -6.06065020e+01 -7.38479453e+00 -9.27333258e+00 -1.12899052e+01 -1.06908269e+01 -8.57278439e+00 -6.50648855e+00 -1.19644937e+02  8.86430685e+01  1.58110820e+02  1.36494507e+02  3.93222007e+01  5.87487528e+01  5.26426395e+01  8.86430685e+01  1.33628493e+02 -1.20520135e+02 -1.02857007e+02 -1.38941127e+02 -1.58940214e+02 -2.50191445e+01  1.58110820e+02 -1.20520135e+02  1.76415203e+02 -5.17592696e+01  1.40945343e+02  1.25644263e+02 -1.60112688e+02  1.36494508e+02 -1.02857007e+02 -5.17592696e+01  1.68537889e+02  1.59690778e+02  1.41095622e+02 -1.39804359e+02  3.93221990e+01 -1.38941127e+02  1.40945343e+02  1.59690778e+02  1.68994976e+02 -5.10092916e+01 -1.02019151e+02  5.87487541e+01 -1.58940214e+02  1.25644263e+02  1.41095622e+02 -5.10092916e+01  1.73283122e+02 -1.19285754e+02  5.26426396e+01 -2.50191445e+01 -1.60112688e+02 -1.39804359e+02 -1.02019151e+02 -1.19285754e+02  1.33663403e+02 -7.26763238e-01 -4.45027882e+00  2.22270926e+00  1.88718872e+00 -2.16163127e+01 -1.94265550e+01 -1.76631284e+01 -1.99990869e+01 
 8.06400000e+10 -3.65691535e-01 -6.12300208e+01 -5.20418614e+01 -5.27295063e+01 -6.85877635e+01 -6.39011034e+01 -6.06990180e+01 -6.12300208e+01 -6.49085194e+00 -8.59767043e+00 -1.08392595e+01 -1.12095430e+01 -9.30286522e+00 -7.36386457e+00 -5.20418613e+01 -8.59767043e+00 -1.45872429e+01 -3.61230163e+00 -1.21555438e+01 -1.10495931e+01 -9.26038285e+00 -5.27295064e+01 -1.08392595e+01 -3.61230163e+00 -7.64405720e+00 -1.45896538e+01 -1.22578786e+01 -1.12966385e+01 -6.85877641e+01 -1.12095430e+01 -1.21555438e+01 -1.45896538e+01 -7.88563523e+00 -3.54218824e+00 -1.07005365e+01 -6.39011034e+01 -9.30286522e+00 -1.10495931e+01 -1.22578786e+01 -3.54218824e+00 -1.47936866e+01 -8.56393105e+00 -6.06990180e+01 -7.36386458e+00 -9.26038285e+00 -1.12966385e+01 -1.07005365e+01 -8.56393105e+00 -6.52659399e+00 -1.19794514e+02  8.88584764e+01  1.57750126e+02  1.36283837e+02  3.71668825e+01  5.66896700e+01  5.22317652e+01  8.88584764e+01  1.33504955e+02 -1.20872939e+02 -1.03142982e+02 -1.39289649e+02 -1.59307159e+02 -2.50975862e+01  1.57750126e+02 -1.20872939e+02  1.76873486e+02 -5.20158278e+01  1.40512614e+02  1.25143442e+02 -1.60477216e+02  1.36283838e+02 -1.03142982e+02 -5.20158278e+01  1.68570138e+02  1.59228364e+02  1.40665656e+02 -1.40149151e+02  3.71668806e+01 -1.39289649e+02  1.40512614e+02  1.59228364e+02  1.69038114e+02 -5.12680292e+01 -1.02311377e+02  5.66896712e+01 -1.59307159e+02  1.25143442e+02  1.40665656e+02 -5.12680293e+01  1.73782885e+02 -1.19643912e+02  5.22317653e+01 -2.50975862e+01 -1.60477216e+02 -1.40149151e+02 -1.02311377e+02 -1.19643912e+02  1.33542763e+02 -6.87645044e-01 -4.68666074e+00  2.24158910e+00  1.90667781e+00 -2.14662878e+01 -1.95227906e+01 -1.77299566e+01 -2.00175102e+01 
 8.08000000e+10 -3.68349311e-01 -6.12954814e+01 -5.20781656e+01 -5.27264382e+01 -6.87632247e+01 -6.38406947e+01 -6.07924029e+01 -6.12954815e+01 -6.51112686e+00 -8.58929130e+00 -1.08498292e+01 -1.12153932e+01 -9.28915296e+00 -7.34286188e+00 -5.20781656e+01 -8.58929130e+00 -1.45416115e+01 -3.61323313e+00 -1.21683878e+01 -1.10602461e+01 -9.24749156e+00 -5.27264383e+01 -1.08498292e+01 -3.61323313e+00 -7.61425940e+00 -1.46071699e+01 -1.22708556e+01 -1.13035047e+01 -6.87632253e+01 -1.12153932e+01 -1.21683878e+01 -1.46071698e+01 -7.85431840e+00 -3.54297793e+00 -1.07104218e+01 -6.38406947e+01 -9.28915296e+00 -1.10602462e+01 -1.22708556e+01 -3.54297793e+00 -1.47530320e+01 -8.55518634e+00 -6.07924029e+01 -7.34286188e+00 -9.24749156e+00 -1.13035047e+01 -1.07104218e+01 -8.55518634e+00 -6.54686372e+00 -1.19943568e+02  8.90837046e+01  1.57390274e+02  1.36069948e+02  3.49513765e+01  5.46617307e+01  5.18218928e+01  8.90837046e+01  1.33381860e+02 -1.21225924e+02 -1.03428572e+02 -1.39637891e+02 -1.59674349e+02 -2.51773702e+01  1.57390274e+02 -1.21225924e+02  1.77322895e+02 -5.22723853e+01  1.40080457e+02  1.24642626e+02 -1.60841955e+02  1.36069949e+02 -1.03428572e+02 -5.22723853e+01  1.68599431e+02  1.58766586e+02  1.40236273e+02 -1.40493627e+02  3.49513744e+01 -1.39637891e+02  1.40080457e+02  1.58766586e+02  1.69078096e+02 -5.15267630e+01 -1.02603247e+02  5.46617319e+01 -1.59674349e+02  1.24642626e+02  1.40236273e+02 -5.15267630e+01  1.74274184e+02 -1.20002257e+02  5.18218929e+01 -2.51773702e+01 -1.60841955e+02 -1.40493627e+02 -1.02603247e+02 -1.20002257e+02  1.33422577e+02 -6.48272704e-01 -4.92253060e+00  2.26053793e+00  1.92624023e+00 -2.13203250e+01 -1.97103575e+01 -1.77973518e+01 -2.00364576e+01 
 8.09600000e+10 -3.71022646e-01 -6.13599933e+01 -5.21143522e+01 -5.27230111e+01 -6.89310640e+01 -6.37744369e+01 -6.08866673e+01 -6.13599934e+01 -6.53156994e+00 -8.58101593e+00 -1.08605718e+01 -1.12213779e+01 -9.27550196e+00 -7.32178929e+00 -5.21143522e+01 -8.58101593e+00 -1.44950374e+01 -3.61427821e+00 -1.21814196e+01 -1.10710909e+01 -9.23465859e+00 -5.27230112e+01 -1.08605718e+01 -3.61427821e+00 -7.58438531e+00 -1.46248385e+01 -1.22840169e+01 -1.13105036e+01 -6.89310646e+01 -1.12213779e+01 -1.21814196e+01 -1.46248385e+01 -7.82291620e+00 -3.54388222e+00 -1.07204828e+01 -6.37744369e+01 -9.27550196e+00 -1.10710909e+01 -1.22840169e+01 -3.54388222e+00 -1.47112087e+01 -8.54655016e+00 -6.08866673e+01 -7.32178929e+00 -9.23465859e+00 -1.13105035e+01 -1.07204828e+01 -8.54655016e+00 -6.56729760e+00 -1.20092098e+02  8.93187057e+01  1.57031267e+02  1.35852798e+02  3.26768502e+01  5.26666278e+01  5.14130543e+01  8.93187057e+01  1.33259219e+02 -1.21579087e+02 -1.03713768e+02 -1.39985848e+02 -1.60041779e+02 -2.52585006e+01  1.57031267e+02 -1.21579087e+02  1.77763361e+02 -5.25289387e+01  1.39648884e+02  1.24141820e+02 -1.61206900e+02  1.35852799e+02 -1.03713768e+02 -5.25289387e+01  1.68625778e+02  1.58305456e+02  1.39807486e+02 -1.40837779e+02  3.26768479e+01 -1.39985848e+02  1.39648884e+02  1.58305456e+02  1.69114931e+02 -5.17854892e+01 -1.02894750e+02  5.26666291e+01 -1.60041779e+02  1.24141820e+02  1.39807486e+02 -5.17854892e+01  1.74756884e+02 -1.20360783e+02  5.14130544e+01 -2.52585006e+01 -1.61206900e+02 -1.40837779e+02 -1.02894750e+02 -1.20360783e+02  1.33302856e+02 -6.08658964e-01 -5.15662775e+00  2.27955590e+00  1.94587595e+00 -2.11784680e+01 -1.99897811e+01 -1.78653186e+01 -2.00559307e+01 
 8.11200000e+10 -3.73710604e-01 -6.14235005e+01 -5.21504182e+01 -5.27192348e+01 -6.90903927e+01 -6.37027290e+01 -6.09818220e+01 -6.14235005e+01 -6.55218106e+00 -8.57284421e+00 -1.08714873e+01 -1.12274971e+01 -9.26191212e+00 -7.30064964e+00 -5.21504182e+01 -8.57284420e+00 -1.44475687e+01 -3.61543656e+00 -1.21946392e+01 -1.10821275e+01 -9.22188382e+00 -5.27192348e+01 -1.08714873e+01 -3.61543656e+00 -7.55444136e+00 -1.46426588e+01 -1.22973624e+01 -1.13176350e+01 -6.90903933e+01 -1.12274971e+01 -1.21946392e+01 -1.46426588e+01 -7.79143565e+00 -3.54490078e+00 -1.07307196e+01 -6.37027290e+01 -9.26191211e+00 -1.10821275e+01 -1.22973624e+01 -3.54490078e+00 -1.46682669e+01 -8.53802238e+00 -6.09818221e+01 -7.30064965e+00 -9.22188382e+00 -1.13176350e+01 -1.07307196e+01 -8.53802238e+00 -6.58789552e+00 -1.20240104e+02  8.95634167e+01  1.56673106e+02  1.35632347e+02  3.03451248e+01  5.07057873e+01  5.10052822e+01  8.95634166e+01  1.33137043e+02 -1.21932420e+02 -1.03998558e+02 -1.40333513e+02 -1.60409444e+02 -2.53409816e+01  1.56673106e+02 -1.21932420e+02  1.78194828e+02 -5.27854843e+01  1.39217907e+02  1.23641029e+02 -1.61572047e+02  1.35632347e+02 -1.03998558e+02 -5.27854843e+01  1.68649188e+02  1.57844986e+02  1.39379307e+02 -1.41181602e+02  3.03451223e+01 -1.40333513e+02  1.39217907e+02  1.57844986e+02  1.69148631e+02 -5.20442044e+01 -1.03185876e+02  5.07057885e+01 -1.60409444e+02  1.23641029e+02  1.39379307e+02 -5.20442044e+01  1.75230866e+02 -1.20719485e+02  5.10052823e+01 -2.53409816e+01 -1.61572047e+02 -1.41181602e+02 -1.03185876e+02 -1.20719485e+02  1.33183611e+02 -5.68816634e-01 -5.38766437e+00  2.29864311e+00  1.96558494e+00 -2.10407583e+01 -2.03606662e+01 -1.79338616e+01 -2.00759311e+01 
 8.12800000e+10 -3.76412245e-01 -6.14859461e+01 -5.21863607e+01 -5.27151191e+01 -6.92403160e+01 -6.36259730e+01 -6.10778783e+01 -6.14859462e+01 -6.57296013e+00 -8.56477601e+00 -1.08825757e+01 -1.12337505e+01 -9.24838333e+00 -7.27944578e+00 -5.21863606e+01 -8.56477601e+00 -1.43992530e+01 -3.61670783e+00 -1.22080466e+01 -1.10933563e+01 -9.20916713e+00 -5.27151192e+01 -1.08825757e+01 -3.61670784e+00 -7.52443385e+00 -1.46606294e+01 -1.23108921e+01 -1.13248988e+01 -6.92403165e+01 -1.12337505e+01 -1.22080466e+01 -1.46606294e+01 -7.75988366e+00 -3.54603328e+00 -1.07411322e+01 -6.36259730e+01 -9.24838333e+00 -1.10933563e+01 -1.23108921e+01 -3.54603328e+00 -1.46242570e+01 -8.52960288e+00 -6.10778784e+01 -7.27944578e+00 -9.20916713e+00 -1.13248988e+01 -1.07411322e+01 -8.52960287e+00 -6.60865731e+00 -1.20387585e+02  8.98177583e+01  1.56315792e+02  1.35408556e+02  2.79587286e+01  4.87803750e+01  5.05986102e+01  8.98177582e+01  1.33015345e+02 -1.22285918e+02 -1.04282933e+02 -1.40680879e+02 -1.60777340e+02 -2.54248166e+01  1.56315792e+02 -1.22285918e+02  1.78617256e+02 -5.30420188e+01  1.38787537e+02  1.23140257e+02 -1.61937390e+02  1.35408556e+02 -1.04282933e+02 -5.30420188e+01  1.68669672e+02  1.57385186e+02  1.38951746e+02 -1.41525088e+02  2.79587260e+01 -1.40680879e+02  1.38787537e+02  1.57385186e+02  1.69179208e+02 -5.23029052e+01 -1.03476614e+02  4.87803762e+01 -1.60777340e+02  1.23140257e+02  1.38951747e+02 -5.23029052e+01  1.75696026e+02 -1.21078356e+02  5.05986103e+01 -2.54248166e+01 -1.61937390e+02 -1.41525088e+02 -1.03476614e+02 -1.21078356e+02  1.33064853e+02 -5.28758581e-01 -5.61434355e+00  2.31779969e+00  1.98536718e+00 -2.09072351e+01 -2.08216502e+01 -1.80029856e+01 -2.00964603e+01 
 8.14400000e+10 -3.79126623e-01 -6.15472731e+01 -5.22221766e+01 -5.27106742e+01 -6.93799486e+01 -6.35445700e+01 -6.11748475e+01 -6.15472732e+01 -6.59390701e+00 -8.55681122e+00 -1.08938370e+01 -1.12401381e+01 -9.23491550e+00 -7.25818052e+00 -5.22221765e+01 -8.55681122e+00 -1.43501372e+01 -3.61809171e+00 -1.22216415e+01 -1.11047775e+01 -9.19650836e+00 -5.27106743e+01 -1.08938370e+01 -3.61809171e+00 -7.49436896e+00 -1.46787494e+01 -1.23246058e+01 -1.13322948e+01 -6.93799492e+01 -1.12401381e+01 -1.22216415e+01 -1.46787494e+01 -7.72826704e+00 -3.54727938e+00 -1.07517206e+01 -6.35445700e+01 -9.23491550e+00 -1.11047775e+01 -1.23246058e+01 -3.54727938e+00 -1.45792290e+01 -8.52129151e+00 -6.11748475e+01 -7.25818052e+00 -9.19650836e+00 -1.13322948e+01 -1.07517206e+01 -8.52129151e+00 -6.62958281e+00 -1.20534541e+02  9.00816344e+01  1.55959325e+02  1.35181389e+02  2.55209375e+01  4.68913073e+01  5.01930729e+01  9.00816344e+01  1.32894137e+02 -1.22639576e+02 -1.04566881e+02 -1.41027941e+02 -1.61145460e+02 -2.55100089e+01  1.55959325e+02 -1.22639576e+02  1.79030613e+02 -5.32985386e+01  1.38357787e+02  1.22639510e+02 -1.62302926e+02  1.35181390e+02 -1.04566881e+02 -5.32985386e+01  1.68687240e+02  1.56926067e+02  1.38524817e+02 -1.41868231e+02  2.55209346e+01 -1.41027941e+02  1.38357787e+02  1.56926067e+02  1.69206673e+02 -5.25615881e+01 -1.03766955e+02  4.68913085e+01 -1.61145460e+02  1.22639510e+02  1.38524818e+02 -5.25615882e+01  1.76152276e+02 -1.21437391e+02  5.01930730e+01 -2.55100089e+01 -1.62302926e+02 -1.41868231e+02 -1.03766955e+02 -1.21437391e+02  1.32946596e+02 -4.88497712e-01 -5.83537921e+00  2.33702577e+00  2.00522264e+00 -2.07779353e+01 -2.13703739e+01 -1.80726953e+01 -2.01175198e+01 
