       frequency          s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db         s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg
  8.00000000e+10 -3.55234463e-01 -6.09597819e+01 -5.18955273e+01 -5.27379939e+01 -6.78265895e+01 -6.40766497e+01 -6.03340645e+01 -6.09597819e+01 -6.41143519e+00 -8.63222646e+00 -1.07987090e+01 -1.11874900e+01 -9.35832805e+00 -7.44711937e+00 -5.18955272e+01 -8.63222646e+00 -1.47593602e+01 -3.60971773e+00 -1.21060462e+01 -1.10088916e+01 -9.31253322e+00 -5.27379940e+01 -1.07987090e+01 -3.60971773e+00 -7.76235399e+00 -1.45211370e+01 -1.22078142e+01 -1.12705038e+01 -6.78265901e+01 -1.11874900e+01 -1.21060462e+01 -1.45211370e+01 -8.00990399e+00 -3.54018172e+00 -1.06627519e+01 -6.40766496e+01 -9.35832805e+00 -1.10088916e+01 -1.22078141e+01 -3.54018172e+00 -1.49436093e+01 -8.59999717e+00 -6.03340646e+01 -7.44711937e+00 -9.31253322e+00 -1.12705038e+01 -1.06627519e+01 -8.59999716e+00 -6.44715884e+00 -1.19193075e+02  8.80560226e+01  1.59197943e+02  1.37107656e+02  4.54238189e+01  6.50919070e+01  5.38809707e+01  8.80560225e+01  1.34001643e+02 -1.19462880e+02 -1.01996880e+02 -1.37893954e+02 -1.57840901e+02 -2.47918237e+01  1.59197943e+02 -1.19462880e+02  1.74988012e+02 -5.09896278e+01  1.42246848e+02  1.27146708e+02 -1.59020418e+02  1.37107656e+02 -1.01996880e+02 -5.09896278e+01  1.68423329e+02  1.61081730e+02  1.42388907e+02 -1.38768149e+02  4.54238177e+01 -1.37893954e+02  1.42246848e+02  1.61081730e+02  1.68846531e+02 -5.02330915e+01 -1.01140435e+02  6.50919083e+01 -1.57840901e+02  1.27146708e+02  1.42388907e+02 -5.02330915e+01  1.71734634e+02 -1.18212464e+02  5.38809708e+01 -2.47918237e+01 -1.59020418e+02 -1.38768149e+02 -1.01140435e+02 -1.18212464e+02  1.34027924e+02
  8.01598402e+10 -3.57818204e-01 -6.10284260e+01 -5.19322358e+01 -5.27364607e+01 -6.80239898e+01 -6.40434305e+01 -6.04239449e+01 -6.10284260e+01 -6.43101717e+00 -8.62344010e+00 -1.08085775e+01 -1.11927956e+01 -9.34438409e+00 -7.42644550e+00 -5.19322357e+01 -8.62344010e+00 -1.47180329e+01 -3.61019125e+00 -1.21181266e+01 -1.10187709e+01 -9.29942077e+00 -5.27364607e+01 -1.08085775e+01 -3.61019126e+00 -7.73295684e+00 -1.45380152e+01 -1.22200414e+01 -1.12768313e+01 -6.80239904e+01 -1.11927956e+01 -1.21181266e+01 -1.45380152e+01 -7.97903228e+00 -3.54050952e+00 -1.06719254e+01 -6.40434304e+01 -9.34438408e+00 -1.10187709e+01 -1.22200413e+01 -3.54050952e+00 -1.49081694e+01 -8.59082649e+00 -6.04239450e+01 -7.42644551e+00 -9.29942077e+00 -1.12768313e+01 -1.06719254e+01 -8.59082648e+00 -6.46675122e+00 -1.19344066e+02  8.82416394e+01  1.58835094e+02  1.36906572e+02  4.34524950e+01  6.29543573e+01  5.34676847e+01  8.82416393e+01  1.33876973e+02 -1.19814748e+02 -1.02283659e+02 -1.38242925e+02 -1.58206714e+02 -2.48661934e+01  1.58835094e+02 -1.19814748e+02  1.75471881e+02 -5.12459096e+01  1.41812905e+02  1.26646402e+02 -1.59383921e+02  1.36906572e+02 -1.02283659e+02 -5.12459096e+01  1.68464452e+02  1.60617936e+02  1.41957690e+02 -1.39113506e+02  4.34524936e+01 -1.38242925e+02  1.41812905e+02  1.60617936e+02  1.68899141e+02 -5.04915606e+01 -1.01433377e+02  6.29543585e+01 -1.58206714e+02  1.26646402e+02  1.41957690e+02 -5.04915606e+01  1.72258301e+02 -1.18569667e+02  5.34676848e+01 -2.48661934e+01 -1.59383921e+02 -1.39113506e+02 -1.01433377e+02 -1.18569667e+02  1.33906116e+02
  8.03196803e+10 -3.60421136e-01 -6.10963382e+01 -5.19688387e+01 -5.27345306e+01 -6.82170426e+01 -6.40029102e+01 -6.05146621e+01 -6.10963383e+01 -6.45076719e+00 -8.61475764e+00 -1.08186184e+01 -1.11982358e+01 -9.33050147e+00 -7.40569048e+00 -5.19688387e+01 -8.61475764e+00 -1.46755679e+01 -3.61077936e+00 -1.21303945e+01 -1.10288404e+01 -9.28636688e+00 -5.27345306e+01 -1.08186184e+01 -3.61077936e+00 -7.70345696e+00 -1.45550497e+01 -1.22324526e+01 -1.12832918e+01 -6.82170432e+01 -1.11982358e+01 -1.21303945e+01 -1.45550497e+01 -7.94804611e+00 -3.54095292e+00 -1.06812741e+01 -6.40029102e+01 -9.33050147e+00 -1.10288404e+01 -1.22324526e+01 -3.54095292e+00 -1.48713625e+01 -8.58176449e+00 -6.05146622e+01 -7.40569048e+00 -9.28636688e+00 -1.12832918e+01 -1.06812741e+01 -8.58176449e+00 -6.48650781e+00 -1.19494537e+02  8.84371127e+01  1.58473079e+02  1.36702414e+02  4.14208791e+01  6.08412168e+01  5.30553089e+01  8.84371127e+01  1.33752709e+02 -1.20166816e+02 -1.02570086e+02 -1.38591636e+02 -1.58572787e+02 -2.49418875e+01  1.58473079e+02 -1.20166816e+02  1.75947187e+02 -5.15022018e+01  1.41379499e+02  1.26146085e+02 -1.59747648e+02  1.36702414e+02 -1.02570086e+02 -5.15022018e+01  1.68502603e+02  1.60154744e+02  1.41527021e+02 -1.39458567e+02  4.14208776e+01 -1.38591636e+02  1.41379499e+02  1.60154744e+02  1.68948576e+02 -5.07500367e+01 -1.01725993e+02  6.08412181e+01 -1.58572787e+02  1.26146085e+02  1.41527021e+02 -5.07500367e+01  1.72774021e+02 -1.18927074e+02  5.30553090e+01 -2.49418875e+01 -1.59747648e+02 -1.39458567e+02 -1.01725993e+02 -1.18927074e+02  1.33784726e+02
  8.04795205e+10 -3.63042354e-01 -6.11634665e+01 -5.20053331e+01 -5.27322131e+01 -6.84049948e+01 -6.39554245e+01 -6.06062260e+01 -6.11634665e+01 -6.47068524e+00 -8.60617901e+00 -1.08288318e+01 -1.12038106e+01 -9.31668017e+00 -7.38485714e+00 -5.20053331e+01 -8.60617901e+00 -1.46320150e+01 -3.61148175e+00 -1.21428499e+01 -1.10391003e+01 -9.27337148e+00 -5.27322132e+01 -1.08288318e+01 -3.61148176e+00 -7.67386115e+00 -1.45722397e+01 -1.22450478e+01 -1.12898852e+01 -6.84049954e+01 -1.12038106e+01 -1.21428499e+01 -1.45722397e+01 -7.91695296e+00 -3.54151162e+00 -1.06907981e+01 -6.39554245e+01 -9.31668017e+00 -1.10391003e+01 -1.22450478e+01 -3.54151162e+00 -1.48332382e+01 -8.57281109e+00 -6.06062260e+01 -7.38485715e+00 -9.27337148e+00 -1.12898852e+01 -1.06907981e+01 -8.57281109e+00 -6.50642854e+00 -1.19644488e+02  8.86424378e+01  1.58111903e+02  1.36495134e+02  3.93285690e+01  5.87549688e+01  5.26438724e+01  8.86424377e+01  1.33628863e+02 -1.20519078e+02 -1.02856149e+02 -1.38940082e+02 -1.58939115e+02 -2.50189114e+01  1.58111903e+02 -1.20519078e+02  1.76413816e+02 -5.17585007e+01  1.40946641e+02  1.25645764e+02 -1.60111596e+02  1.36495134e+02 -1.02856149e+02 -5.17585007e+01  1.68537788e+02  1.59692165e+02  1.41096912e+02 -1.39803325e+02  3.93285674e+01 -1.38940083e+02  1.40946641e+02  1.59692165e+02  1.68994842e+02 -5.10085162e+01 -1.02018275e+02  5.87549701e+01 -1.58939115e+02  1.25645764e+02  1.41096912e+02 -5.10085162e+01  1.73281611e+02 -1.19284681e+02  5.26438725e+01 -2.50189114e+01 -1.60111596e+02 -1.39803325e+02 -1.02018275e+02 -1.19284681e+02  1.33663765e+02
  8.06393606e+10 -3.65680947e-01 -6.12297574e+01 -5.20417161e+01 -5.27295178e+01 -6.85870483e+01 -6.39013325e+01 -6.06986466e+01 -6.12297574e+01 -6.49077126e+00 -8.59770412e+00 -1.08392176e+01 -1.12095199e+01 -9.30292013e+00 -7.36394836e+00 -5.20417160e+01 -8.59770412e+00 -1.45874233e+01 -3.61229813e+00 -1.21554928e+01 -1.10495509e+01 -9.26043448e+00 -5.27295179e+01 -1.08392176e+01 -3.61229814e+00 -7.64417611e+00 -1.45895841e+01 -1.22578271e+01 -1.12966114e+01 -6.85870489e+01 -1.12095199e+01 -1.21554928e+01 -1.45895841e+01 -7.88576019e+00 -3.54218532e+00 -1.07004974e+01 -6.39013325e+01 -9.30292013e+00 -1.10495509e+01 -1.22578271e+01 -3.54218532e+00 -1.47938467e+01 -8.56396621e+00 -6.06986466e+01 -7.36394836e+00 -9.26043449e+00 -1.12966114e+01 -1.07004974e+01 -8.56396621e+00 -6.52651333e+00 -1.19793917e+02  8.88575961e+01  1.57751565e+02  1.36284685e+02  3.71756155e+01  5.66978373e+01  5.22334050e+01  8.88575960e+01  1.33505448e+02 -1.20871528e+02 -1.03141840e+02 -1.39288257e+02 -1.59305692e+02 -2.50972701e+01  1.57751565e+02 -1.20871528e+02  1.76871672e+02 -5.20148026e+01  1.40514342e+02  1.25145443e+02 -1.60475759e+02  1.36284686e+02 -1.03141840e+02 -5.20148026e+01  1.68570015e+02  1.59230210e+02  1.40667373e+02 -1.40147774e+02  3.71756136e+01 -1.39288257e+02  1.40514342e+02  1.59230210e+02  1.69037948e+02 -5.12669953e+01 -1.02310210e+02  5.66978386e+01 -1.59305692e+02  1.25145443e+02  1.40667373e+02 -5.12669953e+01  1.73780905e+02 -1.19642480e+02  5.22334051e+01 -2.50972701e+01 -1.60475759e+02 -1.40147774e+02 -1.02310210e+02 -1.19642480e+02  1.33543245e+02
  8.07992008e+10 -3.68335996e-01 -6.12951568e+01 -5.20779846e+01 -5.27264544e+01 -6.87623664e+01 -6.38410113e+01 -6.07919342e+01 -6.12951568e+01 -6.51102517e+00 -8.58933290e+00 -1.08497760e+01 -1.12153636e+01 -9.28922130e+00 -7.34296696e+00 -5.20779845e+01 -8.58933289e+00 -1.45418419e+01 -3.61322819e+00 -1.21683232e+01 -1.10601925e+01 -9.24755581e+00 -5.27264545e+01 -1.08497760e+01 -3.61322819e+00 -7.61440843e+00 -1.46070820e+01 -1.22707903e+01 -1.13034701e+01 -6.87623670e+01 -1.12153636e+01 -1.21683232e+01 -1.46070820e+01 -7.85447505e+00 -3.54297370e+00 -1.07103720e+01 -6.38410113e+01 -9.28922130e+00 -1.10601925e+01 -1.22707903e+01 -3.54297370e+00 -1.47532381e+01 -8.55522975e+00 -6.07919343e+01 -7.34296696e+00 -9.24755581e+00 -1.13034701e+01 -1.07103720e+01 -8.55522975e+00 -6.54676206e+00 -1.19942825e+02  8.90825553e+01  1.57392069e+02  1.36071025e+02  3.49625908e+01  5.46717800e+01  5.18239376e+01  8.90825552e+01  1.33382474e+02 -1.21224161e+02 -1.03427147e+02 -1.39636153e+02 -1.59672514e+02 -2.51769683e+01  1.57392069e+02 -1.21224161e+02  1.77320672e+02 -5.22711038e+01  1.40082614e+02  1.24645127e+02 -1.60840132e+02  1.36071025e+02 -1.03427147e+02 -5.22711038e+01  1.68599292e+02  1.58768891e+02  1.40238417e+02 -1.40491907e+02  3.49625888e+01 -1.39636153e+02  1.40082614e+02  1.58768891e+02  1.69077904e+02 -5.15254706e+01 -1.02601790e+02  5.46717812e+01 -1.59672514e+02  1.24645127e+02  1.40238417e+02 -5.15254706e+01  1.74271752e+02 -1.20000467e+02  5.18239377e+01 -2.51769683e+01 -1.60840132e+02 -1.40491907e+02 -1.02601790e+02 -1.20000467e+02  1.33423177e+02
  8.09590410e+10 -3.71006578e-01 -6.13596096e+01 -5.21141357e+01 -5.27230327e+01 -6.89300825e+01 -6.37748507e+01 -6.08860996e+01 -6.13596096e+01 -6.53144690e+00 -8.58106522e+00 -1.08605069e+01 -1.12213416e+01 -9.27558360e+00 -7.32191580e+00 -5.21141356e+01 -8.58106522e+00 -1.44953193e+01 -3.61427161e+00 -1.21813409e+01 -1.10710253e+01 -9.23473534e+00 -5.27230327e+01 -1.08605069e+01 -3.61427161e+00 -7.58456459e+00 -1.46247322e+01 -1.22839375e+01 -1.13104612e+01 -6.89300830e+01 -1.12213416e+01 -1.21813409e+01 -1.46247322e+01 -7.82310466e+00 -3.54387646e+00 -1.07204220e+01 -6.37748507e+01 -9.27558360e+00 -1.10710253e+01 -1.22839374e+01 -3.54387646e+00 -1.47114627e+01 -8.54660160e+00 -6.08860997e+01 -7.32191580e+00 -9.23473534e+00 -1.13104612e+01 -1.07204220e+01 -8.54660160e+00 -6.56717463e+00 -1.20091209e+02  8.93172681e+01  1.57033416e+02  1.35854110e+02  3.26906563e+01  5.26784857e+01  5.14155017e+01  8.93172681e+01  1.33259953e+02 -1.21576969e+02 -1.03712060e+02 -1.39983763e+02 -1.60039576e+02 -2.52580103e+01  1.57033416e+02 -1.21576969e+02  1.77760747e+02 -5.25274009e+01  1.39651469e+02  1.24144821e+02 -1.61204712e+02  1.35854110e+02 -1.03712060e+02 -5.25274009e+01  1.68625629e+02  1.58308218e+02  1.39810055e+02 -1.40835718e+02  3.26906540e+01 -1.39983763e+02  1.39651469e+02  1.58308218e+02  1.69114720e+02 -5.17839384e+01 -1.02893004e+02  5.26784870e+01 -1.60039576e+02  1.24144821e+02  1.39810055e+02 -5.17839384e+01  1.74754017e+02 -1.20358634e+02  5.14155018e+01 -2.52580103e+01 -1.61204712e+02 -1.40835718e+02 -1.02893004e+02 -1.20358634e+02  1.33303572e+02
  8.11188811e+10 -3.73691759e-01 -6.14230600e+01 -5.21501664e+01 -5.27192624e+01 -6.90893102e+01 -6.37032484e+01 -6.09811535e+01 -6.14230600e+01 -6.55203635e+00 -8.57290099e+00 -1.08714104e+01 -1.12274538e+01 -9.26200694e+00 -7.30079770e+00 -5.21501664e+01 -8.57290099e+00 -1.44479036e+01 -3.61542806e+00 -1.21945461e+01 -1.10820496e+01 -9.22197296e+00 -5.27192624e+01 -1.08714104e+01 -3.61542807e+00 -7.55465099e+00 -1.46425336e+01 -1.22972684e+01 -1.13175846e+01 -6.90893108e+01 -1.12274538e+01 -1.21945461e+01 -1.46425336e+01 -7.79165605e+00 -3.54489326e+00 -1.07306474e+01 -6.37032484e+01 -9.26200693e+00 -1.10820496e+01 -1.22972684e+01 -3.54489326e+00 -1.46685710e+01 -8.53808164e+00 -6.09811535e+01 -7.30079770e+00 -9.22197296e+00 -1.13175846e+01 -1.07306474e+01 -8.53808164e+00 -6.58775091e+00 -1.20239071e+02  8.95616719e+01  1.56675608e+02  1.35633900e+02  3.03616237e+01  5.07193777e+01  5.10081300e+01  8.95616718e+01  1.33137896e+02 -1.21929948e+02 -1.03996568e+02 -1.40331083e+02 -1.60406872e+02 -2.53404001e+01  1.56675607e+02 -1.21929948e+02  1.78191843e+02 -5.27836903e+01  1.39220918e+02  1.23644530e+02 -1.61569492e+02  1.35633901e+02 -1.03996568e+02 -5.27836903e+01  1.68649035e+02  1.57848204e+02  1.39382299e+02 -1.41179199e+02  3.03616213e+01 -1.40331083e+02  1.39220918e+02  1.57848204e+02  1.69148406e+02 -5.20423952e+01 -1.03183841e+02  5.07193789e+01 -1.60406872e+02  1.23644530e+02  1.39382299e+02 -5.20423952e+01  1.75227582e+02 -1.20716976e+02  5.10081301e+01 -2.53404001e+01 -1.61569492e+02 -1.41179199e+02 -1.03183841e+02 -1.20716976e+02  1.33184443e+02
  8.12787213e+10 -3.76390602e-01 -6.14854514e+01 -5.21860739e+01 -5.27151534e+01 -6.92391574e+01 -6.36266054e+01 -6.10771070e+01 -6.14854515e+01 -6.57279340e+00 -8.56484008e+00 -1.08824864e+01 -1.12337000e+01 -9.24849122e+00 -7.27961549e+00 -5.21860739e+01 -8.56484008e+00 -1.43996423e+01 -3.61669723e+00 -1.22079387e+01 -1.10932658e+01 -9.20926853e+00 -5.27151534e+01 -1.08824864e+01 -3.61669723e+00 -7.52467390e+00 -1.46604852e+01 -1.23107832e+01 -1.13248402e+01 -6.92391580e+01 -1.12337000e+01 -1.22079387e+01 -1.46604852e+01 -7.76013609e+00 -3.54602378e+00 -1.07410483e+01 -6.36266054e+01 -9.24849121e+00 -1.10932658e+01 -1.23107832e+01 -3.54602378e+00 -1.46246129e+01 -8.52966974e+00 -6.10771071e+01 -7.27961549e+00 -9.20926853e+00 -1.13248402e+01 -1.07410483e+01 -8.52966973e+00 -6.60849073e+00 -1.20386408e+02  8.98156876e+01  1.56318644e+02  1.35410358e+02  2.79780093e+01  4.87956199e+01  5.06018559e+01  8.98156876e+01  1.33016316e+02 -1.22283092e+02 -1.04280662e+02 -1.40678104e+02 -1.60774398e+02 -2.54241412e+01  1.56318644e+02 -1.22283092e+02  1.78613916e+02 -5.30399686e+01  1.38790974e+02  1.23144259e+02 -1.61934470e+02  1.35410358e+02 -1.04280662e+02 -5.30399686e+01  1.68669520e+02  1.57388858e+02  1.38955161e+02 -1.41522344e+02  2.79780067e+01 -1.40678104e+02  1.38790974e+02  1.57388858e+02  1.69178976e+02 -5.23008377e+01 -1.03474292e+02  4.87956211e+01 -1.60774398e+02  1.23144259e+02  1.38955161e+02 -5.23008377e+01  1.75692344e+02 -1.21075487e+02  5.06018560e+01 -2.54241412e+01 -1.61934470e+02 -1.41522344e+02 -1.03474292e+02 -1.21075488e+02  1.33065801e+02
  8.14385614e+10 -3.79102164e-01 -6.15467269e+01 -5.22218551e+01 -5.27107156e+01 -6.93787416e+01 -6.35453214e+01 -6.11739715e+01 -6.15467270e+01 -6.59371793e+00 -8.55688237e+00 -1.08937350e+01 -1.12400801e+01 -9.23503632e+00 -7.25837198e+00 -5.22218551e+01 -8.55688237e+00 -1.43505822e+01 -3.61807876e+00 -1.22215185e+01 -1.11046739e+01 -9.19662192e+00 -5.27107157e+01 -1.08937350e+01 -3.61807877e+00 -7.49463951e+00 -1.46785859e+01 -1.23244816e+01 -1.13322277e+01 -6.93787422e+01 -1.12400801e+01 -1.22215185e+01 -1.46785859e+01 -7.72855157e+00 -3.54726767e+00 -1.07516246e+01 -6.35453214e+01 -9.23503632e+00 -1.11046739e+01 -1.23244816e+01 -3.54726767e+00 -1.45796382e+01 -8.52136576e+00 -6.11739716e+01 -7.25837198e+00 -9.19662192e+00 -1.13322277e+01 -1.07516246e+01 -8.52136576e+00 -6.62939394e+00 -1.20533223e+02  9.00792198e+01  1.55962526e+02  1.35183447e+02  2.55430733e+01  4.69081278e+01  5.01967140e+01  9.00792197e+01  1.32895224e+02 -1.22636396e+02 -1.04564330e+02 -1.41024822e+02 -1.61142150e+02 -2.55092369e+01  1.55962526e+02 -1.22636396e+02  1.79026937e+02 -5.32962323e+01  1.38361648e+02  1.22644012e+02 -1.62299639e+02  1.35183447e+02 -1.04564330e+02 -5.32962323e+01  1.68687095e+02  1.56930192e+02  1.38528653e+02 -1.41865148e+02  2.55430704e+01 -1.41024822e+02  1.38361648e+02  1.56930192e+02  1.69206440e+02 -5.25592624e+01 -1.03764346e+02  4.69081291e+01 -1.61142150e+02  1.22644012e+02  1.38528653e+02 -5.25592624e+01  1.76148214e+02 -1.21434162e+02  5.01967140e+01 -2.55092369e+01 -1.62299639e+02 -1.41865148e+02 -1.03764346e+02 -1.21434162e+02  1.32947657e+02
