 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 5.29666148e-11  7.36898896e-01  7.36908395e-01  7.36893532e-01  7.36898452e-01  7.30108625e-01  7.30190574e-01  7.30072560e-01  7.30192507e-01 
 5.34984374e-11  7.36903144e-01  7.36908946e-01  7.36891197e-01  7.36903049e-01  7.30106242e-01  7.30196562e-01  7.30057254e-01  7.30193026e-01 
 5.41584531e-11  7.36907171e-01  7.36906432e-01  7.36892247e-01  7.36907047e-01  7.30108001e-01  7.30202283e-01  7.30037747e-01  7.30198686e-01 
 5.46727130e-11  7.36908316e-01  7.36902651e-01  7.36895857e-01  7.36907856e-01  7.30111360e-01  7.30203419e-01  7.30025129e-01  7.30204794e-01 
 5.51076276e-11  7.36907563e-01  7.36898879e-01  7.36900189e-01  7.36906682e-01  7.30114158e-01  7.30201173e-01  7.30017841e-01  7.30209433e-01 
 5.55343733e-11  7.36905360e-01  7.36895350e-01  7.36904697e-01  7.36904021e-01  7.30115651e-01  7.30195862e-01  7.30014367e-01  7.30212138e-01 
 5.59839596e-11  7.36901930e-01  7.36892524e-01  7.36908656e-01  7.36900130e-01  7.30114875e-01  7.30187397e-01  7.30014308e-01  7.30211924e-01 
 5.65495519e-11  7.36897196e-01  7.36891123e-01  7.36911126e-01  7.36894940e-01  7.30109761e-01  7.30174539e-01  7.30017358e-01  7.30206530e-01 
 5.71860131e-11  7.36893104e-01  7.36892709e-01  7.36909959e-01  7.36890597e-01  7.30099250e-01  7.30160871e-01  7.30020924e-01  7.30194788e-01 
 5.77547813e-11  7.36891752e-01  7.36896380e-01  7.36905991e-01  7.36889312e-01  7.30087588e-01  7.30152339e-01  7.30021107e-01  7.30181770e-01 
 5.82148641e-11  7.36892634e-01  7.36900140e-01  7.36901605e-01  7.36890454e-01  7.30078316e-01  7.30149216e-01  7.30017684e-01  7.30171641e-01 
 5.86910269e-11  7.36895277e-01  7.36903814e-01  7.36897027e-01  7.36893525e-01  7.30070616e-01  7.30149762e-01  7.30010092e-01  7.30163661e-01 
 5.91922772e-11  7.36899254e-01  7.36906477e-01  7.36893334e-01  7.36898038e-01  7.30065918e-01  7.30153524e-01  7.29998056e-01  7.30159571e-01 
 5.97980134e-11  7.36904081e-01  7.36907208e-01  7.36891728e-01  7.36903436e-01  7.30065266e-01  7.30159700e-01  7.29980397e-01  7.30160824e-01 
 6.04873532e-11  7.36907475e-01  7.36904866e-01  7.36894155e-01  7.36907139e-01  7.30069080e-01  7.30164711e-01  7.29961114e-01  7.30167706e-01 
 6.09789897e-11  7.36907827e-01  7.36901706e-01  7.36898173e-01  7.36907426e-01  7.30072885e-01  7.30165118e-01  7.29950429e-01  7.30173820e-01 
 6.14410855e-11  7.36906465e-01  7.36898295e-01  7.36902831e-01  7.36905796e-01  7.30075627e-01  7.30162103e-01  7.29944154e-01  7.30178472e-01 
 6.19696745e-11  7.36903375e-01  7.36894830e-01  7.36907784e-01  7.36902217e-01  7.30076047e-01  7.30154450e-01  7.29941709e-01  7.30180423e-01 
