 frequency       s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db          s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg         s41_31_db       s51_61_db       s32_42_db       s62_52_db       s41_31_deg      s51_61_deg      s32_42_deg      s62_52_deg     
 1.27360000e+11 -6.20985668e-01 -5.89282357e+01 -5.49080962e+01 -5.34954425e+01 -5.34758767e+01 -5.50326063e+01 -5.92983386e+01 -5.89282357e+01 -1.05202223e+01 -8.73747371e+00 -1.48400450e+01 -1.29850118e+01 -6.81182382e+00 -4.63883868e+00 -5.49080962e+01 -8.73747372e+00 -8.46504825e+00 -4.83479594e+00 -2.12287505e+01 -1.55203952e+01 -6.97635268e+00 -5.34954425e+01 -1.48400450e+01 -4.83479593e+00 -3.96167275e+00 -3.57330794e+01 -2.12438144e+01 -1.31658312e+01 -5.34758768e+01 -1.29850118e+01 -2.12287505e+01 -3.57330794e+01 -3.94557338e+00 -4.85733305e+00 -1.51697901e+01 -5.50326063e+01 -6.81182382e+00 -1.55203952e+01 -2.12438144e+01 -4.85733306e+00 -8.36750897e+00 -9.05300653e+00 -5.92983386e+01 -4.63883868e+00 -6.97635267e+00 -1.31658312e+01 -1.51697901e+01 -9.05300652e+00 -9.51957248e+00 -1.71453151e+02 -1.40218867e+01  1.33311974e+02  6.78537063e+01  6.75651877e+01  1.33378828e+02 -1.70583605e+01 -1.40218868e+01  1.48473698e+02  1.54636521e+02 -1.53224321e+02  1.53765710e+02  9.81177928e+01 -8.82936742e+01  1.33311974e+02  1.54636521e+02  1.61505211e+02 -1.17794779e+02  2.17436145e+01 -1.97307663e+01  9.39029701e+01  6.78537061e+01 -1.53224321e+02 -1.17794779e+02  1.22726125e+02  7.33016752e+01  2.19243990e+01  1.49596745e+02  6.75651876e+01  1.53765710e+02  2.17436145e+01  7.33016750e+01  1.23068375e+02 -1.18558745e+02 -1.54152786e+02  1.33378828e+02  9.81177928e+01 -1.97307664e+01  2.19243989e+01 -1.18558745e+02  1.59132583e+02  1.53843644e+02 -1.70583606e+01 -8.82936742e+01  9.39029701e+01  1.49596745e+02 -1.54152786e+02  1.53843644e+02  1.33216207e+02  1.41265370e+00  1.55672958e+00  6.10257125e+00  6.17318800e+00 -6.54582678e+01 -6.58136402e+01 -5.21391588e+01 -5.56479177e+01 
 1.27440000e+11 -6.22719166e-01 -5.88670837e+01 -5.48355473e+01 -5.34193585e+01 -5.33998495e+01 -5.49600470e+01 -5.92374372e+01 -5.88670837e+01 -1.05196481e+01 -8.73723141e+00 -1.48502199e+01 -1.29888984e+01 -6.80494412e+00 -4.64171892e+00 -5.48355473e+01 -8.73723142e+00 -8.46318643e+00 -4.83942251e+00 -2.12451287e+01 -1.55314408e+01 -6.96967296e+00 -5.34193585e+01 -1.48502199e+01 -4.83942250e+00 -3.95855765e+00 -3.57153663e+01 -2.12601038e+01 -1.31698323e+01 -5.33998495e+01 -1.29888984e+01 -2.12451287e+01 -3.57153663e+01 -3.94254213e+00 -4.86205459e+00 -1.51793919e+01 -5.49600471e+01 -6.80494412e+00 -1.55314408e+01 -2.12601038e+01 -4.86205460e+00 -8.36711853e+00 -9.05223642e+00 -5.92374372e+01 -4.64171892e+00 -6.96967295e+00 -1.31698323e+01 -1.51793919e+01 -9.05223641e+00 -9.51926331e+00 -1.71553441e+02 -1.43575180e+01  1.33047513e+02  6.75432995e+01  6.72549902e+01  1.33117339e+02 -1.73923301e+01 -1.43575181e+01  1.48421138e+02  1.54501745e+02 -1.53225563e+02  1.53682865e+02  9.79223552e+01 -8.84240302e+01  1.33047513e+02  1.54501745e+02  1.61450848e+02 -1.17954942e+02  2.16986521e+01 -1.99676404e+01  9.37067696e+01  6.75432993e+01 -1.53225563e+02 -1.17954943e+02  1.22568922e+02  7.34410583e+01  2.18788887e+01  1.49512919e+02  6.72549901e+01  1.53682865e+02  2.16986520e+01  7.34410581e+01  1.22911125e+02 -1.18719680e+02 -1.54148455e+02  1.33117339e+02  9.79223552e+01 -1.99676405e+01  2.18788886e+01 -1.18719680e+02  1.59071563e+02  1.53713739e+02 -1.73923302e+01 -8.84240302e+01  9.37067696e+01  1.49512919e+02 -1.54148455e+02  1.53713739e+02  1.33152168e+02  1.41618878e+00  1.56019751e+00  6.11298852e+00  6.18395429e+00 -6.55042135e+01 -6.58623492e+01 -5.22726922e+01 -5.57605094e+01 
 1.27520000e+11 -6.24464742e-01 -5.88056083e+01 -5.47626662e+01 -5.33429439e+01 -5.33234914e+01 -5.48871538e+01 -5.91762107e+01 -5.88056083e+01 -1.05191088e+01 -8.73697800e+00 -1.48603312e+01 -1.29927567e+01 -6.79805853e+00 -4.64463366e+00 -5.47626662e+01 -8.73697801e+00 -8.46135741e+00 -4.84407588e+00 -2.12614396e+01 -1.55425089e+01 -6.96298725e+00 -5.33429439e+01 -1.48603312e+01 -4.84407587e+00 -3.95546154e+00 -3.56969207e+01 -2.12763272e+01 -1.31738048e+01 -5.33234915e+01 -1.29927567e+01 -2.12614396e+01 -3.56969207e+01 -3.93953046e+00 -4.86680222e+00 -1.51889222e+01 -5.48871539e+01 -6.79805853e+00 -1.55425089e+01 -2.12763272e+01 -4.86680223e+00 -8.36676752e+00 -9.05144973e+00 -5.91762107e+01 -4.64463365e+00 -6.96298724e+00 -1.31738048e+01 -1.51889222e+01 -9.05144972e+00 -9.51898157e+00 -1.71653933e+02 -1.46935110e+01  1.32782661e+02  6.72323953e+01  6.69442949e+01  1.32855462e+02 -1.77266510e+01 -1.46935111e+01  1.48368034e+02  1.54367048e+02 -1.53226197e+02  1.53600340e+02  9.77268485e+01 -8.85544920e+01  1.32782661e+02  1.54367048e+02  1.61396339e+02 -1.18115419e+02  2.16547640e+01 -2.02046372e+01  9.35105091e+01  6.72323952e+01 -1.53226197e+02 -1.18115419e+02  1.22411274e+02  7.35759229e+01  2.18344381e+01  1.49429416e+02  6.69442948e+01  1.53600340e+02  2.16547639e+01  7.35759227e+01  1.22753435e+02 -1.18880935e+02 -1.54143528e+02  1.32855462e+02  9.77268485e+01 -2.02046373e+01  2.18344380e+01 -1.18880935e+02  1.59010419e+02  1.53583904e+02 -1.77266512e+01 -8.85544920e+01  9.35105091e+01  1.49429416e+02 -1.54143528e+02  1.53583904e+02  1.33087669e+02  1.41972227e+00  1.56366240e+00  6.12335322e+00  6.19469819e+00 -6.55502656e+01 -6.59111667e+01 -5.24067554e+01 -5.58734917e+01 
 1.27600000e+11 -6.26222536e-01 -5.87438081e+01 -5.46894515e+01 -5.32661975e+01 -5.32468012e+01 -5.48139253e+01 -5.91146577e+01 -5.87438081e+01 -1.05186050e+01 -8.73671340e+00 -1.48703780e+01 -1.29965865e+01 -6.79116702e+00 -4.64758300e+00 -5.46894516e+01 -8.73671341e+00 -8.45956125e+00 -4.84875625e+00 -2.12776816e+01 -1.55535998e+01 -6.95629550e+00 -5.32661975e+01 -1.48703780e+01 -4.84875624e+00 -3.95238445e+00 -3.56777548e+01 -2.12924831e+01 -1.31777485e+01 -5.32468012e+01 -1.29965865e+01 -2.12776816e+01 -3.56777548e+01 -3.93653844e+00 -4.87157613e+00 -1.51983800e+01 -5.48139254e+01 -6.79116702e+00 -1.55535998e+01 -2.12924831e+01 -4.87157614e+00 -8.36645601e+00 -9.05064636e+00 -5.91146577e+01 -4.64758299e+00 -6.95629549e+00 -1.31777485e+01 -1.51983800e+01 -9.05064636e+00 -9.51872762e+00 -1.71754630e+02 -1.50298729e+01  1.32517411e+02  6.69209868e+01  6.66330950e+01  1.32593188e+02 -1.80613305e+01 -1.50298730e+01  1.48314386e+02  1.54232427e+02 -1.53226223e+02  1.53518137e+02  9.75312716e+01 -8.86850598e+01  1.32517411e+02  1.54232427e+02  1.61341685e+02 -1.18276211e+02  2.16119562e+01 -2.04417588e+01  9.33141878e+01  6.69209867e+01 -1.53226223e+02 -1.18276211e+02  1.22253180e+02  7.37061896e+01  2.17910531e+01  1.49346237e+02  6.66330949e+01  1.53518137e+02  2.16119562e+01  7.37061895e+01  1.22595303e+02 -1.19042513e+02 -1.54138005e+02  1.32593187e+02  9.75312716e+01 -2.04417589e+01  2.17910530e+01 -1.19042513e+02  1.58949153e+02  1.53454137e+02 -1.80613307e+01 -8.86850599e+01  9.33141878e+01  1.49346237e+02 -1.54138005e+02  1.53454137e+02  1.33022711e+02  1.42325406e+00  1.56712413e+00  6.13366457e+00  6.20541943e+00 -6.55964240e+01 -6.59600926e+01 -5.25413495e+01 -5.59868657e+01 
 1.27680000e+11 -6.27992689e-01 -5.86816818e+01 -5.46159019e+01 -5.31891179e+01 -5.31697775e+01 -5.47403601e+01 -5.90527768e+01 -5.86816818e+01 -1.05181371e+01 -8.73643754e+00 -1.48803593e+01 -1.30003873e+01 -6.78426956e+00 -4.65056704e+00 -5.46159020e+01 -8.73643754e+00 -8.45779795e+00 -4.85346382e+00 -2.12938531e+01 -1.55647138e+01 -6.94959770e+00 -5.31891179e+01 -1.48803593e+01 -4.85346381e+00 -3.94932642e+00 -3.56578807e+01 -2.13085698e+01 -1.31816632e+01 -5.31697775e+01 -1.30003873e+01 -2.12938531e+01 -3.56578807e+01 -3.93356609e+00 -4.87637654e+00 -1.52077645e+01 -5.47403601e+01 -6.78426956e+00 -1.55647138e+01 -2.13085698e+01 -4.87637655e+00 -8.36618403e+00 -9.04982624e+00 -5.90527768e+01 -4.65056703e+00 -6.94959768e+00 -1.31816632e+01 -1.52077645e+01 -9.04982624e+00 -9.51850185e+00 -1.71855532e+02 -1.53666110e+01  1.32251755e+02  6.66090667e+01  6.63213831e+01  1.32330510e+02 -1.83963759e+01 -1.53666111e+01  1.48260193e+02  1.54097883e+02 -1.53225642e+02  1.53436256e+02  9.73356237e+01 -8.88157342e+01  1.32251755e+02  1.54097883e+02  1.61286886e+02 -1.18437320e+02  2.15702347e+01 -2.06790074e+01  9.31178048e+01  6.66090666e+01 -1.53225642e+02 -1.18437320e+02  1.22094638e+02  7.38317819e+01  2.17487396e+01  1.49263381e+02  6.63213830e+01  1.53436256e+02  2.15702346e+01  7.38317818e+01  1.22436728e+02 -1.19204415e+02 -1.54131886e+02  1.32330510e+02  9.73356237e+01 -2.06790075e+01  2.17487395e+01 -1.19204415e+02  1.58887764e+02  1.53324439e+02 -1.83963760e+01 -8.88157342e+01  9.31178048e+01  1.49263381e+02 -1.54131886e+02  1.53324439e+02  1.32957291e+02  1.42678405e+00  1.57058260e+00  6.14392176e+00  6.21611771e+00 -6.56426886e+01 -6.60091268e+01 -5.26764752e+01 -5.61006327e+01 
 1.27760000e+11 -6.29775347e-01 -5.86192281e+01 -5.45420159e+01 -5.31117038e+01 -5.30924189e+01 -5.46664566e+01 -5.89905668e+01 -5.86192282e+01 -1.05177056e+01 -8.73615033e+00 -1.48902743e+01 -1.30041589e+01 -6.77736613e+00 -4.65358588e+00 -5.45420160e+01 -8.73615033e+00 -8.45606754e+00 -4.85819880e+00 -2.13099526e+01 -1.55758514e+01 -6.94289379e+00 -5.31117038e+01 -1.48902743e+01 -4.85819879e+00 -3.94628750e+00 -3.56373107e+01 -2.13245860e+01 -1.31855484e+01 -5.30924189e+01 -1.30041589e+01 -2.13099525e+01 -3.56373107e+01 -3.93061347e+00 -4.88120363e+00 -1.52170747e+01 -5.46664566e+01 -6.77736613e+00 -1.55758514e+01 -2.13245860e+01 -4.88120364e+00 -8.36595165e+00 -9.04898927e+00 -5.89905668e+01 -4.65358588e+00 -6.94289378e+00 -1.31855484e+01 -1.52170747e+01 -9.04898927e+00 -9.51830464e+00 -1.71956643e+02 -1.57037327e+01  1.31985687e+02  6.62966280e+01  6.60091520e+01  1.32067421e+02 -1.87317945e+01 -1.57037328e+01  1.48205457e+02  1.53963414e+02 -1.53224453e+02  1.53354698e+02  9.71399039e+01 -8.89465155e+01  1.31985687e+02  1.53963414e+02  1.61231943e+02 -1.18598748e+02  2.15296053e+01 -2.09163852e+01  9.29213591e+01  6.62966278e+01 -1.53224453e+02 -1.18598748e+02  1.21935646e+02  7.39526262e+01  2.17075036e+01  1.49180850e+02  6.60091519e+01  1.53354698e+02  2.15296053e+01  7.39526261e+01  1.22277708e+02 -1.19366644e+02 -1.54125172e+02  1.32067421e+02  9.71399038e+01 -2.09163853e+01  2.17075035e+01 -1.19366644e+02  1.58826255e+02  1.53194807e+02 -1.87317946e+01 -8.89465155e+01  9.29213591e+01  1.49180850e+02 -1.54125172e+02  1.53194807e+02  1.32891412e+02  1.43031213e+00  1.57403770e+00  6.15412398e+00  6.22679275e+00 -6.56890595e+01 -6.60582694e+01 -5.28121336e+01 -5.62147940e+01 
 1.27840000e+11 -6.31570656e-01 -5.85564457e+01 -5.44677921e+01 -5.30339539e+01 -5.30147242e+01 -5.45922135e+01 -5.89280263e+01 -5.85564457e+01 -1.05173111e+01 -8.73585169e+00 -1.49001221e+01 -1.30079009e+01 -6.77045670e+00 -4.65663964e+00 -5.44677921e+01 -8.73585170e+00 -8.45437006e+00 -4.86296138e+00 -2.13259783e+01 -1.55870129e+01 -6.93618375e+00 -5.30339539e+01 -1.49001221e+01 -4.86296137e+00 -3.94326772e+00 -3.56160572e+01 -2.13405299e+01 -1.31894038e+01 -5.30147242e+01 -1.30079009e+01 -2.13259782e+01 -3.56160572e+01 -3.92768061e+00 -4.88605762e+00 -1.52263097e+01 -5.45922136e+01 -6.77045670e+00 -1.55870129e+01 -2.13405299e+01 -4.88605763e+00 -8.36575891e+00 -9.04813537e+00 -5.89280263e+01 -4.65663963e+00 -6.93618374e+00 -1.31894038e+01 -1.52263097e+01 -9.04813537e+00 -9.51813635e+00 -1.72057963e+02 -1.60412456e+01  1.31719200e+02  6.59836631e+01  6.56963945e+01  1.31803915e+02 -1.90675938e+01 -1.60412457e+01  1.48150177e+02  1.53829019e+02 -1.53222656e+02  1.53273462e+02  9.69441111e+01 -8.90774040e+01  1.31719199e+02  1.53829019e+02  1.61176858e+02 -1.18760497e+02  2.14900741e+01 -2.11538944e+01  9.27248499e+01  6.59836630e+01 -1.53222656e+02 -1.18760497e+02  1.21776202e+02  7.40686516e+01  2.16673509e+01  1.49098643e+02  6.56963944e+01  1.53273462e+02  2.14900741e+01  7.40686515e+01  1.22118241e+02 -1.19529202e+02 -1.54117864e+02  1.31803915e+02  9.69441111e+01 -2.11538944e+01  2.16673508e+01 -1.19529202e+02  1.58764627e+02  1.53065241e+02 -1.90675940e+01 -8.90774040e+01  9.27248499e+01  1.49098643e+02 -1.54117864e+02  1.53065241e+02  1.32825072e+02  1.43383820e+00  1.57748933e+00  6.16427041e+00  6.23744424e+00 -6.57355365e+01 -6.61075202e+01 -5.29483256e+01 -5.63293507e+01 
 1.27920000e+11 -6.33378765e-01 -5.84933332e+01 -5.43932289e+01 -5.29558667e+01 -5.29366920e+01 -5.45176293e+01 -5.88651538e+01 -5.84933333e+01 -1.05169538e+01 -8.73554156e+00 -1.49099018e+01 -1.30116131e+01 -6.76354123e+00 -4.65972841e+00 -5.43932289e+01 -8.73554156e+00 -8.45270551e+00 -4.86775178e+00 -2.13419286e+01 -1.55981986e+01 -6.92946755e+00 -5.29558667e+01 -1.49099018e+01 -4.86775177e+00 -3.94026714e+00 -3.55941328e+01 -2.13563999e+01 -1.31932293e+01 -5.29366920e+01 -1.30116131e+01 -2.13419286e+01 -3.55941328e+01 -3.92476757e+00 -4.89093871e+00 -1.52354686e+01 -5.45176294e+01 -6.76354123e+00 -1.55981986e+01 -2.13563999e+01 -4.89093871e+00 -8.36560587e+00 -9.04726446e+00 -5.88651539e+01 -4.65972840e+00 -6.92946754e+00 -1.31932293e+01 -1.52354686e+01 -9.04726446e+00 -9.51799737e+00 -1.72159495e+02 -1.63791573e+01  1.31452284e+02  6.56701647e+01  6.53831029e+01  1.31539982e+02 -1.94037816e+01 -1.63791574e+01  1.48094354e+02  1.53694698e+02 -1.53220250e+02  1.53192549e+02  9.67482445e+01 -8.92084002e+01  1.31452284e+02  1.53694698e+02  1.61121632e+02 -1.18922569e+02  2.14516469e+01 -2.13915371e+01  9.25282763e+01  6.56701646e+01 -1.53220250e+02 -1.18922569e+02  1.21616304e+02  7.41797901e+01  2.16282874e+01  1.49016761e+02  6.53831029e+01  1.53192549e+02  2.14516469e+01  7.41797900e+01  1.21958324e+02 -1.19692091e+02 -1.54109962e+02  1.31539982e+02  9.67482445e+01 -2.13915372e+01  2.16282873e+01 -1.19692090e+02  1.58702880e+02  1.52935740e+02 -1.94037818e+01 -8.92084002e+01  9.25282763e+01  1.49016761e+02 -1.54109962e+02  1.52935740e+02  1.32758273e+02  1.43736217e+00  1.58093737e+00  6.17436021e+00  6.24807190e+00 -6.57821197e+01 -6.61568792e+01 -5.30850520e+01 -5.64443042e+01 
 1.28000000e+11 -6.35199826e-01 -5.84298893e+01 -5.43183249e+01 -5.28774410e+01 -5.28583209e+01 -5.44427026e+01 -5.88019482e+01 -5.84298893e+01 -1.05166344e+01 -8.73521985e+00 -1.49196124e+01 -1.30152952e+01 -6.75661972e+00 -4.66285231e+00 -5.43183250e+01 -8.73521986e+00 -8.45107392e+00 -4.87257021e+00 -2.13578017e+01 -1.56094090e+01 -6.92274516e+00 -5.28774410e+01 -1.49196124e+01 -4.87257020e+00 -3.93728579e+00 -3.55715498e+01 -2.13721944e+01 -1.31970243e+01 -5.28583209e+01 -1.30152951e+01 -2.13578017e+01 -3.55715498e+01 -3.92187439e+00 -4.89584711e+00 -1.52445505e+01 -5.44427026e+01 -6.75661972e+00 -1.56094090e+01 -2.13721944e+01 -4.89584711e+00 -8.36549256e+00 -9.04637646e+00 -5.88019482e+01 -4.66285230e+00 -6.92274515e+00 -1.31970243e+01 -1.52445505e+01 -9.04637645e+00 -9.51788806e+00 -1.72261240e+02 -1.67174756e+01  1.31184934e+02  6.53561251e+01  6.50692698e+01  1.31275616e+02 -1.97403656e+01 -1.67174756e+01  1.48037988e+02  1.53560449e+02 -1.53217237e+02  1.53111959e+02  9.65523031e+01 -8.93395045e+01  1.31184934e+02  1.53560449e+02  1.61066265e+02 -1.19084967e+02  2.14143297e+01 -2.16293158e+01  9.23316374e+01  6.53561250e+01 -1.53217237e+02 -1.19084967e+02  1.21455950e+02  7.42859767e+01  2.15903190e+01  1.48935204e+02  6.50692697e+01  1.53111959e+02  2.14143296e+01  7.42859766e+01  1.21797955e+02 -1.19855312e+02 -1.54101466e+02  1.31275616e+02  9.65523031e+01 -2.16293158e+01  2.15903189e+01 -1.19855312e+02  1.58641016e+02  1.52806303e+02 -1.97403657e+01 -8.93395045e+01  9.23316374e+01  1.48935204e+02 -1.54101466e+02  1.52806303e+02  1.32691013e+02  1.44088393e+00  1.58438172e+00  6.18439254e+00  6.25867542e+00 -6.58288089e+01 -6.62063463e+01 -5.32223136e+01 -5.65596557e+01 
 1.28080000e+11 -6.37033994e-01 -5.83661126e+01 -5.42430787e+01 -5.27986754e+01 -5.27796095e+01 -5.43674318e+01 -5.87384079e+01 -5.83661126e+01 -1.05163533e+01 -8.73488650e+00 -1.49292531e+01 -1.30189467e+01 -6.74969214e+00 -4.66601144e+00 -5.42430788e+01 -8.73488650e+00 -8.44947531e+00 -4.87741688e+00 -2.13735961e+01 -1.56206445e+01 -6.91601654e+00 -5.27986754e+01 -1.49292531e+01 -4.87741687e+00 -3.93432373e+00 -3.55483211e+01 -2.13879116e+01 -1.32007887e+01 -5.27796096e+01 -1.30189466e+01 -2.13735961e+01 -3.55483211e+01 -3.91900112e+00 -4.90078303e+00 -1.52535544e+01 -5.43674318e+01 -6.74969214e+00 -1.56206445e+01 -2.13879116e+01 -4.90078304e+00 -8.36541904e+00 -9.04547128e+00 -5.87384080e+01 -4.66601143e+00 -6.91601653e+00 -1.32007887e+01 -1.52535544e+01 -9.04547128e+00 -9.51780880e+00 -1.72363200e+02 -1.70562082e+01  1.30917141e+02  6.50415368e+01  6.47548874e+01  1.31010809e+02 -2.00773536e+01 -1.70562083e+01  1.47981078e+02  1.53426273e+02 -1.53213616e+02  1.53031692e+02  9.63562859e+01 -8.94707172e+01  1.30917141e+02  1.53426273e+02  1.61010758e+02 -1.19247692e+02  2.13781282e+01 -2.18672325e+01  9.21349323e+01  6.50415366e+01 -1.53213616e+02 -1.19247692e+02  1.21295137e+02  7.43871489e+01  2.15534515e+01  1.48853972e+02  6.47548873e+01  1.53031692e+02  2.13781281e+01  7.43871487e+01  1.21637133e+02 -1.20018869e+02 -1.54092377e+02  1.31010809e+02  9.63562859e+01 -2.18672325e+01  2.15534514e+01 -1.20018869e+02  1.58579035e+02  1.52676928e+02 -2.00773537e+01 -8.94707172e+01  9.21349322e+01  1.48853972e+02 -1.54092377e+02  1.52676928e+02  1.32623293e+02  1.44440338e+00  1.58782226e+00  6.19436656e+00  6.26925451e+00 -6.58756041e+01 -6.62559214e+01 -5.33601112e+01 -5.66754064e+01 
 1.28160000e+11 -6.38881425e-01 -5.83020017e+01 -5.41674888e+01 -5.27195684e+01 -5.27005566e+01 -5.42918155e+01 -5.86745317e+01 -5.83020017e+01 -1.05161109e+01 -8.73454143e+00 -1.49388228e+01 -1.30225673e+01 -6.74275846e+00 -4.66920591e+00 -5.41674888e+01 -8.73454143e+00 -8.44790968e+00 -4.88229201e+00 -2.13893098e+01 -1.56319054e+01 -6.90928167e+00 -5.27195684e+01 -1.49388228e+01 -4.88229200e+00 -3.93138100e+00 -3.55244591e+01 -2.14035500e+01 -1.32045220e+01 -5.27005566e+01 -1.30225673e+01 -2.13893097e+01 -3.55244591e+01 -3.91614781e+00 -4.90574669e+00 -1.52624793e+01 -5.42918155e+01 -6.74275846e+00 -1.56319054e+01 -2.14035500e+01 -4.90574670e+00 -8.36538533e+00 -9.04454885e+00 -5.86745317e+01 -4.66920591e+00 -6.90928166e+00 -1.32045220e+01 -1.52624793e+01 -9.04454885e+00 -9.51775996e+00 -1.72465377e+02 -1.73953633e+01  1.30648897e+02  6.47263917e+01  6.44399478e+01  1.30745552e+02 -2.04147537e+01 -1.73953634e+01  1.47923626e+02  1.53292167e+02 -1.53209387e+02  1.52951750e+02  9.61601920e+01 -8.96020389e+01  1.30648897e+02  1.53292167e+02  1.60955112e+02 -1.19410747e+02  2.13430483e+01 -2.21052896e+01  9.19381599e+01  6.47263916e+01 -1.53209387e+02 -1.19410747e+02  1.21133863e+02  7.44832471e+01  2.15176908e+01  1.48773066e+02  6.44399477e+01  1.52951750e+02  2.13430483e+01  7.44832470e+01  1.21475855e+02 -1.20182764e+02 -1.54082695e+02  1.30745552e+02  9.61601920e+01 -2.21052896e+01  2.15176907e+01 -1.20182764e+02  1.58516940e+02  1.52547615e+02 -2.04147538e+01 -8.96020389e+01  9.19381599e+01  1.48773066e+02 -1.54082695e+02  1.52547615e+02  1.32555113e+02  1.44792041e+00  1.59125890e+00  6.20428141e+00  6.27980885e+00 -6.59225053e+01 -6.63056045e+01 -5.34984456e+01 -5.67915577e+01 
 1.28240000e+11 -6.40742278e-01 -5.82375552e+01 -5.40915536e+01 -5.26401187e+01 -5.26211606e+01 -5.42158521e+01 -5.86103180e+01 -5.82375552e+01 -1.05159078e+01 -8.73418457e+00 -1.49483208e+01 -1.30261568e+01 -6.73581866e+00 -4.67243585e+00 -5.40915536e+01 -8.73418457e+00 -8.44637704e+00 -4.88719582e+00 -2.14049410e+01 -1.56431921e+01 -6.90254053e+00 -5.26401187e+01 -1.49483208e+01 -4.88719581e+00 -3.92845766e+00 -3.54999766e+01 -2.14191076e+01 -1.32082240e+01 -5.26211606e+01 -1.30261568e+01 -2.14049410e+01 -3.54999766e+01 -3.91331451e+00 -4.91073831e+00 -1.52713244e+01 -5.42158521e+01 -6.73581866e+00 -1.56431921e+01 -2.14191076e+01 -4.91073832e+00 -8.36539149e+00 -9.04360909e+00 -5.86103180e+01 -4.67243584e+00 -6.90254052e+00 -1.32082240e+01 -1.52713244e+01 -9.04360909e+00 -9.51774191e+00 -1.72567772e+02 -1.77349489e+01  1.30380194e+02  6.44106821e+01  6.41244431e+01  1.30479838e+02 -2.07525739e+01 -1.77349490e+01  1.47865630e+02  1.53158132e+02 -1.53204551e+02  1.52872131e+02  9.59640204e+01 -8.97334699e+01  1.30380194e+02  1.53158132e+02  1.60899329e+02 -1.19574133e+02  2.13090959e+01 -2.23434893e+01  9.17413195e+01  6.44106820e+01 -1.53204551e+02 -1.19574133e+02  1.20972127e+02  7.45742146e+01  2.14830426e+01  1.48692486e+02  6.41244430e+01  1.52872131e+02  2.13090959e+01  7.45742145e+01  1.21314119e+02 -1.20346998e+02 -1.54072422e+02  1.30479838e+02  9.59640204e+01 -2.23434894e+01  2.14830425e+01 -1.20346998e+02  1.58454730e+02  1.52418362e+02 -2.07525740e+01 -8.97334699e+01  9.17413195e+01  1.48692486e+02 -1.54072422e+02  1.52418362e+02  1.32486473e+02  1.45143492e+00  1.59469153e+00  6.21413622e+00  6.29033814e+00 -6.59695124e+01 -6.63553954e+01 -5.36373175e+01 -5.69081108e+01 
