 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 2.72700000e-09  7.36251277e-01  7.36625621e-01  7.36258746e-01  7.36622997e-01  7.18513518e-01  7.15296705e-01  7.19180703e-01  7.14819931e-01 
 2.72800000e-09  7.36251735e-01  7.36626166e-01  7.36259204e-01  7.36623549e-01  7.18525345e-01  7.15307962e-01  7.19186162e-01  7.14836419e-01 
 2.72900000e-09  7.36252226e-01  7.36626760e-01  7.36259701e-01  7.36624147e-01  7.18525924e-01  7.15329081e-01  7.19178795e-01  7.14862050e-01 
 2.73000000e-09  7.36252698e-01  7.36627423e-01  7.36260179e-01  7.36624810e-01  7.18513671e-01  7.15342511e-01  7.19156301e-01  7.14880583e-01 
 2.73100000e-09  7.36253119e-01  7.36628111e-01  7.36260599e-01  7.36625494e-01  7.18499161e-01  7.15338957e-01  7.19130502e-01  7.14883394e-01 
 2.73200000e-09  7.36253503e-01  7.36628756e-01  7.36260973e-01  7.36626138e-01  7.18497006e-01  7.15320533e-01  7.19118760e-01  7.14872596e-01 
 2.73300000e-09  7.36253896e-01  7.36629331e-01  7.36261357e-01  7.36626718e-01  7.18509098e-01  7.15305304e-01  7.19123682e-01  7.14864887e-01 
 2.73400000e-09  7.36254338e-01  7.36629872e-01  7.36261798e-01  7.36627266e-01  7.18523250e-01  7.15310329e-01  7.19131035e-01  7.14875897e-01 
 2.73500000e-09  7.36254823e-01  7.36630447e-01  7.36262290e-01  7.36627846e-01  7.18528272e-01  7.15330249e-01  7.19127874e-01  7.14900786e-01 
 2.73600000e-09  7.36255305e-01  7.36631093e-01  7.36262779e-01  7.36628491e-01  7.18519842e-01  7.15346794e-01  7.19109042e-01  7.14922663e-01 
 2.73700000e-09  7.36255742e-01  7.36631781e-01  7.36263217e-01  7.36629175e-01  7.18505014e-01  7.15348223e-01  7.19082323e-01  7.14930568e-01 
 2.73800000e-09  7.36256132e-01  7.36632444e-01  7.36263600e-01  7.36629836e-01  7.18498808e-01  7.15332306e-01  7.19065363e-01  7.14922490e-01 
 2.73900000e-09  7.36256517e-01  7.36633038e-01  7.36263976e-01  7.36630433e-01  7.18508106e-01  7.15313376e-01  7.19066500e-01  7.14911662e-01 
 2.74000000e-09  7.36256943e-01  7.36633582e-01  7.36264399e-01  7.36630983e-01  7.18523599e-01  7.15311587e-01  7.19074741e-01  7.14916615e-01 
 2.74100000e-09  7.36257418e-01  7.36634141e-01  7.36264881e-01  7.36631547e-01  7.18532589e-01  7.15328632e-01  7.19075321e-01  7.14939112e-01 
 2.74200000e-09  7.36257906e-01  7.36634767e-01  7.36265377e-01  7.36632173e-01  7.18528578e-01  7.15347412e-01  7.19060822e-01  7.14963438e-01 
 2.74300000e-09  7.36258358e-01  7.36635449e-01  7.36265833e-01  7.36632851e-01  7.18514847e-01  7.15353543e-01  7.19034781e-01  7.14976142e-01 
 2.74400000e-09  7.36258759e-01  7.36636126e-01  7.36266228e-01  7.36633525e-01  7.18505309e-01  7.15341412e-01  7.19013455e-01  7.14971974e-01 
 2.74500000e-09  7.36259140e-01  7.36636741e-01  7.36266601e-01  7.36634141e-01  7.18510935e-01  7.15320628e-01  7.19009881e-01  7.14959746e-01 
 2.74600000e-09  7.36259550e-01  7.36637293e-01  7.36267008e-01  7.36634699e-01  7.18526590e-01  7.15312122e-01  7.19017778e-01  7.14958713e-01 
 2.74700000e-09  7.36260013e-01  7.36637841e-01  7.36267476e-01  7.36635251e-01  7.18538944e-01  7.15324705e-01  7.19021527e-01  7.14977259e-01 
 2.74800000e-09  7.36260502e-01  7.36638445e-01  7.36267974e-01  7.36635856e-01  7.18539577e-01  7.15344559e-01  7.19011637e-01  7.15002869e-01 
 2.74900000e-09  7.36260968e-01  7.36639116e-01  7.36268446e-01  7.36636524e-01  7.18528225e-01  7.15354845e-01  7.18987721e-01  7.15019815e-01 
 2.75000000e-09  7.36261382e-01  7.36639803e-01  7.36268857e-01  7.36637205e-01  7.18516454e-01  7.15347355e-01  7.18963308e-01  7.15020333e-01 
 2.75100000e-09  7.36261763e-01  7.36640439e-01  7.36269231e-01  7.36637841e-01  7.18517930e-01  7.15326611e-01  7.18954520e-01  7.15008469e-01 
 2.75200000e-09  7.36262161e-01  7.36641005e-01  7.36269624e-01  7.36638411e-01  7.18532474e-01  7.15312185e-01  7.18960739e-01  7.15002185e-01 
 2.75300000e-09  7.36262608e-01  7.36641546e-01  7.36270076e-01  7.36638958e-01  7.18547464e-01  7.15318984e-01  7.18966965e-01  7.15015490e-01 
