       frequency          s11_db          s12_db          s21_db          s22_db         s11_deg         s12_deg         s21_deg         s22_deg
  1.22797203e+11 -5.38459119e-01 -4.72242444e+01 -4.72242444e+01 -5.37672501e-01 -1.66020876e+02 -9.15222700e+01 -9.15222701e+01 -1.70749585e+02
  1.22877123e+11 -5.39677806e-01 -4.71721512e+01 -4.71721512e+01 -5.38812345e-01 -1.66111835e+02 -9.17117567e+01 -9.17117568e+01 -1.70844094e+02
  1.22957043e+11 -5.40903228e-01 -4.71198212e+01 -4.71198212e+01 -5.39958648e-01 -1.66202923e+02 -9.19013956e+01 -9.19013957e+01 -1.70938731e+02
  1.23036963e+11 -5.42135447e-01 -4.70672536e+01 -4.70672536e+01 -5.41111468e-01 -1.66294142e+02 -9.20911884e+01 -9.20911886e+01 -1.71033498e+02
  1.23116883e+11 -5.43374525e-01 -4.70144475e+01 -4.70144476e+01 -5.42270866e-01 -1.66385490e+02 -9.22811369e+01 -9.22811370e+01 -1.71128395e+02
  1.23196803e+11 -5.44620526e-01 -4.69614021e+01 -4.69614021e+01 -5.43436905e-01 -1.66476971e+02 -9.24712427e+01 -9.24712428e+01 -1.71223423e+02
  1.23276723e+11 -5.45873514e-01 -4.69081163e+01 -4.69081164e+01 -5.44609647e-01 -1.66568584e+02 -9.26615077e+01 -9.26615078e+01 -1.71318584e+02
  1.23356643e+11 -5.47133553e-01 -4.68545894e+01 -4.68545895e+01 -5.45789156e-01 -1.66660331e+02 -9.28519338e+01 -9.28519339e+01 -1.71413879e+02
  1.23436563e+11 -5.48400710e-01 -4.68008205e+01 -4.68008205e+01 -5.46975494e-01 -1.66752212e+02 -9.30425228e+01 -9.30425229e+01 -1.71509308e+02
  1.23516484e+11 -5.49675051e-01 -4.67468086e+01 -4.67468087e+01 -5.48168729e-01 -1.66844230e+02 -9.32332768e+01 -9.32332769e+01 -1.71604872e+02
  1.23596404e+11 -5.50956643e-01 -4.66925529e+01 -4.66925530e+01 -5.49368924e-01 -1.66936384e+02 -9.34241977e+01 -9.34241978e+01 -1.71700573e+02
  1.23676324e+11 -5.52245556e-01 -4.66380525e+01 -4.66380525e+01 -5.50576147e-01 -1.67028677e+02 -9.36152877e+01 -9.36152878e+01 -1.71796412e+02
  1.23756244e+11 -5.53541857e-01 -4.65833064e+01 -4.65833064e+01 -5.51790466e-01 -1.67121108e+02 -9.38065488e+01 -9.38065489e+01 -1.71892389e+02
  1.23836164e+11 -5.54845618e-01 -4.65283137e+01 -4.65283137e+01 -5.53011950e-01 -1.67213679e+02 -9.39979832e+01 -9.39979833e+01 -1.71988506e+02
  1.23916084e+11 -5.56156910e-01 -4.64730735e+01 -4.64730736e+01 -5.54240666e-01 -1.67306391e+02 -9.41895931e+01 -9.41895933e+01 -1.72084763e+02
  1.23996004e+11 -5.57475803e-01 -4.64175849e+01 -4.64175850e+01 -5.55476687e-01 -1.67399246e+02 -9.43813809e+01 -9.43813810e+01 -1.72181163e+02
  1.24075924e+11 -5.58802373e-01 -4.63618470e+01 -4.63618471e+01 -5.56720082e-01 -1.67492244e+02 -9.45733488e+01 -9.45733489e+01 -1.72277705e+02
  1.24155844e+11 -5.60136692e-01 -4.63058588e+01 -4.63058589e+01 -5.57970925e-01 -1.67585386e+02 -9.47654992e+01 -9.47654993e+01 -1.72374392e+02
  1.24235764e+11 -5.61478836e-01 -4.62496194e+01 -4.62496195e+01 -5.59229289e-01 -1.67678674e+02 -9.49578346e+01 -9.49578347e+01 -1.72471223e+02
  1.24315684e+11 -5.62828881e-01 -4.61931279e+01 -4.61931279e+01 -5.60495247e-01 -1.67772109e+02 -9.51503574e+01 -9.51503575e+01 -1.72568201e+02
  1.24395604e+11 -5.64186903e-01 -4.61363832e+01 -4.61363832e+01 -5.61768876e-01 -1.67865692e+02 -9.53430703e+01 -9.53430704e+01 -1.72665326e+02
  1.24475524e+11 -5.65552981e-01 -4.60793845e+01 -4.60793845e+01 -5.63050251e-01 -1.67959423e+02 -9.55359758e+01 -9.55359759e+01 -1.72762600e+02
  1.24555445e+11 -5.66927194e-01 -4.60221307e+01 -4.60221308e+01 -5.64339449e-01 -1.68053305e+02 -9.57290766e+01 -9.57290767e+01 -1.72860024e+02
  1.24635365e+11 -5.68309622e-01 -4.59646210e+01 -4.59646210e+01 -5.65636550e-01 -1.68147338e+02 -9.59223754e+01 -9.59223755e+01 -1.72957598e+02
  1.24715285e+11 -5.69700348e-01 -4.59068543e+01 -4.59068543e+01 -5.66941632e-01 -1.68241523e+02 -9.61158751e+01 -9.61158752e+01 -1.73055325e+02
  1.24795205e+11 -5.71099452e-01 -4.58488297e+01 -4.58488297e+01 -5.68254777e-01 -1.68335863e+02 -9.63095784e+01 -9.63095785e+01 -1.73153205e+02
  1.24875125e+11 -5.72507019e-01 -4.57905461e+01 -4.57905461e+01 -5.69576065e-01 -1.68430357e+02 -9.65034883e+01 -9.65034884e+01 -1.73251239e+02
  1.24955045e+11 -5.73923134e-01 -4.57320027e+01 -4.57320027e+01 -5.70905579e-01 -1.68525007e+02 -9.66976078e+01 -9.66976079e+01 -1.73349429e+02
  1.25034965e+11 -5.75347883e-01 -4.56731983e+01 -4.56731983e+01 -5.72243405e-01 -1.68619815e+02 -9.68919399e+01 -9.68919400e+01 -1.73447775e+02
  1.25114885e+11 -5.76781353e-01 -4.56141320e+01 -4.56141321e+01 -5.73589626e-01 -1.68714781e+02 -9.70864877e+01 -9.70864878e+01 -1.73546280e+02
  1.25194805e+11 -5.78223632e-01 -4.55548029e+01 -4.55548029e+01 -5.74944330e-01 -1.68809908e+02 -9.72812543e+01 -9.72812544e+01 -1.73644944e+02
  1.25274725e+11 -5.79674811e-01 -4.54952098e+01 -4.54952098e+01 -5.76307604e-01 -1.68905195e+02 -9.74762431e+01 -9.74762432e+01 -1.73743769e+02
  1.25354645e+11 -5.81134979e-01 -4.54353517e+01 -4.54353518e+01 -5.77679536e-01 -1.69000645e+02 -9.76714572e+01 -9.76714573e+01 -1.73842755e+02
  1.25434565e+11 -5.82604231e-01 -4.53752277e+01 -4.53752278e+01 -5.79060218e-01 -1.69096258e+02 -9.78669001e+01 -9.78669002e+01 -1.73941905e+02
