t_ns,out1_mv,out2_mv,out3_mv,out4_mv
3.290000e-01,2.692819e-01,-1.755475e-01,-5.877947e-01,4.537705e-01
3.300000e-01,2.749539e-01,-1.809578e-01,-5.836976e-01,4.496857e-01
3.310000e-01,2.805674e-01,-1.863502e-01,-5.795194e-01,4.455414e-01
3.320000e-01,2.861068e-01,-1.917497e-01,-5.752532e-01,4.412974e-01
3.330000e-01,2.915797e-01,-1.971577e-01,-5.708896e-01,4.369348e-01
3.340000e-01,2.970151e-01,-2.025444e-01,-5.664265e-01,4.324713e-01
3.350000e-01,3.024301e-01,-2.078676e-01,-5.618729e-01,4.279602e-01
3.360000e-01,3.078110e-01,-2.131205e-01,-5.572390e-01,4.234346e-01
3.370000e-01,3.131335e-01,-2.183390e-01,-5.525275e-01,4.188667e-01
3.380000e-01,3.183779e-01,-2.235549e-01,-5.477350e-01,4.142117e-01
3.390000e-01,3.235446e-01,-2.287752e-01,-5.428534e-01,4.094452e-01
3.400000e-01,3.286603e-01,-2.339793e-01,-5.378778e-01,4.045733e-01
3.410000e-01,3.337503e-01,-2.391253e-01,-5.328132e-01,3.996434e-01
3.420000e-01,3.388081e-01,-2.441930e-01,-5.276690e-01,3.947011e-01
3.430000e-01,3.438088e-01,-2.492100e-01,-5.224506e-01,3.897332e-01
3.440000e-01,3.487297e-01,-2.542127e-01,-5.171571e-01,3.846932e-01
3.450000e-01,3.535639e-01,-2.592138e-01,-5.117829e-01,3.795512e-01
3.460000e-01,3.583332e-01,-2.642016e-01,-5.063222e-01,3.743031e-01
3.470000e-01,3.630688e-01,-2.691375e-01,-5.007756e-01,3.689875e-01
3.480000e-01,3.677736e-01,-2.739915e-01,-4.951507e-01,3.636572e-01
3.490000e-01,3.724237e-01,-2.787794e-01,-4.894544e-01,3.583160e-01
3.500000e-01,3.769940e-01,-2.835397e-01,-4.836885e-01,3.529198e-01
3.510000e-01,3.814711e-01,-2.882915e-01,-4.778501e-01,3.474325e-01
3.520000e-01,3.858700e-01,-2.930308e-01,-4.719337e-01,3.418417e-01
3.530000e-01,3.902247e-01,-2.977252e-01,-4.659367e-01,3.361749e-01
3.540000e-01,3.945486e-01,-3.023383e-01,-4.598637e-01,3.304872e-01
3.550000e-01,3.988212e-01,-3.068730e-01,-4.537219e-01,3.247995e-01
3.560000e-01,4.030155e-01,-3.113659e-01,-4.475153e-01,3.190750e-01
3.570000e-01,4.071126e-01,-3.158424e-01,-4.412438e-01,3.132714e-01
3.580000e-01,4.111197e-01,-3.203046e-01,-4.349035e-01,3.073706e-01
3.590000e-01,4.150701e-01,-3.247280e-01,-4.284901e-01,3.013882e-01
3.600000e-01,4.189874e-01,-3.290740e-01,-4.220042e-01,2.953765e-01
3.610000e-01,4.228577e-01,-3.333323e-01,-4.154521e-01,2.893715e-01
3.620000e-01,4.266522e-01,-3.375338e-01,-4.088393e-01,2.833484e-01
3.630000e-01,4.303483e-01,-3.417095e-01,-4.021687e-01,2.772608e-01
3.640000e-01,4.339447e-01,-3.458669e-01,-3.954385e-01,2.710850e-01
3.650000e-01,4.374711e-01,-3.499896e-01,-3.886440e-01,2.648257e-01
3.660000e-01,4.409592e-01,-3.540403e-01,-3.817825e-01,2.585284e-01
3.670000e-01,4.444044e-01,-3.579978e-01,-3.748577e-01,2.522403e-01
3.680000e-01,4.477777e-01,-3.618839e-01,-3.678764e-01,2.459517e-01
3.690000e-01,4.510532e-01,-3.657333e-01,-3.608433e-01,2.396155e-01
3.700000e-01,4.542219e-01,-3.695591e-01,-3.537598e-01,2.332016e-01
3.710000e-01,4.573070e-01,-3.733529e-01,-3.466223e-01,2.267054e-01
3.720000e-01,4.603458e-01,-3.770816e-01,-3.394251e-01,2.201630e-01
3.730000e-01,4.633448e-01,-3.807159e-01,-3.321684e-01,2.136273e-01
3.740000e-01,4.662771e-01,-3.842663e-01,-3.248588e-01,2.071059e-01
3.750000e-01,4.691143e-01,-3.877678e-01,-3.175028e-01,2.005556e-01
3.760000e-01,4.718404e-01,-3.912395e-01,-3.101048e-01,1.939395e-01
3.770000e-01,4.744707e-01,-3.946798e-01,-3.026632e-01,1.872456e-01
3.780000e-01,4.770441e-01,-3.980618e-01,-2.951710e-01,1.804990e-01
3.790000e-01,4.795791e-01,-4.013524e-01,-2.876246e-01,1.737529e-01
3.800000e-01,4.820536e-01,-4.045495e-01,-2.800288e-01,1.670318e-01
3.810000e-01,4.844367e-01,-4.076849e-01,-2.723917e-01,1.603013e-01
3.820000e-01,4.867073e-01,-4.107837e-01,-2.647200e-01,1.535183e-01
3.830000e-01,4.888716e-01,-4.138491e-01,-2.570152e-01,1.466652e-01
3.840000e-01,4.909666e-01,-4.168620e-01,-2.492709e-01,1.397558e-01
3.850000e-01,4.930215e-01,-4.197883e-01,-2.414794e-01,1.328399e-01
3.860000e-01,4.950228e-01,-4.226150e-01,-2.336423e-01,1.259553e-01
3.870000e-01,4.969380e-01,-4.253671e-01,-2.257681e-01,1.190804e-01
3.880000e-01,4.987419e-01,-4.280742e-01,-2.178659e-01,1.121687e-01
3.890000e-01,5.004318e-01,-4.307450e-01,-2.099404e-01,1.051966e-01
3.900000e-01,5.020393e-01,-4.333675e-01,-2.019872e-01,9.816749e-02
3.910000e-01,5.036018e-01,-4.359101e-01,-1.939959e-01,9.112405e-02
3.920000e-01,5.051172e-01,-4.383510e-01,-1.859636e-01,8.411325e-02
3.930000e-01,5.065531e-01,-4.407059e-01,-1.778983e-01,7.712944e-02
3.940000e-01,5.078811e-01,-4.430064e-01,-1.698106e-01,7.012645e-02
3.950000e-01,5.090903e-01,-4.452662e-01,-1.617084e-01,6.307402e-02
3.960000e-01,5.102051e-01,-4.474801e-01,-1.535902e-01,5.596768e-02
3.970000e-01,5.112673e-01,-4.496211e-01,-1.454447e-01,4.884037e-02
3.980000e-01,5.122874e-01,-4.516619e-01,-1.372641e-01,4.174306e-02
3.990000e-01,5.132361e-01,-4.536073e-01,-1.290541e-01,3.468702e-02
4.000000e-01,5.140820e-01,-4.554874e-01,-1.208265e-01,2.763161e-02
4.010000e-01,5.148075e-01,-4.573216e-01,-1.125921e-01,2.053931e-02
4.020000e-01,5.154278e-01,-4.591102e-01,-1.043534e-01,1.339917e-02
4.030000e-01,5.159853e-01,-4.608325e-01,-9.609974e-02,6.233380e-03
4.040000e-01,5.165032e-01,-4.624591e-01,-8.781858e-02,-9.075184e-04
4.050000e-01,5.169591e-01,-4.639838e-01,-7.951178e-02,-7.997179e-03
4.060000e-01,5.173185e-01,-4.654325e-01,-7.119161e-02,-1.506652e-02
4.070000e-01,5.175589e-01,-4.668293e-01,-6.287112e-02,-2.215841e-02
4.080000e-01,5.176858e-01,-4.681795e-01,-5.455696e-02,-2.929013e-02
4.090000e-01,5.177383e-01,-4.694695e-01,-4.624104e-02,-3.644995e-02
4.100000e-01,5.177507e-01,-4.706703e-01,-3.790730e-02,-4.359184e-02
4.110000e-01,5.177105e-01,-4.717671e-01,-2.955229e-02,-5.067768e-02
4.120000e-01,5.175817e-01,-4.727780e-01,-2.118755e-02,-5.772483e-02
4.130000e-01,5.173375e-01,-4.737305e-01,-1.282807e-02,-6.477874e-02
4.140000e-01,5.169740e-01,-4.746344e-01,-4.484550e-03,-7.186288e-02
4.150000e-01,5.165241e-01,-4.754821e-01,3.847076e-03,-7.897444e-02
4.160000e-01,5.160296e-01,-4.762485e-01,1.218438e-02,-8.607492e-02
4.170000e-01,5.154909e-01,-4.769121e-01,2.053725e-02,-9.311901e-02
4.180000e-01,5.148729e-01,-4.774817e-01,2.889655e-02,-1.001083e-01
4.190000e-01,5.141454e-01,-4.779849e-01,3.724616e-02,-1.070862e-01
4.200000e-01,5.132962e-01,-4.784363e-01,4.557195e-02,-1.140832e-01
4.210000e-01,5.123500e-01,-4.788338e-01,5.387307e-02,-1.211036e-01
4.220000e-01,5.113520e-01,-4.791571e-01,6.216641e-02,-1.281182e-01
4.230000e-01,5.103164e-01,-4.793816e-01,7.046802e-02,-1.350790e-01
4.240000e-01,5.092127e-01,-4.795064e-01,7.877324e-02,-1.419721e-01
4.250000e-01,5.080069e-01,-4.795560e-01,8.706521e-02,-1.488345e-01
4.260000e-01,5.066803e-01,-4.795501e-01,9.532710e-02,-1.557037e-01
4.270000e-01,5.052479e-01,-4.794912e-01,1.035527e-01,-1.625900e-01
4.280000e-01,5.037542e-01,-4.793651e-01,1.117560e-01,-1.694741e-01
4.290000e-01,5.022266e-01,-4.791467e-01,1.199580e-01,-1.763099e-01
4.300000e-01,5.006430e-01,-4.788264e-01,1.281605e-01,-1.830698e-01
4.310000e-01,4.989661e-01,-4.784230e-01,1.363472e-01,-1.897805e-01
4.320000e-01,4.971725e-01,-4.779595e-01,1.444990e-01,-1.964837e-01
4.330000e-01,4.952666e-01,-4.774427e-01,1.526043e-01,-2.031960e-01
4.340000e-01,4.932890e-01,-4.768646e-01,1.606727e-01,-2.099075e-01
4.350000e-01,4.912776e-01,-4.762021e-01,1.687280e-01,-2.165769e-01
4.360000e-01,4.892218e-01,-4.754391e-01,1.767795e-01,-2.231674e-01
4.370000e-01,4.870829e-01,-4.745865e-01,1.848130e-01,-2.296915e-01
4.380000e-01,4.848335e-01,-4.736679e-01,1.928079e-01,-2.361920e-01
4.390000e-01,4.824688e-01,-4.726950e-01,2.007484e-01,-2.426922e-01
4.400000e-01,4.800220e-01,-4.716648e-01,2.086379e-01,-2.491900e-01
4.410000e-01,4.775380e-01,-4.705585e-01,2.165006e-01,-2.556516e-01
4.420000e-01,4.750201e-01,-4.693557e-01,2.243537e-01,-2.620345e-01
4.430000e-01,4.724312e-01,-4.680588e-01,2.321872e-01,-2.683369e-01
4.440000e-01,4.697396e-01,-4.666900e-01,2.399795e-01,-2.745983e-01
4.450000e-01,4.669325e-01,-4.652651e-01,2.477112e-01,-2.808491e-01
4.460000e-01,4.640343e-01,-4.637856e-01,2.553791e-01,-2.870935e-01
4.470000e-01,4.610921e-01,-4.622381e-01,2.630048e-01,-2.933067e-01
4.480000e-01,4.581237e-01,-4.606010e-01,2.706127e-01,-2.994450e-01
4.490000e-01,4.550981e-01,-4.588683e-01,2.781997e-01,-3.054924e-01
4.500000e-01,4.519791e-01,-4.570579e-01,2.857440e-01,-3.114813e-01
4.510000e-01,4.487480e-01,-4.551886e-01,2.932235e-01,-3.174477e-01
4.520000e-01,4.454187e-01,-4.532664e-01,3.006283e-01,-3.234018e-01
4.530000e-01,4.420368e-01,-4.512835e-01,3.079752e-01,-3.293280e-01
4.540000e-01,4.386329e-01,-4.492196e-01,3.152935e-01,-3.351852e-01
4.550000e-01,4.351860e-01,-4.470623e-01,3.225889e-01,-3.409461e-01
4.560000e-01,4.316565e-01,-4.448224e-01,3.298410e-01,-3.466319e-01
4.570000e-01,4.280210e-01,-4.425207e-01,3.370257e-01,-3.522820e-01
4.580000e-01,4.242833e-01,-4.401664e-01,3.441274e-01,-3.579125e-01
4.590000e-01,4.204839e-01,-4.377570e-01,3.511563e-01,-3.635156e-01
4.600000e-01,4.166634e-01,-4.352756e-01,3.581438e-01,-3.690557e-01
4.610000e-01,4.128134e-01,-4.327052e-01,3.651049e-01,-3.744977e-01
4.620000e-01,4.088936e-01,-4.300494e-01,3.720232e-01,-3.798501e-01
4.630000e-01,4.048759e-01,-4.273277e-01,3.788728e-01,-3.851516e-01
4.640000e-01,4.007550e-01,-4.245533e-01,3.856335e-01,-3.904255e-01
4.650000e-01,3.965637e-01,-4.217281e-01,3.923079e-01,-3.956704e-01
4.660000e-01,3.923484e-01,-4.188399e-01,3.989258e-01,-4.008579e-01
4.670000e-01,3.881153e-01,-4.158701e-01,4.055120e-01,-4.059495e-01
4.680000e-01,3.838270e-01,-4.128143e-01,4.120563e-01,-4.109402e-01
4.690000e-01,3.794504e-01,-4.096887e-01,4.185320e-01,-4.158643e-01
4.700000e-01,3.749727e-01,-4.065098e-01,4.249150e-01,-4.207515e-01
4.710000e-01,3.704174e-01,-4.032829e-01,4.312000e-01,-4.256061e-01
4.720000e-01,3.658321e-01,-4.000012e-01,4.374128e-01,-4.304078e-01
4.730000e-01,3.612375e-01,-3.966472e-01,4.435854e-01,-4.351185e-01
4.740000e-01,3.566031e-01,-3.932099e-01,4.497167e-01,-4.397211e-01
4.750000e-01,3.518913e-01,-3.896996e-01,4.557804e-01,-4.442418e-01
4.760000e-01,3.470837e-01,-3.861343e-01,4.617499e-01,-4.487148e-01
4.770000e-01,3.421933e-01,-3.825227e-01,4.676126e-01,-4.531499e-01
4.780000e-01,3.372657e-01,-3.788633e-01,4.733874e-01,-4.575349e-01
4.790000e-01,3.323336e-01,-3.751413e-01,4.791109e-01,-4.618345e-01
4.800000e-01,3.273775e-01,-3.713414e-01,4.847931e-01,-4.660227e-01
4.810000e-01,3.223566e-01,-3.674668e-01,4.904100e-01,-4.701153e-01
4.820000e-01,3.172477e-01,-3.635351e-01,4.959329e-01,-4.741481e-01
4.830000e-01,3.120539e-01,-3.595583e-01,5.013428e-01,-4.781371e-01
4.840000e-01,3.068148e-01,-3.555391e-01,5.066506e-01,-4.820764e-01
4.850000e-01,3.015724e-01,-3.514671e-01,5.118936e-01,-4.859366e-01
4.860000e-01,2.963206e-01,-3.473252e-01,5.170932e-01,-4.896861e-01
4.870000e-01,2.910187e-01,-3.431091e-01,5.222311e-01,-4.933285e-01
4.880000e-01,2.856381e-01,-3.388332e-01,5.272765e-01,-4.968976e-01
4.890000e-01,2.801735e-01,-3.345127e-01,5.322056e-01,-5.004160e-01
4.900000e-01,2.746563e-01,-3.301540e-01,5.370202e-01,-5.038838e-01
4.910000e-01,2.691331e-01,-3.257520e-01,5.417548e-01,-5.072784e-01
4.920000e-01,2.636126e-01,-3.212903e-01,5.464411e-01,-5.105663e-01
4.930000e-01,2.580579e-01,-3.167582e-01,5.510692e-01,-5.137398e-01
4.940000e-01,2.524350e-01,-3.121647e-01,5.556077e-01,-5.168271e-01
4.950000e-01,2.467322e-01,-3.075266e-01,5.600292e-01,-5.198560e-01
4.960000e-01,2.409711e-01,-3.028531e-01,5.643265e-01,-5.228314e-01
4.970000e-01,2.351990e-01,-2.981441e-01,5.685286e-01,-5.257380e-01
4.980000e-01,2.294383e-01,-2.933862e-01,5.726743e-01,-5.285434e-01
4.990000e-01,2.236605e-01,-2.885641e-01,5.767655e-01,-5.312304e-01
5.000000e-01,2.178268e-01,-2.836801e-01,5.807712e-01,-5.338191e-01
5.010000e-01,2.119197e-01,-2.787505e-01,5.846614e-01,-5.363401e-01
5.020000e-01,2.059511e-01,-2.737878e-01,5.884210e-01,-5.388041e-01
5.030000e-01,1.999649e-01,-2.687961e-01,5.920707e-01,-5.412020e-01
5.040000e-01,1.939952e-01,-2.637664e-01,5.956531e-01,-5.435056e-01
5.050000e-01,1.880248e-01,-2.586815e-01,5.991829e-01,-5.456906e-01
5.060000e-01,1.820125e-01,-2.535362e-01,6.026331e-01,-5.477672e-01
5.070000e-01,1.759355e-01,-2.483442e-01,6.059708e-01,-5.497661e-01
5.080000e-01,1.697965e-01,-2.431204e-01,6.091747e-01,-5.517035e-01
5.090000e-01,1.636332e-01,-2.378727e-01,6.122558e-01,-5.535760e-01
5.100000e-01,1.574874e-01,-2.325972e-01,6.152565e-01,-5.553608e-01
5.110000e-01,1.513558e-01,-2.272775e-01,6.182039e-01,-5.570304e-01
5.120000e-01,1.451981e-01,-2.219016e-01,6.210786e-01,-5.585843e-01
5.130000e-01,1.389858e-01,-2.164779e-01,6.238455e-01,-5.600499e-01
5.140000e-01,1.327137e-01,-2.110230e-01,6.264782e-01,-5.614488e-01
5.150000e-01,1.264113e-01,-2.055479e-01,6.289776e-01,-5.627824e-01
5.160000e-01,1.201240e-01,-2.000540e-01,6.313822e-01,-5.640341e-01
5.170000e-01,1.138627e-01,-1.945275e-01,6.337296e-01,-5.651761e-01
5.180000e-01,1.075923e-01,-1.889519e-01,6.360111e-01,-5.661985e-01
5.190000e-01,1.012783e-01,-1.833286e-01,6.381906e-01,-5.671229e-01
5.200000e-01,9.490985e-02,-1.776741e-01,6.402385e-01,-5.679744e-01
5.210000e-01,8.850689e-02,-1.720021e-01,6.421460e-01,-5.687591e-01
5.220000e-01,8.211445e-02,-1.663186e-01,6.439443e-01,-5.694667e-01
5.230000e-01,7.575648e-02,-1.606146e-01,6.456782e-01,-5.700716e-01
5.240000e-01,6.940671e-02,-1.548712e-01,6.473525e-01,-5.705569e-01
5.250000e-01,6.302631e-02,-1.490822e-01,6.489325e-01,-5.709358e-01
5.260000e-01,5.659880e-02,-1.432614e-01,6.503853e-01,-5.712347e-01
5.270000e-01,5.013486e-02,-1.374251e-01,6.516942e-01,-5.714649e-01
5.280000e-01,4.367576e-02,-1.315830e-01,6.528808e-01,-5.716212e-01
5.290000e-01,3.725548e-02,-1.257317e-01,6.539927e-01,-5.716822e-01
5.300000e-01,3.085984e-02,-1.198527e-01,6.550490e-01,-5.716268e-01
5.310000e-01,2.444852e-02,-1.139326e-01,6.560207e-01,-5.714590e-01
5.320000e-01,1.799916e-02,-1.079800e-01,6.568713e-01,-5.712036e-01
5.330000e-01,1.151403e-02,-1.020131e-01,6.575779e-01,-5.708769e-01
5.340000e-01,5.028069e-03,-9.604469e-02,6.581512e-01,-5.704782e-01
5.350000e-01,-1.418276e-03,-9.007695e-02,6.586376e-01,-5.699915e-01
5.360000e-01,-7.825789e-03,-8.409444e-02,6.590693e-01,-5.693940e-01
5.370000e-01,-1.423295e-02,-7.807826e-02,6.594265e-01,-5.686813e-01
5.380000e-01,-2.066812e-02,-7.202995e-02,6.596700e-01,-5.678739e-01
5.390000e-01,-2.713570e-02,-6.596748e-02,6.597724e-01,-5.669917e-01
5.400000e-01,-3.360885e-02,-5.990640e-02,6.597339e-01,-5.660382e-01
5.410000e-01,-4.004467e-02,-5.385417e-02,6.595951e-01,-5.650029e-01
5.420000e-01,-4.643053e-02,-4.780015e-02,6.593991e-01,-5.638642e-01
5.430000e-01,-5.279896e-02,-4.172259e-02,6.591386e-01,-5.626108e-01
5.440000e-01,-5.918403e-02,-3.561475e-02,6.587738e-01,-5.612566e-01
5.450000e-01,-6.559582e-02,-2.949235e-02,6.582733e-01,-5.598234e-01
5.460000e-01,-7.201637e-02,-2.337322e-02,6.576275e-01,-5.583189e-01
5.470000e-01,-7.840386e-02,-1.726909e-02,6.568687e-01,-5.567375e-01
5.480000e-01,-8.473401e-02,-1.117528e-02,6.560464e-01,-5.550608e-01
5.490000e-01,-9.102992e-02,-5.070131e-03,6.551684e-01,-5.532729e-01
5.500000e-01,-9.732928e-02,1.061276e-03,6.541974e-01,-5.513798e-01
5.510000e-01,-1.036480e-01,7.208306e-03,6.530980e-01,-5.494027e-01
5.520000e-01,-1.099766e-01,1.335089e-02,6.518525e-01,-5.473538e-01
5.530000e-01,-1.162774e-01,1.947403e-02,6.504829e-01,-5.452318e-01
5.540000e-01,-1.225175e-01,2.557593e-02,6.490403e-01,-5.430229e-01
5.550000e-01,-1.287080e-01,3.167544e-02,6.475478e-01,-5.407089e-01
5.560000e-01,-1.348877e-01,3.779400e-02,6.459749e-01,-5.382884e-01
5.570000e-01,-1.410781e-01,4.392848e-02,6.442823e-01,-5.357794e-01
5.580000e-01,-1.472770e-01,5.005835e-02,6.424464e-01,-5.331974e-01
5.590000e-01,-1.534530e-01,5.616593e-02,6.404780e-01,-5.305450e-01
5.600000e-01,-1.595683e-01,6.224334e-02,6.384254e-01,-5.278131e-01
5.610000e-01,-1.656213e-01,6.830449e-02,6.363255e-01,-5.249843e-01
5.620000e-01,-1.716473e-01,7.437467e-02,6.341588e-01,-5.220506e-01
5.630000e-01,-1.776743e-01,8.045971e-02,6.318827e-01,-5.190246e-01
5.640000e-01,-1.837061e-01,8.654086e-02,6.294692e-01,-5.159239e-01
5.650000e-01,-1.897190e-01,9.259809e-02,6.269180e-01,-5.127546e-01
5.660000e-01,-1.956737e-01,9.861849e-02,6.242710e-01,-5.095123e-01
5.670000e-01,-2.015565e-01,1.046095e-01,6.215751e-01,-5.061820e-01
5.680000e-01,-2.073963e-01,1.105971e-01,6.188250e-01,-5.027512e-01
5.690000e-01,-2.132260e-01,1.165966e-01,6.159782e-01,-4.992260e-01
5.700000e-01,-2.190549e-01,1.225940e-01,6.130020e-01,-4.956234e-01
5.710000e-01,-2.248675e-01,1.285668e-01,6.098865e-01,-4.919535e-01
5.720000e-01,-2.306260e-01,1.344980e-01,6.066645e-01,-4.882161e-01
5.730000e-01,-2.363068e-01,1.403880e-01,6.033883e-01,-4.843999e-01
5.740000e-01,-2.419292e-01,1.462603e-01,6.000688e-01,-4.804905e-01
5.750000e-01,-2.475289e-01,1.521383e-01,5.966672e-01,-4.764871e-01
5.760000e-01,-2.531209e-01,1.580154e-01,5.931458e-01,-4.724043e-01
5.770000e-01,-2.586973e-01,1.638679e-01,5.894872e-01,-4.682551e-01
5.780000e-01,-2.642245e-01,1.696761e-01,5.857131e-01,-4.640427e-01
5.790000e-01,-2.696719e-01,1.754333e-01,5.818765e-01,-4.597604e-01
5.800000e-01,-2.750476e-01,1.811581e-01,5.780040e-01,-4.553939e-01
5.810000e-01,-2.803869e-01,1.868794e-01,5.740650e-01,-4.509364e-01
5.820000e-01,-2.857108e-01,1.926001e-01,5.700173e-01,-4.463980e-01
5.830000e-01,-2.910174e-01,1.982977e-01,5.658379e-01,-4.417934e-01
5.840000e-01,-2.962795e-01,2.039499e-01,5.615371e-01,-4.371289e-01
5.850000e-01,-3.014627e-01,2.095439e-01,5.571640e-01,-4.324020e-01
5.860000e-01,-3.065634e-01,2.150917e-01,5.527588e-01,-4.276008e-01
5.870000e-01,-3.116130e-01,2.206240e-01,5.483031e-01,-4.227143e-01
5.880000e-01,-3.166384e-01,2.261545e-01,5.437520e-01,-4.177467e-01
5.890000e-01,-3.216430e-01,2.316645e-01,5.390773e-01,-4.127124e-01
5.900000e-01,-3.266067e-01,2.371290e-01,5.342786e-01,-4.076207e-01
5.910000e-01,-3.314945e-01,2.425306e-01,5.293977e-01,-4.024734e-01
5.920000e-01,-3.362924e-01,2.478733e-01,5.244841e-01,-3.972619e-01
5.930000e-01,-3.410250e-01,2.531866e-01,5.195347e-01,-3.919735e-01
5.940000e-01,-3.457233e-01,2.584938e-01,5.145051e-01,-3.866060e-01
5.950000e-01,-3.503960e-01,2.637834e-01,5.093621e-01,-3.811713e-01
5.960000e-01,-3.550300e-01,2.690286e-01,5.040959e-01,-3.756813e-01
5.970000e-01,-3.595927e-01,2.742085e-01,4.987389e-01,-3.701410e-01
5.980000e-01,-3.640616e-01,2.793190e-01,4.933448e-01,-3.645464e-01
5.990000e-01,-3.684522e-01,2.843850e-01,4.879272e-01,-3.588851e-01
6.000000e-01,-3.727970e-01,2.894376e-01,4.824468e-01,-3.531491e-01
6.010000e-01,-3.771103e-01,2.944750e-01,4.768645e-01,-3.473459e-01
6.020000e-01,-3.813856e-01,2.994705e-01,4.711636e-01,-3.414890e-01
6.030000e-01,-3.855944e-01,3.044002e-01,4.653650e-01,-3.355860e-01
6.040000e-01,-3.897092e-01,3.092528e-01,4.595221e-01,-3.296373e-01
6.050000e-01,-3.937348e-01,3.140465e-01,4.536643e-01,-3.236328e-01
6.060000e-01,-3.977024e-01,3.188163e-01,4.477617e-01,-3.175607e-01
6.070000e-01,-4.016321e-01,3.235719e-01,4.417702e-01,-3.114227e-01
6.080000e-01,-4.055225e-01,3.282892e-01,4.356677e-01,-3.052318e-01
6.090000e-01,-4.093509e-01,3.329416e-01,4.294637e-01,-2.989985e-01
6.100000e-01,-4.130874e-01,3.375119e-01,4.232073e-01,-2.927272e-01
6.110000e-01,-4.167267e-01,3.420098e-01,4.169402e-01,-2.864113e-01
6.120000e-01,-4.202955e-01,3.464705e-01,4.106459e-01,-2.800374e-01
6.130000e-01,-4.238189e-01,3.509155e-01,4.042781e-01,-2.736010e-01
6.140000e-01,-4.273003e-01,3.553268e-01,3.978092e-01,-2.671125e-01
6.150000e-01,-4.307234e-01,3.596751e-01,3.912386e-01,-2.605845e-01
6.160000e-01,-4.340584e-01,3.639390e-01,3.846073e-01,-2.540246e-01
6.170000e-01,-4.372915e-01,3.681192e-01,3.779654e-01,-2.474311e-01
6.180000e-01,-4.404424e-01,3.722476e-01,3.713124e-01,-2.407910e-01
6.190000e-01,-4.435391e-01,3.763553e-01,3.646034e-01,-2.340941e-01
6.200000e-01,-4.465902e-01,3.804340e-01,3.578048e-01,-2.273461e-01
6.210000e-01,-4.495853e-01,3.844531e-01,3.509075e-01,-2.205610e-01
6.220000e-01,-4.524972e-01,3.883877e-01,3.439429e-01,-2.137490e-01
6.230000e-01,-4.553058e-01,3.922301e-01,3.369640e-01,-2.069132e-01
6.240000e-01,-4.580221e-01,3.960057e-01,3.299872e-01,-2.000432e-01
6.250000e-01,-4.606745e-01,3.997522e-01,3.229736e-01,-1.931248e-01
6.260000e-01,-4.632768e-01,4.034732e-01,3.158832e-01,-1.861577e-01
6.270000e-01,-4.658240e-01,4.071392e-01,3.087006e-01,-1.791552e-01
6.280000e-01,-4.682931e-01,4.107224e-01,3.014459e-01,-1.721301e-01
6.290000e-01,-4.706603e-01,4.142079e-01,2.941711e-01,-1.650894e-01
6.300000e-01,-4.729274e-01,4.176126e-01,2.869073e-01,-1.580271e-01
6.310000e-01,-4.751207e-01,4.209766e-01,2.796262e-01,-1.509272e-01
6.320000e-01,-4.772586e-01,4.243167e-01,2.722831e-01,-1.437825e-01
6.330000e-01,-4.793410e-01,4.276080e-01,2.648568e-01,-1.366037e-01
6.340000e-01,-4.813502e-01,4.308195e-01,2.573564e-01,-1.294057e-01
6.350000e-01,-4.832611e-01,4.339307e-01,2.498289e-01,-1.221990e-01
6.360000e-01,-4.850673e-01,4.369490e-01,2.423167e-01,-1.149826e-01
6.370000e-01,-4.867899e-01,4.399129e-01,2.348058e-01,-1.077414e-01
6.380000e-01,-4.884515e-01,4.428510e-01,2.272495e-01,-1.004618e-01
6.390000e-01,-4.900559e-01,4.457470e-01,2.196208e-01,-9.314972e-02
6.400000e-01,-4.915910e-01,4.485676e-01,2.119193e-01,-8.582097e-02
6.410000e-01,-4.930327e-01,4.512883e-01,2.041843e-01,-7.848881e-02
6.420000e-01,-4.943679e-01,4.539069e-01,1.964649e-01,-7.115761e-02
6.430000e-01,-4.956111e-01,4.564565e-01,1.887631e-01,-6.381516e-02
6.440000e-01,-4.967864e-01,4.589751e-01,1.810348e-01,-5.644333e-02
6.450000e-01,-4.979024e-01,4.614585e-01,1.732461e-01,-4.904090e-02
6.460000e-01,-4.989517e-01,4.638727e-01,1.653894e-01,-4.162328e-02
6.470000e-01,-4.999132e-01,4.661898e-01,1.574939e-01,-3.420636e-02
6.480000e-01,-5.007694e-01,4.683985e-01,1.496111e-01,-2.679947e-02
6.490000e-01,-5.015270e-01,4.705241e-01,1.417587e-01,-1.939500e-02
6.500000e-01,-5.022094e-01,4.726099e-01,1.339000e-01,-1.197269e-02
6.510000e-01,-5.028295e-01,4.746650e-01,1.259945e-01,-4.523763e-03
6.520000e-01,-5.033846e-01,4.766584e-01,1.180285e-01,2.938881e-03
6.530000e-01,-5.038573e-01,4.785585e-01,1.100207e-01,1.039756e-02
6.540000e-01,-5.042282e-01,4.803475e-01,1.020205e-01,1.783903e-02
6.550000e-01,-5.044964e-01,4.820409e-01,9.405956e-02,2.526510e-02
6.560000e-01,-5.046821e-01,4.836826e-01,8.611218e-02,3.269547e-02
6.570000e-01,-5.048021e-01,4.852957e-01,7.813369e-02,4.014631e-02
6.580000e-01,-5.048574e-01,4.868559e-01,7.010425e-02,4.760984e-02
6.590000e-01,-5.048356e-01,4.883282e-01,6.203258e-02,5.506705e-02
6.600000e-01,-5.047169e-01,4.896899e-01,5.396290e-02,6.250172e-02
