 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 5.01100000e-09  7.36965106e-01  7.37651068e-01  7.37148699e-01  7.37610620e-01  7.20792508e-01  7.17396950e-01  7.20609232e-01  7.17068065e-01 
 5.01200000e-09  7.36965401e-01  7.37651430e-01  7.37149009e-01  7.37610983e-01  7.20802090e-01  7.17404329e-01  7.20626134e-01  7.17071286e-01 
 5.01300000e-09  7.36965749e-01  7.37651816e-01  7.37149376e-01  7.37611371e-01  7.20804092e-01  7.17426194e-01  7.20636744e-01  7.17088481e-01 
 5.01400000e-09  7.36966108e-01  7.37652263e-01  7.37149765e-01  7.37611820e-01  7.20792021e-01  7.17446883e-01  7.20632934e-01  7.17104109e-01 
 5.01500000e-09  7.36966427e-01  7.37652751e-01  7.37150119e-01  7.37612308e-01  7.20769945e-01  7.17455133e-01  7.20616545e-01  7.17107308e-01 
 5.01600000e-09  7.36966691e-01  7.37653223e-01  7.37150413e-01  7.37612778e-01  7.20753041e-01  7.17448008e-01  7.20602498e-01  7.17095594e-01 
 5.01700000e-09  7.36966937e-01  7.37653637e-01  7.37150678e-01  7.37613191e-01  7.20752538e-01  7.17436462e-01  7.20605129e-01  7.17080205e-01 
 5.01800000e-09  7.36967217e-01  7.37654003e-01  7.37150971e-01  7.37613557e-01  7.20762033e-01  7.17438201e-01  7.20620643e-01  7.17078370e-01 
 5.01900000e-09  7.36967552e-01  7.37654375e-01  7.37151324e-01  7.37613932e-01  7.20767150e-01  7.17457289e-01  7.20633594e-01  7.17093381e-01 
 5.02000000e-09  7.36967913e-01  7.37654803e-01  7.37151713e-01  7.37614362e-01  7.20759363e-01  7.17479980e-01  7.20633653e-01  7.17111497e-01 
 5.02100000e-09  7.36968247e-01  7.37655283e-01  7.37152082e-01  7.37614842e-01  7.20739037e-01  7.17492639e-01  7.20619051e-01  7.17119575e-01 
 5.02200000e-09  7.36968526e-01  7.37655766e-01  7.37152392e-01  7.37615323e-01  7.20719098e-01  7.17489549e-01  7.20601719e-01  7.17112322e-01 
 5.02300000e-09  7.36968771e-01  7.37656198e-01  7.37152659e-01  7.37615753e-01  7.20713859e-01  7.17477385e-01  7.20598423e-01  7.17096779e-01 
 5.02400000e-09  7.36969037e-01  7.37656572e-01  7.37152939e-01  7.37616128e-01  7.20722012e-01  7.17473807e-01  7.20611152e-01  7.17090232e-01 
 5.02500000e-09  7.36969358e-01  7.37656935e-01  7.37153275e-01  7.37616493e-01  7.20729597e-01  7.17488744e-01  7.20625686e-01  7.17101743e-01 
 5.02600000e-09  7.36969717e-01  7.37657343e-01  7.37153659e-01  7.37616904e-01  7.20726069e-01  7.17512206e-01  7.20629428e-01  7.17121165e-01 
 5.02700000e-09  7.36970063e-01  7.37657811e-01  7.37154039e-01  7.37617372e-01  7.20708638e-01  7.17528720e-01  7.20617674e-01  7.17133572e-01 
 5.02800000e-09  7.36970357e-01  7.37658299e-01  7.37154367e-01  7.37617858e-01  7.20687028e-01  7.17530240e-01  7.20598553e-01  7.17131367e-01 
 5.02900000e-09  7.36970608e-01  7.37658749e-01  7.37154642e-01  7.37618305e-01  7.20676992e-01  7.17519073e-01  7.20589457e-01  7.17117285e-01 
 5.03000000e-09  7.36970863e-01  7.37659136e-01  7.37154912e-01  7.37618693e-01  7.20682580e-01  7.17511083e-01  7.20598101e-01  7.17106940e-01 
 5.03100000e-09  7.36971167e-01  7.37659495e-01  7.37155230e-01  7.37619055e-01  7.20691814e-01  7.17520826e-01  7.20613222e-01  7.17113962e-01 
 5.03200000e-09  7.36971519e-01  7.37659885e-01  7.37155605e-01  7.37619447e-01  7.20692238e-01  7.17543583e-01  7.20620232e-01  7.17133271e-01 
 5.03300000e-09  7.36971874e-01  7.37660337e-01  7.37155992e-01  7.37619900e-01  7.20678551e-01  7.17563280e-01  7.20612056e-01  7.17149341e-01 
 5.03400000e-09  7.36972184e-01  7.37660825e-01  7.37156338e-01  7.37620386e-01  7.20656733e-01  7.17569554e-01  7.20592690e-01  7.17152341e-01 
 5.03500000e-09  7.36972444e-01  7.37661290e-01  7.37156624e-01  7.37620848e-01  7.20642348e-01  7.17560822e-01  7.20578467e-01  7.17141150e-01 
 5.03600000e-09  7.36972692e-01  7.37661694e-01  7.37156889e-01  7.37621251e-01  7.20644328e-01  7.17549773e-01  7.20581971e-01  7.17128351e-01 
 5.03700000e-09  7.36972980e-01  7.37662054e-01  7.37157190e-01  7.37621614e-01  7.20654176e-01  7.17553767e-01  7.20596435e-01  7.17130374e-01 
 5.03800000e-09  7.36973322e-01  7.37662429e-01  7.37157552e-01  7.37621992e-01  7.20658078e-01  7.17574261e-01  7.20606178e-01  7.17148075e-01 
