 frequency       s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db          s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg         s41_31_db       s51_61_db       s32_42_db       s62_52_db       s41_31_deg      s51_61_deg      s32_42_deg      s62_52_deg     
 1.29840000e+11 -6.81259753e-01 -5.68684797e+01 -5.24914637e+01 -5.09726551e+01 -5.09547763e+01 -5.26170344e+01 -5.72482534e+01 -5.68684797e+01 -1.05212758e+01 -8.72363446e+00 -1.51230414e+01 -1.30955912e+01 -6.59843872e+00 -4.74363282e+00 -5.24914637e+01 -8.72363445e+00 -8.41805181e+00 -4.99484830e+00 -2.17027754e+01 -1.58756517e+01 -6.76768959e+00 -5.09726552e+01 -1.51230414e+01 -4.99484832e+00 -3.87221486e+00 -3.49283034e+01 -2.17159942e+01 -1.32783561e+01 -5.09547764e+01 -1.30955912e+01 -2.17027755e+01 -3.49283034e+01 -3.85931995e+00 -5.01887074e+00 -1.54371016e+01 -5.26170345e+01 -6.59843872e+00 -1.58756517e+01 -2.17159942e+01 -5.01887073e+00 -8.36393824e+00 -9.02566860e+00 -5.72482535e+01 -4.74363282e+00 -6.76768961e+00 -1.32783561e+01 -1.54371016e+01 -9.02566862e+00 -9.52045364e+00 -1.74698008e+02 -2.45636222e+01  1.24918302e+02  5.80176604e+01  5.77321910e+01  1.25068112e+02 -2.75475693e+01 -2.45636219e+01  1.46672242e+02  1.50473903e+02 -1.53012229e+02  1.51360687e+02  9.20440774e+01 -9.23802070e+01  1.24918302e+02  1.50473903e+02  1.59818887e+02 -1.22899245e+02  2.08727344e+01 -2.71010700e+01  8.78061625e+01  5.80176606e+01 -1.53012229e+02 -1.22899245e+02  1.17624326e+02  7.53189092e+01  2.10295246e+01  1.47156461e+02  5.77321913e+01  1.51360687e+02  2.08727347e+01  7.53189095e+01  1.17969330e+02 -1.23702664e+02 -1.53743414e+02  1.25068113e+02  9.20440774e+01 -2.71010698e+01  2.10295247e+01 -1.23702664e+02  1.57233496e+02  1.49860487e+02 -2.75475690e+01 -9.23802069e+01  8.78061626e+01  1.47156461e+02 -1.53743415e+02  1.49860487e+02  1.30992903e+02  1.51880856e+00  1.66225814e+00  6.39940698e+00  6.49715249e+00 -6.69006417e+01 -6.73359213e+01 -5.65138684e+01 -5.93166101e+01 
 1.29920000e+11 -6.83448901e-01 -5.67965810e+01 -5.24078562e+01 -5.08856084e+01 -5.08677780e+01 -5.25333636e+01 -5.71765515e+01 -5.67965810e+01 -1.05219866e+01 -8.72302217e+00 -1.51308188e+01 -1.30984555e+01 -6.59137041e+00 -4.74763381e+00 -5.24078562e+01 -8.72302217e+00 -8.41718087e+00 -5.00042319e+00 -2.17162077e+01 -1.58875924e+01 -6.76081684e+00 -5.08856085e+01 -1.51308188e+01 -5.00042320e+00 -3.86970717e+00 -3.48935481e+01 -2.17294016e+01 -1.32813314e+01 -5.08677781e+01 -1.30984555e+01 -2.17162077e+01 -3.48935481e+01 -3.85691839e+00 -5.02451523e+00 -1.54440536e+01 -5.25333636e+01 -6.59137041e+00 -1.58875924e+01 -2.17294016e+01 -5.02451522e+00 -8.36475816e+00 -9.02435587e+00 -5.71765516e+01 -4.74763382e+00 -6.76081686e+00 -1.32813314e+01 -1.54440536e+01 -9.02435589e+00 -9.52115658e+00 -1.74805636e+02 -2.49150219e+01  1.24637143e+02  5.76873361e+01  5.74020598e+01  1.24789983e+02 -2.78969785e+01 -2.49150216e+01  1.46603056e+02  1.50341093e+02 -1.52994807e+02  1.51288012e+02  9.18460765e+01 -9.25140114e+01  1.24637143e+02  1.50341093e+02  1.59760461e+02 -1.23070054e+02  2.08637576e+01 -2.73426391e+01  8.76076890e+01  5.76873364e+01 -1.52994807e+02 -1.23070054e+02  1.17452412e+02  7.52938134e+01  2.10195289e+01  1.47082831e+02  5.74020600e+01  1.51288013e+02  2.08637579e+01  7.52938137e+01  1.17797501e+02 -1.23874522e+02 -1.53720891e+02  1.24789984e+02  9.18460765e+01 -2.73426389e+01  2.10195290e+01 -1.23874522e+02  1.57169056e+02  1.49732313e+02 -2.78969782e+01 -9.25140113e+01  8.76076891e+01  1.47082831e+02 -1.53720891e+02  1.49732313e+02  1.30914561e+02  1.52224774e+00  1.66558555e+00  6.40779668e+00  6.50708508e+00 -6.69498071e+01 -6.73879236e+01 -5.66640995e+01 -5.94419361e+01 
 1.30000000e+11 -6.85655835e-01 -5.67243142e+01 -5.23238683e+01 -5.07981861e+01 -5.07804038e+01 -5.24493105e+01 -5.71044793e+01 -5.67243143e+01 -1.05227465e+01 -8.72239702e+00 -1.51385021e+01 -1.31012808e+01 -6.58429581e+00 -4.75167313e+00 -5.23238684e+01 -8.72239702e+00 -8.41634240e+00 -5.00603244e+00 -2.17295089e+01 -1.58995700e+01 -6.75393749e+00 -5.07981862e+01 -1.51385021e+01 -5.00603246e+00 -3.86722031e+00 -3.48584285e+01 -2.17426810e+01 -1.32842677e+01 -5.07804039e+01 -1.31012808e+01 -2.17295089e+01 -3.48584285e+01 -3.85453838e+00 -5.03019330e+00 -1.54509031e+01 -5.24493105e+01 -6.58429582e+00 -1.58995700e+01 -2.17426810e+01 -5.03019329e+00 -8.36561813e+00 -9.02302458e+00 -5.71044794e+01 -4.75167314e+00 -6.75393752e+00 -1.32842677e+01 -1.54509031e+01 -9.02302460e+00 -9.52189804e+00 -1.74913530e+02 -2.52670665e+01  1.24355313e+02  5.73562365e+01  5.70711523e+01  1.24511183e+02 -2.82470224e+01 -2.52670661e+01  1.46533332e+02  1.50208333e+02 -1.52976795e+02  1.51215669e+02  9.16479748e+01 -9.26479358e+01  1.24355313e+02  1.50208333e+02  1.59701916e+02 -1.23241245e+02  2.08560222e+01 -2.75844037e+01  8.74091254e+01  5.73562368e+01 -1.52976795e+02 -1.23241245e+02  1.17279985e+02  7.52629138e+01  2.10107609e+01  1.47009534e+02  5.70711526e+01  1.51215669e+02  2.08560225e+01  7.52629141e+01  1.17625163e+02 -1.24046772e+02 -1.53697805e+02  1.24511184e+02  9.16479748e+01 -2.75844034e+01  2.10107610e+01 -1.24046772e+02  1.57104525e+02  1.49604174e+02 -2.82470220e+01 -9.26479357e+01  8.74091254e+01  1.47009534e+02 -1.53697805e+02  1.49604174e+02  1.30835760e+02  1.52568220e+00  1.66890661e+00  6.41610504e+00  6.51698499e+00 -6.69990759e+01 -6.74400310e+01 -5.68148721e+01 -5.95676941e+01 
 1.30080000e+11 -6.87880795e-01 -5.66516777e+01 -5.22394984e+01 -5.07103865e+01 -5.06926521e+01 -5.23648734e+01 -5.70320353e+01 -5.66516778e+01 -1.05235558e+01 -8.72175898e+00 -1.51460899e+01 -1.31040668e+01 -6.57721494e+00 -4.75575091e+00 -5.22394985e+01 -8.72175897e+00 -8.41553635e+00 -5.01167636e+00 -2.17426765e+01 -1.59115851e+01 -6.74705155e+00 -5.07103866e+01 -1.51460900e+01 -5.01167638e+00 -3.86475438e+00 -3.48229544e+01 -2.17558301e+01 -1.32871646e+01 -5.06926522e+01 -1.31040668e+01 -2.17426765e+01 -3.48229544e+01 -3.85217999e+00 -5.03590525e+00 -1.54576490e+01 -5.23648734e+01 -6.57721494e+00 -1.59115851e+01 -2.17558301e+01 -5.03590523e+00 -8.36651814e+00 -9.02167470e+00 -5.70320354e+01 -4.75575092e+00 -6.74705157e+00 -1.32871646e+01 -1.54576490e+01 -9.02167471e+00 -9.52267835e+00 -1.75021692e+02 -2.56197674e+01  1.24072798e+02  5.70243504e+01  5.67394575e+01  1.24231701e+02 -2.85977123e+01 -2.56197671e+01  1.46463071e+02  1.50075622e+02 -1.52958192e+02  1.51143657e+02  9.14497712e+01 -9.27819806e+01  1.24072799e+02  1.50075622e+02  1.59643253e+02 -1.23412820e+02  2.08495322e+01 -2.78263662e+01  8.72104703e+01  5.70243506e+01 -1.52958192e+02 -1.23412820e+02  1.17107041e+02  7.52262024e+01  2.10032250e+01  1.46936570e+02  5.67394577e+01  1.51143657e+02  2.08495325e+01  7.52262027e+01  1.17452314e+02 -1.24219417e+02 -1.53674158e+02  1.24231701e+02  9.14497712e+01 -2.78263660e+01  2.10032251e+01 -1.24219418e+02  1.57039904e+02  1.49476070e+02 -2.85977119e+01 -9.27819805e+01  8.72104704e+01  1.46936570e+02 -1.53674159e+02  1.49476070e+02  1.30756500e+02  1.52911186e+00  1.67222122e+00  6.42433099e+00  6.52685184e+00 -6.70484480e+01 -6.74922430e+01 -5.69661859e+01 -5.96938857e+01 
 1.30160000e+11 -6.90124025e-01 -5.65786698e+01 -5.21547446e+01 -5.06222080e+01 -5.06045212e+01 -5.22800505e+01 -5.69592178e+01 -5.65786699e+01 -1.05244149e+01 -8.72110801e+00 -1.51535814e+01 -1.31068130e+01 -6.57012781e+00 -4.75986732e+00 -5.21547447e+01 -8.72110800e+00 -8.41476267e+00 -5.01735526e+00 -2.17557076e+01 -1.59236384e+01 -6.74015900e+00 -5.06222081e+01 -1.51535814e+01 -5.01735527e+00 -3.86230946e+00 -3.47871353e+01 -2.17688460e+01 -1.32900218e+01 -5.06045213e+01 -1.31068130e+01 -2.17557077e+01 -3.47871353e+01 -3.84984333e+00 -5.04165137e+00 -1.54642901e+01 -5.22800505e+01 -6.57012781e+00 -1.59236384e+01 -2.17688460e+01 -5.04165135e+00 -8.36745816e+00 -9.02030619e+00 -5.69592179e+01 -4.75986733e+00 -6.74015902e+00 -1.32900219e+01 -1.54642901e+01 -9.02030620e+00 -9.52349786e+00 -1.75130125e+02 -2.59731362e+01  1.23789589e+02  5.66916662e+01  5.64069637e+01  1.23951523e+02 -2.89490598e+01 -2.59731359e+01  1.46392271e+02  1.49942959e+02 -1.52939001e+02  1.51071977e+02  9.12514646e+01 -9.29161465e+01  1.23789590e+02  1.49942959e+02  1.59584473e+02 -1.23584781e+02  2.08442917e+01 -2.80685295e+01  8.70117229e+01  5.66916664e+01 -1.52939001e+02 -1.23584781e+02  1.16933578e+02  7.51836725e+01  2.09969252e+01  1.46863939e+02  5.64069639e+01  1.51071977e+02  2.08442920e+01  7.51836729e+01  1.17278951e+02 -1.24392460e+02 -1.53649953e+02  1.23951524e+02  9.12514646e+01 -2.80685293e+01  2.09969253e+01 -1.24392460e+02  1.56975195e+02  1.49347999e+02 -2.89490594e+01 -9.29161464e+01  8.70117230e+01  1.46863939e+02 -1.53649953e+02  1.49347999e+02  1.30676783e+02  1.53253660e+00  1.67552928e+00  6.43247342e+00  6.53668521e+00 -6.70979232e+01 -6.75445597e+01 -5.71180401e+01 -5.98205122e+01 
 1.30240000e+11 -6.92385775e-01 -5.65052889e+01 -5.20696051e+01 -5.05336487e+01 -5.05160093e+01 -5.21948400e+01 -5.68860250e+01 -5.65052890e+01 -1.05253244e+01 -8.72044409e+00 -1.51609753e+01 -1.31095191e+01 -6.56303442e+00 -4.76402250e+00 -5.20696052e+01 -8.72044409e+00 -8.41402128e+00 -5.02306942e+00 -2.17685997e+01 -1.59357304e+01 -6.73325986e+00 -5.05336488e+01 -1.51609753e+01 -5.02306944e+00 -3.85988564e+00 -3.47509806e+01 -2.17817263e+01 -1.32928390e+01 -5.05160094e+01 -1.31095191e+01 -2.17685997e+01 -3.47509806e+01 -3.84752850e+00 -5.04743197e+00 -1.54708255e+01 -5.21948401e+01 -6.56303442e+00 -1.59357304e+01 -2.17817263e+01 -5.04743196e+00 -8.36843816e+00 -9.01891903e+00 -5.68860251e+01 -4.76402251e+00 -6.73325988e+00 -1.32928390e+01 -1.54708255e+01 -9.01891904e+00 -9.52435690e+00 -1.75238832e+02 -2.63271847e+01  1.23505674e+02  5.63581724e+01  5.60736595e+01  1.23670640e+02 -2.93010767e+01 -2.63271844e+01  1.46320935e+02  1.49810343e+02 -1.52919223e+02  1.51000629e+02  9.10530537e+01 -9.30504340e+01  1.23505674e+02  1.49810343e+02  1.59525576e+02 -1.23757131e+02  2.08403046e+01 -2.83108962e+01  8.68128820e+01  5.63581727e+01 -1.52919223e+02 -1.23757131e+02  1.16759593e+02  7.51353188e+01  2.09918658e+01  1.46791641e+02  5.60736597e+01  1.51000629e+02  2.08403049e+01  7.51353192e+01  1.17105071e+02 -1.24565902e+02 -1.53625191e+02  1.23670640e+02  9.10530538e+01 -2.83108959e+01  2.09918658e+01 -1.24565902e+02  1.56910397e+02  1.49219960e+02 -2.93010763e+01 -9.30504339e+01  8.68128821e+01  1.46791641e+02 -1.53625191e+02  1.49219960e+02  1.30596606e+02  1.53595633e+00  1.67883066e+00  6.44053124e+00  6.54648472e+00 -6.71475014e+01 -6.75969807e+01 -5.72704344e+01 -5.99475752e+01 
 1.30320000e+11 -6.94666299e-01 -5.64315332e+01 -5.19840781e+01 -5.04447071e+01 -5.04271148e+01 -5.21092401e+01 -5.68124554e+01 -5.64315333e+01 -1.05262845e+01 -8.71976720e+00 -1.51682705e+01 -1.31121847e+01 -6.55593478e+00 -4.76821663e+00 -5.19840782e+01 -8.71976720e+00 -8.41331214e+00 -5.02881918e+00 -2.17813499e+01 -1.59478618e+01 -6.72635413e+00 -5.04447072e+01 -1.51682705e+01 -5.02881920e+00 -3.85748302e+00 -3.47144993e+01 -2.17944680e+01 -1.32956156e+01 -5.04271149e+01 -1.31121848e+01 -2.17813499e+01 -3.47144993e+01 -3.84523558e+00 -5.05324736e+00 -1.54772538e+01 -5.21092401e+01 -6.55593479e+00 -1.59478618e+01 -2.17944680e+01 -5.05324735e+00 -8.36945811e+00 -9.01751319e+00 -5.68124554e+01 -4.76821664e+00 -6.72635415e+00 -1.32956156e+01 -1.54772538e+01 -9.01751320e+00 -9.52525580e+00 -1.75347814e+02 -2.66819248e+01  1.23221040e+02  5.60238573e+01  5.57395329e+01  1.23389039e+02 -2.96537749e+01 -2.66819245e+01  1.46249061e+02  1.49677772e+02 -1.52898860e+02  1.50929614e+02  9.08545375e+01 -9.31848436e+01  1.23221040e+02  1.49677772e+02  1.59466563e+02 -1.23929873e+02  2.08375745e+01 -2.85534688e+01  8.66139464e+01  5.60238575e+01 -1.52898860e+02 -1.23929873e+02  1.16585084e+02  7.50811371e+01  2.09880505e+01  1.46719676e+02  5.57395332e+01  1.50929614e+02  2.08375748e+01  7.50811374e+01  1.16930672e+02 -1.24739747e+02 -1.53599876e+02  1.23389039e+02  9.08545375e+01 -2.85534686e+01  2.09880506e+01 -1.24739748e+02  1.56845513e+02  1.49091952e+02 -2.96537745e+01 -9.31848435e+01  8.66139465e+01  1.46719676e+02 -1.53599876e+02  1.49091952e+02  1.30515972e+02  1.53937095e+00  1.68212528e+00  6.44850334e+00  6.55624997e+00 -6.71971824e+01 -6.76495060e+01 -5.74233679e+01 -6.00750762e+01 
 1.30400000e+11 -6.96965856e-01 -5.63574011e+01 -5.18981618e+01 -5.03553814e+01 -5.03378359e+01 -5.20232489e+01 -5.67385070e+01 -5.63574011e+01 -1.05272958e+01 -8.71907733e+00 -1.51754659e+01 -1.31148095e+01 -6.54882892e+00 -4.77244985e+00 -5.18981619e+01 -8.71907732e+00 -8.41263517e+00 -5.03460485e+00 -2.17939553e+01 -1.59600333e+01 -6.71944180e+00 -5.03553815e+01 -1.51754659e+01 -5.03460486e+00 -3.85510169e+00 -3.46777004e+01 -2.18070686e+01 -1.32983514e+01 -5.03378360e+01 -1.31148095e+01 -2.17939553e+01 -3.46777004e+01 -3.84296469e+00 -5.05909787e+00 -1.54835741e+01 -5.20232490e+01 -6.54882893e+00 -1.59600333e+01 -2.18070686e+01 -5.05909785e+00 -8.37051799e+00 -9.01608865e+00 -5.67385071e+01 -4.77244986e+00 -6.71944183e+00 -1.32983514e+01 -1.54835741e+01 -9.01608867e+00 -9.52619490e+00 -1.75457074e+02 -2.70373686e+01  1.22935675e+02  5.56887088e+01  5.54045722e+01  1.23106707e+02 -3.00071665e+01 -2.70373683e+01  1.46176650e+02  1.49545247e+02 -1.52877913e+02  1.50858931e+02  9.06559148e+01 -9.33193760e+01  1.22935675e+02  1.49545247e+02  1.59407435e+02 -1.24103010e+02  2.08361050e+01 -2.87962502e+01  8.64149150e+01  5.56887090e+01 -1.52877913e+02 -1.24103009e+02  1.16410049e+02  7.50211244e+01  2.09854833e+01  1.46648046e+02  5.54045724e+01  1.50858931e+02  2.08361054e+01  7.50211248e+01  1.16755750e+02 -1.24913998e+02 -1.53574008e+02  1.23106708e+02  9.06559148e+01 -2.87962499e+01  2.09854833e+01 -1.24913998e+02  1.56780543e+02  1.48963973e+02 -3.00071662e+01 -9.33193759e+01  8.64149151e+01  1.46648046e+02 -1.53574008e+02  1.48963973e+02  1.30434879e+02  1.54278037e+00  1.68541303e+00  6.45638859e+00  6.56598054e+00 -6.72469661e+01 -6.77021352e+01 -5.75768399e+01 -6.02030165e+01 
 1.30480000e+11 -6.99284710e-01 -5.62828907e+01 -5.18118543e+01 -5.02656698e+01 -5.02481708e+01 -5.19368646e+01 -5.66641784e+01 -5.62828908e+01 -1.05283587e+01 -8.71837444e+00 -1.51825603e+01 -1.31173929e+01 -6.54171685e+00 -4.77672233e+00 -5.18118544e+01 -8.71837443e+00 -8.41199029e+00 -5.04042674e+00 -2.18064132e+01 -1.59722456e+01 -6.71252290e+00 -5.02656699e+01 -1.51825603e+01 -5.04042676e+00 -3.85274176e+00 -3.46405924e+01 -2.18195252e+01 -1.33010459e+01 -5.02481709e+01 -1.31173929e+01 -2.18064132e+01 -3.46405924e+01 -3.84071592e+00 -5.06498379e+00 -1.54897851e+01 -5.19368647e+01 -6.54171685e+00 -1.59722456e+01 -2.18195252e+01 -5.06498378e+00 -8.37161776e+00 -9.01464539e+00 -5.66641784e+01 -4.77672234e+00 -6.71252293e+00 -1.33010459e+01 -1.54897851e+01 -9.01464541e+00 -9.52717454e+00 -1.75566615e+02 -2.73935283e+01  1.22649567e+02  5.53527148e+01  5.50687651e+01  1.22823633e+02 -3.03612639e+01 -2.73935280e+01  1.46103702e+02  1.49412765e+02 -1.52856385e+02  1.50788582e+02  9.04571843e+01 -9.34540317e+01  1.22649567e+02  1.49412765e+02  1.59348193e+02 -1.24276542e+02  2.08358996e+01 -2.90392429e+01  8.62157867e+01  5.53527151e+01 -1.52856385e+02 -1.24276542e+02  1.16234483e+02  7.49552790e+01  2.09841677e+01  1.46576750e+02  5.50687653e+01  1.50788582e+02  2.08359000e+01  7.49552793e+01  1.16580304e+02 -1.25088656e+02 -1.53547592e+02  1.22823634e+02  9.04571843e+01 -2.90392427e+01  2.09841677e+01 -1.25088656e+02  1.56715488e+02  1.48836022e+02 -3.03612635e+01 -9.34540317e+01  8.62157868e+01  1.46576749e+02 -1.53547592e+02  1.48836022e+02  1.30353329e+02  1.54618448e+00  1.68869379e+00  6.46418588e+00  6.57567603e+00 -6.72968522e+01 -6.77548683e+01 -5.77308497e+01 -6.03313978e+01 
 1.30560000e+11 -7.01623131e-01 -5.62080005e+01 -5.17251538e+01 -5.01755706e+01 -5.01581179e+01 -5.18500854e+01 -5.65894676e+01 -5.62080006e+01 -1.05294735e+01 -8.71765853e+00 -1.51895526e+01 -1.31199346e+01 -6.53459858e+00 -4.78103424e+00 -5.17251538e+01 -8.71765852e+00 -8.41137745e+00 -5.04628519e+00 -2.18187205e+01 -1.59844993e+01 -6.70559743e+00 -5.01755707e+01 -1.51895526e+01 -5.04628520e+00 -3.85040331e+00 -3.46031837e+01 -2.18318350e+01 -1.33036987e+01 -5.01581180e+01 -1.31199346e+01 -2.18187205e+01 -3.46031838e+01 -3.83848938e+00 -5.07090547e+00 -1.54958858e+01 -5.18500855e+01 -6.53459858e+00 -1.59844993e+01 -2.18318350e+01 -5.07090545e+00 -8.37275737e+00 -9.01318340e+00 -5.65894677e+01 -4.78103424e+00 -6.70559745e+00 -1.33036987e+01 -1.54958858e+01 -9.01318341e+00 -9.52819504e+00 -1.75676440e+02 -2.77504164e+01  1.22362704e+02  5.50158631e+01  5.47320993e+01  1.22539804e+02 -3.07160795e+01 -2.77504161e+01  1.46030218e+02  1.49280327e+02 -1.52834277e+02  1.50718566e+02  9.02583449e+01 -9.35888114e+01  1.22362704e+02  1.49280327e+02  1.59288837e+02 -1.24450475e+02  2.08369615e+01 -2.92824497e+01  8.60165603e+01  5.50158633e+01 -1.52834277e+02 -1.24450474e+02  1.16058386e+02  7.48835999e+01  2.09841072e+01  1.46505788e+02  5.47320995e+01  1.50718567e+02  2.08369619e+01  7.48836002e+01  1.16404331e+02 -1.25263725e+02 -1.53520628e+02  1.22539804e+02  9.02583449e+01 -2.92824495e+01  2.09841073e+01 -1.25263725e+02  1.56650350e+02  1.48708099e+02 -3.07160791e+01 -9.35888113e+01  8.60165604e+01  1.46505788e+02 -1.53520629e+02  1.48708099e+02  1.30271320e+02  1.54958317e+00  1.69196747e+00  6.47189405e+00  6.58533601e+00 -6.73468406e+01 -6.78077049e+01 -5.78853964e+01 -6.04602216e+01 
 1.30640000e+11 -7.03981392e-01 -5.61327287e+01 -5.16380583e+01 -5.00850819e+01 -5.00676754e+01 -5.17629093e+01 -5.65143729e+01 -5.61327288e+01 -1.05306408e+01 -8.71692957e+00 -1.51964415e+01 -1.31224342e+01 -6.52747413e+00 -4.78538573e+00 -5.16380584e+01 -8.71692957e+00 -8.41079655e+00 -5.05218052e+00 -2.18308744e+01 -1.59967951e+01 -6.69866540e+00 -5.00850820e+01 -1.51964415e+01 -5.05218054e+00 -3.84808647e+00 -3.45654827e+01 -2.18439951e+01 -1.33063096e+01 -5.00676754e+01 -1.31224342e+01 -2.18308744e+01 -3.45654827e+01 -3.83628518e+00 -5.07686322e+00 -1.55018750e+01 -5.17629094e+01 -6.52747414e+00 -1.59967951e+01 -2.18439951e+01 -5.07686321e+00 -8.37393678e+00 -9.01170264e+00 -5.65143730e+01 -4.78538574e+00 -6.69866542e+00 -1.33063096e+01 -1.55018750e+01 -9.01170266e+00 -9.52925673e+00 -1.75786551e+02 -2.81080456e+01  1.22075072e+02  5.46781411e+01  5.43945622e+01  1.22255207e+02 -3.10716259e+01 -2.81080453e+01  1.45956196e+02  1.49147930e+02 -1.52811591e+02  1.50648885e+02  9.00593954e+01 -9.37237155e+01  1.22075073e+02  1.49147930e+02  1.59229369e+02 -1.24624809e+02  2.08392938e+01 -2.95258734e+01  8.58172348e+01  5.46781413e+01 -1.52811591e+02 -1.24624808e+02  1.15881753e+02  7.48060874e+01  2.09853053e+01  1.46435161e+02  5.43945624e+01  1.50648885e+02  2.08392941e+01  7.48060877e+01  1.16227828e+02 -1.25439207e+02 -1.53493121e+02  1.22255207e+02  9.00593954e+01 -2.95258732e+01  2.09853054e+01 -1.25439207e+02  1.56585128e+02  1.48580202e+02 -3.10716255e+01 -9.37237154e+01  8.58172349e+01  1.46435161e+02 -1.53493121e+02  1.48580202e+02  1.30188853e+02  1.55297637e+00  1.69523395e+00  6.47951195e+00  6.59496007e+00 -6.73969312e+01 -6.78606449e+01 -5.80404789e+01 -6.05894893e+01 
 1.30720000e+11 -7.06359774e-01 -5.60570735e+01 -5.15505661e+01 -4.99942021e+01 -4.99768414e+01 -5.16753345e+01 -5.64388926e+01 -5.60570735e+01 -1.05318608e+01 -8.71618757e+00 -1.52032260e+01 -1.31248913e+01 -6.52034353e+00 -4.78977699e+00 -5.15505662e+01 -8.71618756e+00 -8.41024751e+00 -5.05811307e+00 -2.18428719e+01 -1.60091338e+01 -6.69172682e+00 -4.99942022e+01 -1.52032260e+01 -5.05811309e+00 -3.84579132e+00 -3.45274970e+01 -2.18560025e+01 -1.33088780e+01 -4.99768414e+01 -1.31248913e+01 -2.18428719e+01 -3.45274970e+01 -3.83410342e+00 -5.08285738e+00 -1.55077514e+01 -5.16753346e+01 -6.52034353e+00 -1.60091338e+01 -2.18560025e+01 -5.08285737e+00 -8.37515595e+00 -9.01020312e+00 -5.64388927e+01 -4.78977700e+00 -6.69172684e+00 -1.33088780e+01 -1.55077514e+01 -9.01020314e+00 -9.53035995e+00 -1.75896950e+02 -2.84664287e+01  1.21786660e+02  5.43395360e+01  5.40561411e+01  1.21969829e+02 -3.14279161e+01 -2.84664284e+01  1.45881639e+02  1.49015574e+02 -1.52788330e+02  1.50579537e+02  8.98603346e+01 -9.38587447e+01  1.21786660e+02  1.49015574e+02  1.59169788e+02 -1.24799547e+02  2.08428993e+01 -2.97695166e+01  8.56178089e+01  5.43395363e+01 -1.52788330e+02 -1.24799547e+02  1.15704582e+02  7.47227426e+01  2.09877650e+01  1.46364869e+02  5.40561413e+01  1.50579537e+02  2.08428997e+01  7.47227429e+01  1.16050792e+02 -1.25615106e+02 -1.53465073e+02  1.21969829e+02  8.98603346e+01 -2.97695164e+01  2.09877651e+01 -1.25615106e+02  1.56519826e+02  1.48452329e+02 -3.14279157e+01 -9.38587446e+01  8.56178089e+01  1.46364869e+02 -1.53465073e+02  1.48452329e+02  1.30105929e+02  1.55636395e+00  1.69849314e+00  6.48703843e+00  6.60454778e+00 -6.74471237e+01 -6.79136881e+01 -5.81960963e+01 -6.07192025e+01 
