t_ns,out1_mv,out2_mv,out3_mv,out4_mv
3.300000e-01,2.590403e-01,-1.665171e-01,-4.457462e-01,2.238207e-01
3.310000e-01,2.621597e-01,-1.704565e-01,-4.419477e-01,2.202055e-01
3.320000e-01,2.651948e-01,-1.744057e-01,-4.380811e-01,2.165365e-01
3.330000e-01,2.681450e-01,-1.783804e-01,-4.341415e-01,2.127716e-01
3.340000e-01,2.710517e-01,-1.823543e-01,-4.301265e-01,2.089179e-01
3.350000e-01,2.739607e-01,-1.862730e-01,-4.260389e-01,2.050350e-01
3.360000e-01,2.768720e-01,-1.901039e-01,-4.218838e-01,2.011857e-01
3.370000e-01,2.797433e-01,-1.938739e-01,-4.176647e-01,1.973672e-01
3.380000e-01,2.825330e-01,-1.976374e-01,-4.133821e-01,1.935161e-01
3.390000e-01,2.852291e-01,-2.014212e-01,-4.090342e-01,1.895795e-01
3.400000e-01,2.878647e-01,-2.052105e-01,-4.046184e-01,1.855509e-01
3.410000e-01,2.904916e-01,-2.089560e-01,-4.001343e-01,1.814781e-01
3.420000e-01,2.931253e-01,-2.126152e-01,-3.955835e-01,1.774302e-01
3.430000e-01,2.957295e-01,-2.161984e-01,-3.909694e-01,1.734251e-01
3.440000e-01,2.982578e-01,-2.197577e-01,-3.862953e-01,1.694097e-01
3.450000e-01,3.006873e-01,-2.233293e-01,-3.815626e-01,1.653225e-01
3.460000e-01,3.030404e-01,-2.269092e-01,-3.767703e-01,1.611444e-01
3.470000e-01,3.053708e-01,-2.304566e-01,-3.719160e-01,1.569094e-01
3.480000e-01,3.077089e-01,-2.339232e-01,-3.669975e-01,1.526868e-01
3.490000e-01,3.100287e-01,-2.373032e-01,-3.620164e-01,1.485138e-01
3.500000e-01,3.122805e-01,-2.406407e-01,-3.569774e-01,1.443525e-01
3.510000e-01,3.144321e-01,-2.439796e-01,-3.518856e-01,1.401367e-01
3.520000e-01,3.164936e-01,-2.473268e-01,-3.467428e-01,1.358350e-01
3.530000e-01,3.185160e-01,-2.506514e-01,-3.415461e-01,1.314666e-01
3.540000e-01,3.205428e-01,-2.539038e-01,-3.362900e-01,1.270965e-01
3.550000e-01,3.225614e-01,-2.570636e-01,-3.309726e-01,1.227767e-01
3.560000e-01,3.245220e-01,-2.601638e-01,-3.255990e-01,1.184880e-01
3.570000e-01,3.263846e-01,-2.632526e-01,-3.201769e-01,1.141645e-01
3.580000e-01,3.281465e-01,-2.663470e-01,-3.147118e-01,1.097633e-01
3.590000e-01,3.298521e-01,-2.694263e-01,-3.092022e-01,1.052897e-01
3.600000e-01,3.315544e-01,-2.724439e-01,-3.036399e-01,1.007998e-01
3.610000e-01,3.332569e-01,-2.753679e-01,-2.980190e-01,9.635558e-02
3.620000e-01,3.349134e-01,-2.782173e-01,-2.923429e-01,9.195846e-02
3.630000e-01,3.364770e-01,-2.810404e-01,-2.866214e-01,8.754830e-02
3.640000e-01,3.379329e-01,-2.838638e-01,-2.808640e-01,8.307188e-02
3.650000e-01,3.393156e-01,-2.866771e-01,-2.750721e-01,7.852160e-02
3.660000e-01,3.406832e-01,-2.894394e-01,-2.692367e-01,7.394147e-02
3.670000e-01,3.420564e-01,-2.921116e-01,-2.633470e-01,6.939794e-02
3.680000e-01,3.433966e-01,-2.946979e-01,-2.574030e-01,6.491247e-02
3.690000e-01,3.446521e-01,-2.972418e-01,-2.514155e-01,6.043635e-02
3.700000e-01,3.457967e-01,-2.997782e-01,-2.453978e-01,5.590872e-02
3.710000e-01,3.468531e-01,-3.023065e-01,-2.393554e-01,5.130973e-02
3.720000e-01,3.478797e-01,-3.047940e-01,-2.332801e-01,4.666990e-02
3.730000e-01,3.489130e-01,-3.071979e-01,-2.271570e-01,4.205487e-02
3.740000e-01,3.499268e-01,-3.095086e-01,-2.209813e-01,3.750340e-02
3.750000e-01,3.508662e-01,-3.117614e-01,-2.147631e-01,3.298244e-02
3.760000e-01,3.516956e-01,-3.139968e-01,-2.085189e-01,2.842761e-02
3.770000e-01,3.524241e-01,-3.162234e-01,-2.022590e-01,2.380731e-02
3.780000e-01,3.531058e-01,-3.184179e-01,-1.959784e-01,1.913833e-02
3.790000e-01,3.537906e-01,-3.205380e-01,-1.896592e-01,1.448077e-02
3.800000e-01,3.544679e-01,-3.225621e-01,-1.832903e-01,9.886481e-03
3.810000e-01,3.550835e-01,-3.245144e-01,-1.768795e-01,5.341212e-03
3.820000e-01,3.555936e-01,-3.264368e-01,-1.704452e-01,7.825685e-04
3.830000e-01,3.559937e-01,-3.283477e-01,-1.640027e-01,-3.832452e-03
3.840000e-01,3.563302e-01,-3.302327e-01,-1.575516e-01,-8.500323e-03
3.850000e-01,3.566615e-01,-3.320538e-01,-1.510733e-01,-1.317017e-02
3.860000e-01,3.569951e-01,-3.337809e-01,-1.445502e-01,-1.778233e-02
3.870000e-01,3.572818e-01,-3.354250e-01,-1.379853e-01,-2.233125e-02
3.880000e-01,3.574704e-01,-3.370262e-01,-1.313981e-01,-2.687210e-02
3.890000e-01,3.575440e-01,-3.386107e-01,-1.248086e-01,-3.145739e-02
3.900000e-01,3.575379e-01,-3.401732e-01,-1.182221e-01,-3.609564e-02
3.910000e-01,3.575146e-01,-3.416819e-01,-1.116217e-01,-4.074765e-02
3.920000e-01,3.574994e-01,-3.431017e-01,-1.049838e-01,-4.535094e-02
3.930000e-01,3.574529e-01,-3.444309e-01,-9.830495e-02,-4.988163e-02
3.940000e-01,3.573188e-01,-3.457039e-01,-9.160363e-02,-5.438282e-02
3.950000e-01,3.570687e-01,-3.469529e-01,-8.490408e-02,-5.891336e-02
3.960000e-01,3.567246e-01,-3.481813e-01,-7.821818e-02,-6.349358e-02
3.970000e-01,3.563483e-01,-3.493651e-01,-7.153280e-02,-6.809704e-02
3.980000e-01,3.559813e-01,-3.504681e-01,-6.482029e-02,-7.266337e-02
3.990000e-01,3.555982e-01,-3.514773e-01,-5.806881e-02,-7.715357e-02
4.000000e-01,3.551404e-01,-3.524180e-01,-5.129417e-02,-8.159463e-02
4.010000e-01,3.545696e-01,-3.533256e-01,-4.452328e-02,-8.604716e-02
4.020000e-01,3.538938e-01,-3.542115e-01,-3.777476e-02,-9.054281e-02
4.030000e-01,3.531694e-01,-3.550600e-01,-3.104140e-02,-9.506775e-02
4.040000e-01,3.524506e-01,-3.558373e-01,-2.429379e-02,-9.956783e-02
4.050000e-01,3.517295e-01,-3.565212e-01,-1.751126e-02,-1.039932e-01
4.060000e-01,3.509489e-01,-3.571265e-01,-1.070422e-02,-1.083527e-01
4.070000e-01,3.500618e-01,-3.576880e-01,-3.901205e-03,-1.127038e-01
4.080000e-01,3.490625e-01,-3.582249e-01,2.872906e-03,-1.170887e-01
4.090000e-01,3.479981e-01,-3.587295e-01,9.617787e-03,-1.215056e-01
4.100000e-01,3.469310e-01,-3.591730e-01,1.636175e-02,-1.259096e-01
4.110000e-01,3.458721e-01,-3.595278e-01,2.313387e-02,-1.302450e-01
4.120000e-01,3.447708e-01,-3.597968e-01,2.993173e-02,-1.345025e-01
4.130000e-01,3.435728e-01,-3.600112e-01,3.672682e-02,-1.387311e-01
4.140000e-01,3.422593e-01,-3.601961e-01,4.348887e-02,-1.429813e-01
4.150000e-01,3.408655e-01,-3.603517e-01,5.020901e-02,-1.472628e-01
4.160000e-01,3.394567e-01,-3.604557e-01,5.691151e-02,-1.515419e-01
4.170000e-01,3.380623e-01,-3.604783e-01,6.363217e-02,-1.557616e-01
4.180000e-01,3.366432e-01,-3.604121e-01,7.037860e-02,-1.598967e-01
4.190000e-01,3.351396e-01,-3.602810e-01,7.712466e-02,-1.639833e-01
4.200000e-01,3.335218e-01,-3.601136e-01,8.383610e-02,-1.680764e-01
4.210000e-01,3.318111e-01,-3.599177e-01,9.049528e-02,-1.721969e-01
4.220000e-01,3.300708e-01,-3.596781e-01,9.711988e-02,-1.763228e-01
4.230000e-01,3.283464e-01,-3.593663e-01,1.037495e-01,-1.804003e-01
4.240000e-01,3.266141e-01,-3.589662e-01,1.104032e-01,-1.843913e-01
4.250000e-01,3.248124e-01,-3.584926e-01,1.170598e-01,-1.883165e-01
4.260000e-01,3.229015e-01,-3.579748e-01,1.236823e-01,-1.922308e-01
4.270000e-01,3.208884e-01,-3.574271e-01,1.302447e-01,-1.961659e-01
4.280000e-01,3.188298e-01,-3.568421e-01,1.367561e-01,-2.001113e-01
4.290000e-01,3.167832e-01,-3.561949e-01,1.432566e-01,-2.040200e-01
4.300000e-01,3.147434e-01,-3.554639e-01,1.497763e-01,-2.078456e-01
4.310000e-01,3.126519e-01,-3.546536e-01,1.563028e-01,-2.115916e-01
4.320000e-01,3.104595e-01,-3.537906e-01,1.627977e-01,-2.153084e-01
4.330000e-01,3.081593e-01,-3.528949e-01,1.692277e-01,-2.190368e-01
4.340000e-01,3.057982e-01,-3.519660e-01,1.755917e-01,-2.227772e-01
4.350000e-01,3.034406e-01,-3.509845e-01,1.819266e-01,-2.264915e-01
4.360000e-01,3.011007e-01,-3.499261e-01,1.882727e-01,-2.301295e-01
4.370000e-01,2.987279e-01,-3.487861e-01,1.946285e-01,-2.336786e-01
4.380000e-01,2.962654e-01,-3.475852e-01,2.009566e-01,-2.371802e-01
4.390000e-01,2.936939e-01,-3.463469e-01,2.072182e-01,-2.406814e-01
4.400000e-01,2.910477e-01,-3.450774e-01,2.134010e-01,-2.441933e-01
4.410000e-01,2.883929e-01,-3.437640e-01,2.195359e-01,-2.476882e-01
4.420000e-01,2.857622e-01,-3.423829e-01,2.256701e-01,-2.511160e-01
4.430000e-01,2.831178e-01,-3.409212e-01,2.318155e-01,-2.544509e-01
4.440000e-01,2.803980e-01,-3.393919e-01,2.379388e-01,-2.577212e-01
4.450000e-01,2.775723e-01,-3.378193e-01,2.439966e-01,-2.609768e-01
4.460000e-01,2.746607e-01,-3.362155e-01,2.499663e-01,-2.642390e-01
4.470000e-01,2.717266e-01,-3.345749e-01,2.558693e-01,-2.674909e-01
4.480000e-01,2.688178e-01,-3.328766e-01,2.617565e-01,-2.706863e-01
4.490000e-01,2.659132e-01,-3.311025e-01,2.676537e-01,-2.737893e-01
4.500000e-01,2.629503e-01,-3.292563e-01,2.735353e-01,-2.768136e-01
4.510000e-01,2.598879e-01,-3.273602e-01,2.793549e-01,-2.798074e-01
4.520000e-01,2.567320e-01,-3.254313e-01,2.850801e-01,-2.828012e-01
4.530000e-01,2.535387e-01,-3.234703e-01,2.907215e-01,-2.857881e-01
4.540000e-01,2.503667e-01,-3.214617e-01,2.963287e-01,-2.887293e-01
4.550000e-01,2.472138e-01,-3.193845e-01,3.019411e-01,-2.915825e-01
4.560000e-01,2.440215e-01,-3.172338e-01,3.075443e-01,-2.943465e-01
4.570000e-01,2.407395e-01,-3.150267e-01,3.130909e-01,-2.970634e-01
4.580000e-01,2.373603e-01,-3.127836e-01,3.185408e-01,-2.997714e-01
4.590000e-01,2.339293e-01,-3.105113e-01,3.238918e-01,-3.024735e-01
4.600000e-01,2.305113e-01,-3.082005e-01,3.291888e-01,-3.051394e-01
4.610000e-01,2.271235e-01,-3.058308e-01,3.344821e-01,-3.077251e-01
4.620000e-01,2.237165e-01,-3.033896e-01,3.397717e-01,-3.102157e-01
4.630000e-01,2.202326e-01,-3.008869e-01,3.450122e-01,-3.126437e-01
4.640000e-01,2.166521e-01,-2.983436e-01,3.501570e-01,-3.150515e-01
4.650000e-01,2.130076e-01,-2.957721e-01,3.551913e-01,-3.174516e-01
4.660000e-01,2.093647e-01,-2.931696e-01,3.601514e-01,-3.198232e-01
4.670000e-01,2.057580e-01,-2.905186e-01,3.650950e-01,-3.221241e-01
4.680000e-01,2.021523e-01,-2.878015e-01,3.700381e-01,-3.243285e-01
4.690000e-01,1.984851e-01,-2.850197e-01,3.749410e-01,-3.264566e-01
4.700000e-01,1.947258e-01,-2.821922e-01,3.797523e-01,-3.285515e-01
4.710000e-01,1.908930e-01,-2.793358e-01,3.844451e-01,-3.306348e-01
4.720000e-01,1.870483e-01,-2.764540e-01,3.890445e-01,-3.326950e-01
4.730000e-01,1.832408e-01,-2.735343e-01,3.936105e-01,-3.346946e-01
4.740000e-01,1.794523e-01,-2.705568e-01,3.981759e-01,-3.366007e-01
4.750000e-01,1.756207e-01,-2.675143e-01,4.027110e-01,-3.384200e-01
4.760000e-01,1.717047e-01,-2.644211e-01,4.071611e-01,-3.401924e-01
4.770000e-01,1.677091e-01,-2.612967e-01,4.114889e-01,-3.419469e-01
4.780000e-01,1.636877e-01,-2.581505e-01,4.157057e-01,-3.436812e-01
4.790000e-01,1.596994e-01,-2.549762e-01,4.198698e-01,-3.453647e-01
4.800000e-01,1.557447e-01,-2.517546e-01,4.240287e-01,-3.469611e-01
4.810000e-01,1.517669e-01,-2.484712e-01,4.281667e-01,-3.484642e-01
4.820000e-01,1.477153e-01,-2.451329e-01,4.322285e-01,-3.499069e-01
4.830000e-01,1.435822e-01,-2.417597e-01,4.361683e-01,-3.513232e-01
4.840000e-01,1.394105e-01,-2.383663e-01,4.399831e-01,-3.527196e-01
4.850000e-01,1.352635e-01,-2.349531e-01,4.437243e-01,-3.540739e-01
4.860000e-01,1.311608e-01,-2.315039e-01,4.474513e-01,-3.553494e-01
4.870000e-01,1.270558e-01,-2.279994e-01,4.511656e-01,-3.565295e-01
4.880000e-01,1.228905e-01,-2.244379e-01,4.548146e-01,-3.576371e-01
4.890000e-01,1.186456e-01,-2.208374e-01,4.583454e-01,-3.587086e-01
4.900000e-01,1.143514e-01,-2.172165e-01,4.617412e-01,-3.597584e-01
4.910000e-01,1.100708e-01,-2.135821e-01,4.650426e-01,-3.607726e-01
4.920000e-01,1.058400e-01,-2.099231e-01,4.683163e-01,-3.617178e-01
4.930000e-01,1.016267e-01,-2.062181e-01,4.715823e-01,-3.625692e-01
4.940000e-01,9.736991e-02,-2.024566e-01,4.747959e-01,-3.633384e-01
4.950000e-01,9.303884e-02,-1.986515e-01,4.778984e-01,-3.640603e-01
4.960000e-01,8.865037e-02,-1.948240e-01,4.808600e-01,-3.647565e-01
4.970000e-01,8.426308e-02,-1.909870e-01,4.837080e-01,-3.654215e-01
4.980000e-01,7.992567e-02,-1.871362e-01,4.865108e-01,-3.660271e-01
4.990000e-01,7.562333e-02,-1.832507e-01,4.893069e-01,-3.665442e-01
5.000000e-01,7.129615e-02,-1.793126e-01,4.920637e-01,-3.669728e-01
5.010000e-01,6.690314e-02,-1.753272e-01,4.947193e-01,-3.673430e-01
5.020000e-01,6.244844e-02,-1.713162e-01,4.972327e-01,-3.676817e-01
5.030000e-01,5.798240e-02,-1.672976e-01,4.996165e-01,-3.679911e-01
5.040000e-01,5.356193e-02,-1.632742e-01,5.019350e-01,-3.682502e-01
5.050000e-01,4.919061e-02,-1.592287e-01,5.042433e-01,-3.684284e-01
5.060000e-01,4.481481e-02,-1.551378e-01,5.065251e-01,-3.685157e-01
5.070000e-01,4.038447e-02,-1.509978e-01,5.087179e-01,-3.685345e-01
5.080000e-01,3.589176e-02,-1.468280e-01,5.107717e-01,-3.685144e-01
5.090000e-01,3.137619e-02,-1.426505e-01,5.126830e-01,-3.684650e-01
5.100000e-01,2.689813e-02,-1.384752e-01,5.145083e-01,-3.683726e-01
5.110000e-01,2.247863e-02,-1.342906e-01,5.163144e-01,-3.682087e-01
5.120000e-01,1.807510e-02,-1.300709e-01,5.181046e-01,-3.679553e-01
5.130000e-01,1.363134e-02,-1.258029e-01,5.198207e-01,-3.676252e-01
5.140000e-01,9.128000e-03,-1.215005e-01,5.214044e-01,-3.672477e-01
5.150000e-01,4.592390e-03,-1.171887e-01,5.228375e-01,-3.668390e-01
5.160000e-01,8.373974e-05,-1.128838e-01,5.241641e-01,-3.663928e-01
5.170000e-01,-4.362006e-03,-1.085814e-01,5.254577e-01,-3.658849e-01
5.180000e-01,-8.772751e-03,-1.042566e-01,5.267425e-01,-3.652923e-01
5.190000e-01,-1.320715e-02,-9.988769e-02,5.279692e-01,-3.646179e-01
5.200000e-01,-1.769523e-02,-9.548065e-02,5.290734e-01,-3.638875e-01
5.210000e-01,-2.222202e-02,-9.106095e-02,5.300236e-01,-3.631222e-01
5.220000e-01,-2.673343e-02,-8.665021e-02,5.308490e-01,-3.623227e-01
5.230000e-01,-3.118246e-02,-8.225225e-02,5.316238e-01,-3.614708e-01
5.240000e-01,-3.558022e-02,-7.784586e-02,5.323922e-01,-3.605416e-01
5.250000e-01,-3.998281e-02,-7.340293e-02,5.331192e-01,-3.595288e-01
5.260000e-01,-4.443029e-02,-6.891942e-02,5.337367e-01,-3.584519e-01
5.270000e-01,-4.891954e-02,-6.441852e-02,5.342015e-01,-3.573346e-01
5.280000e-01,-5.340478e-02,-5.992657e-02,5.345266e-01,-3.561844e-01
5.290000e-01,-5.783236e-02,-5.545542e-02,5.347815e-01,-3.549899e-01
5.300000e-01,-6.219617e-02,-5.099013e-02,5.350268e-01,-3.537274e-01
5.310000e-01,-6.654509e-02,-4.649936e-02,5.352465e-01,-3.523832e-01
5.320000e-01,-7.092741e-02,-4.196836e-02,5.353724e-01,-3.509685e-01
5.330000e-01,-7.535116e-02,-3.741502e-02,5.353514e-01,-3.495075e-01
5.340000e-01,-7.978101e-02,-3.286878e-02,5.351800e-01,-3.480130e-01
5.350000e-01,-8.416110e-02,-2.834856e-02,5.349180e-01,-3.464804e-01
5.360000e-01,-8.846953e-02,-2.384755e-02,5.346379e-01,-3.448898e-01
5.370000e-01,-9.274379e-02,-1.933465e-02,5.343453e-01,-3.432224e-01
5.380000e-01,-9.703715e-02,-1.478504e-02,5.339772e-01,-3.414807e-01
5.390000e-01,-1.013686e-01,-1.020827e-02,5.334715e-01,-3.396860e-01
5.400000e-01,-1.057142e-01,-5.635016e-03,5.328093e-01,-3.378559e-01
5.410000e-01,-1.100201e-01,-1.090311e-03,5.320372e-01,-3.359918e-01
5.420000e-01,-1.142513e-01,3.423529e-03,5.312333e-01,-3.340793e-01
5.430000e-01,-1.184311e-01,7.933991e-03,5.304255e-01,-3.320977e-01
5.440000e-01,-1.226138e-01,1.247382e-02,5.295617e-01,-3.300413e-01
5.450000e-01,-1.268284e-01,1.704449e-02,5.285729e-01,-3.279256e-01
5.460000e-01,-1.310622e-01,2.161685e-02,5.274267e-01,-3.257707e-01
5.470000e-01,-1.352669e-01,2.616068e-02,5.261539e-01,-3.235842e-01
5.480000e-01,-1.393985e-01,3.066449e-02,5.248323e-01,-3.213577e-01
5.490000e-01,-1.434643e-01,3.514927e-02,5.235103e-01,-3.190717e-01
5.500000e-01,-1.475149e-01,3.965245e-02,5.221522e-01,-3.167134e-01
5.510000e-01,-1.515887e-01,4.418765e-02,5.206850e-01,-3.142912e-01
5.520000e-01,-1.556838e-01,4.873071e-02,5.190643e-01,-3.118251e-01
5.530000e-01,-1.597600e-01,5.324739e-02,5.173038e-01,-3.093279e-01
5.540000e-01,-1.637681e-01,5.771784e-02,5.154757e-01,-3.067976e-01
5.550000e-01,-1.677000e-01,6.215421e-02,5.136448e-01,-3.042180e-01
5.560000e-01,-1.715986e-01,6.659490e-02,5.117959e-01,-3.015720e-01
5.570000e-01,-1.755091e-01,7.106553e-02,5.098568e-01,-2.988597e-01
5.580000e-01,-1.794399e-01,7.555035e-02,5.077723e-01,-2.960985e-01
5.590000e-01,-1.833606e-01,8.001299e-02,5.055393e-01,-2.933049e-01
5.600000e-01,-1.872211e-01,8.442635e-02,5.032197e-01,-2.904831e-01
5.610000e-01,-1.909994e-01,8.879243e-02,5.008893e-01,-2.876220e-01
5.620000e-01,-1.947272e-01,9.314674e-02,4.985558e-01,-2.847029e-01
5.630000e-01,-1.984532e-01,9.752510e-02,4.961534e-01,-2.817179e-01
5.640000e-01,-2.021960e-01,1.019233e-01,4.936175e-01,-2.786791e-01
5.650000e-01,-2.059354e-01,1.063053e-01,4.909293e-01,-2.756053e-01
5.660000e-01,-2.096240e-01,1.106377e-01,4.881365e-01,-2.725063e-01
5.670000e-01,-2.132293e-01,1.149122e-01,4.853200e-01,-2.693771e-01
5.680000e-01,-2.167691e-01,1.191578e-01,4.825106e-01,-2.662001e-01
5.690000e-01,-2.202917e-01,1.234174e-01,4.796547e-01,-2.629611e-01
5.700000e-01,-2.238251e-01,1.277001e-01,4.766802e-01,-2.596649e-01
5.710000e-01,-2.273592e-01,1.319741e-01,4.735548e-01,-2.563300e-01
5.720000e-01,-2.308522e-01,1.362009e-01,4.703100e-01,-2.529709e-01
5.730000e-01,-2.342643e-01,1.403620e-01,4.670254e-01,-2.495892e-01
5.740000e-01,-2.375992e-01,1.444776e-01,4.637521e-01,-2.461708e-01
5.750000e-01,-2.409007e-01,1.485933e-01,4.604546e-01,-2.426975e-01
5.760000e-01,-2.442046e-01,1.527324e-01,4.570568e-01,-2.391658e-01
5.770000e-01,-2.475105e-01,1.568705e-01,4.535142e-01,-2.355913e-01
5.780000e-01,-2.507846e-01,1.609660e-01,4.498409e-01,-2.319921e-01
5.790000e-01,-2.539835e-01,1.649919e-01,4.461101e-01,-2.283757e-01
5.800000e-01,-2.570973e-01,1.689573e-01,4.423891e-01,-2.247334e-01
5.810000e-01,-2.601619e-01,1.729065e-01,4.386638e-01,-2.210457e-01
5.820000e-01,-2.632182e-01,1.768754e-01,4.348597e-01,-2.173011e-01
5.830000e-01,-2.662753e-01,1.808513e-01,4.309208e-01,-2.135096e-01
5.840000e-01,-2.693083e-01,1.847913e-01,4.268446e-01,-2.096912e-01
5.850000e-01,-2.722740e-01,1.886609e-01,4.226933e-01,-2.058590e-01
5.860000e-01,-2.751512e-01,1.924576e-01,4.185440e-01,-2.020109e-01
5.870000e-01,-2.779646e-01,1.962201e-01,4.144066e-01,-1.981286e-01
5.880000e-01,-2.807574e-01,1.999942e-01,4.102143e-01,-1.941943e-01
5.890000e-01,-2.835474e-01,2.037817e-01,4.059006e-01,-1.902102e-01
5.900000e-01,-2.863188e-01,2.075417e-01,4.014483e-01,-1.861960e-01
5.910000e-01,-2.890317e-01,2.112338e-01,3.969049e-01,-1.821692e-01
5.920000e-01,-2.916565e-01,2.148437e-01,3.923518e-01,-1.781348e-01
5.930000e-01,-2.942055e-01,2.184015e-01,3.878217e-01,-1.740782e-01
5.940000e-01,-2.967201e-01,2.219588e-01,3.832614e-01,-1.699776e-01
5.950000e-01,-2.992263e-01,2.255327e-01,3.785968e-01,-1.658265e-01
5.960000e-01,-3.017171e-01,2.290891e-01,3.737966e-01,-1.616412e-01
5.970000e-01,-3.041586e-01,2.325823e-01,3.688921e-01,-1.574430e-01
5.980000e-01,-3.065159e-01,2.359879e-01,3.639629e-01,-1.532432e-01
5.990000e-01,-3.087890e-01,2.393247e-01,3.590612e-01,-1.490333e-01
6.000000e-01,-3.110140e-01,2.426451e-01,3.541528e-01,-1.447901e-01
6.010000e-01,-3.132229e-01,2.459817e-01,3.491603e-01,-1.404985e-01
6.020000e-01,-3.154174e-01,2.493112e-01,3.440399e-01,-1.361685e-01
6.030000e-01,-3.175707e-01,2.525850e-01,3.388061e-01,-1.318236e-01
6.040000e-01,-3.196460e-01,2.557694e-01,3.335313e-01,-1.274807e-01
6.050000e-01,-3.216325e-01,2.588706e-01,3.282828e-01,-1.231389e-01
6.060000e-01,-3.235578e-01,2.619374e-01,3.230485e-01,-1.187764e-01
6.070000e-01,-3.254576e-01,2.650152e-01,3.177538e-01,-1.143710e-01
6.080000e-01,-3.273416e-01,2.680951e-01,3.123425e-01,-1.099243e-01
6.090000e-01,-3.291909e-01,2.711284e-01,3.068134e-01,-1.054594e-01
6.100000e-01,-3.309702e-01,2.740744e-01,3.012274e-01,-1.009981e-01
6.110000e-01,-3.326595e-01,2.769260e-01,2.956612e-01,-9.654704e-02
6.120000e-01,-3.342765e-01,2.797245e-01,2.901260e-01,-9.208879e-02
6.130000e-01,-3.358571e-01,2.825243e-01,2.845557e-01,-8.759620e-02
6.140000e-01,-3.374188e-01,2.853331e-01,2.788837e-01,-8.306141e-02
6.150000e-01,-3.389504e-01,2.881067e-01,2.730940e-01,-7.850408e-02
6.160000e-01,-3.404206e-01,2.907978e-01,2.672333e-01,-7.394988e-02
6.170000e-01,-3.418033e-01,2.933875e-01,2.613812e-01,-6.941261e-02
6.180000e-01,-3.431055e-01,2.959060e-01,2.555711e-01,-6.488163e-02
6.190000e-01,-3.443600e-01,2.984118e-01,2.497516e-01,-6.032792e-02
6.200000e-01,-3.455904e-01,3.009302e-01,2.438488e-01,-5.573368e-02
6.210000e-01,-3.467933e-01,3.034261e-01,2.378332e-01,-5.111218e-02
6.220000e-01,-3.479429e-01,3.058470e-01,2.317355e-01,-4.649156e-02
6.230000e-01,-3.490100e-01,3.081634e-01,2.256330e-01,-4.189210e-02
6.240000e-01,-3.499915e-01,3.103925e-01,2.195776e-01,-3.731123e-02
6.250000e-01,-3.509144e-01,3.125919e-01,2.135372e-01,-3.272146e-02
6.260000e-01,-3.518064e-01,3.148028e-01,2.074353e-01,-2.809628e-02
6.270000e-01,-3.526716e-01,3.170034e-01,2.012291e-01,-2.343994e-02
6.280000e-01,-3.534907e-01,3.191393e-01,1.949334e-01,-1.878052e-02
6.290000e-01,-3.542343e-01,3.211716e-01,1.886182e-01,-1.414401e-02
6.300000e-01,-3.548909e-01,3.231034e-01,1.823491e-01,-9.536591e-03
6.310000e-01,-3.554795e-01,3.249866e-01,1.761158e-01,-4.935326e-03
6.320000e-01,-3.560293e-01,3.268752e-01,1.698455e-01,-3.074431e-04
6.330000e-01,-3.565509e-01,3.287641e-01,1.634830e-01,4.353766e-03
6.340000e-01,-3.570321e-01,3.306006e-01,1.570283e-01,9.022963e-03
6.350000e-01,-3.574459e-01,3.323379e-01,1.505397e-01,1.366983e-02
6.360000e-01,-3.577743e-01,3.339655e-01,1.440910e-01,1.827974e-02
6.370000e-01,-3.580276e-01,3.355257e-01,1.376947e-01,2.286851e-02
6.380000e-01,-3.582334e-01,3.370800e-01,1.312873e-01,2.747176e-02
6.390000e-01,-3.584081e-01,3.386425e-01,1.248034e-01,3.210787e-02
6.400000e-01,-3.585461e-01,3.401668e-01,1.182287e-01,3.675776e-02
6.410000e-01,-3.586248e-01,3.415995e-01,1.116080e-01,4.138801e-02
6.420000e-01,-3.586225e-01,3.429177e-01,1.050171e-01,4.597638e-02
6.430000e-01,-3.585408e-01,3.441510e-01,9.848937e-02,5.052972e-02
6.440000e-01,-3.584031e-01,3.453635e-01,9.197617e-02,5.508304e-02
6.450000e-01,-3.582299e-01,3.465878e-01,8.540572e-02,5.966534e-02
6.460000e-01,-3.580220e-01,3.477888e-01,7.875005e-02,6.426688e-02
6.470000e-01,-3.577623e-01,3.489084e-01,7.203877e-02,6.885315e-02
6.480000e-01,-3.574282e-01,3.499129e-01,6.534496e-02,7.339547e-02
6.490000e-01,-3.570134e-01,3.508177e-01,5.871876e-02,7.789078e-02
6.500000e-01,-3.565353e-01,3.516839e-01,5.213081e-02,8.236987e-02
6.510000e-01,-3.560163e-01,3.525601e-01,4.550772e-02,8.687003e-02
6.520000e-01,-3.554628e-01,3.534274e-01,3.880860e-02,9.139357e-02
6.530000e-01,-3.548636e-01,3.542263e-01,3.204832e-02,9.590807e-02
6.540000e-01,-3.541975e-01,3.549137e-01,2.529250e-02,1.003792e-01
6.550000e-01,-3.534524e-01,3.554898e-01,1.860351e-02,1.047939e-01
6.560000e-01,-3.526385e-01,3.560084e-01,1.197310e-02,1.091759e-01
6.570000e-01,-3.517774e-01,3.565299e-01,5.332059e-03,1.135672e-01
6.580000e-01,-3.508806e-01,3.570542e-01,-1.372677e-03,1.179834e-01
6.590000e-01,-3.499428e-01,3.575252e-01,-8.140210e-03,1.223974e-01
6.600000e-01,-3.489461e-01,3.578914e-01,-1.491587e-02,1.267709e-01
6.610000e-01,-3.478749e-01,3.581394e-01,-2.163061e-02,1.310820e-01
