       frequency          s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db         s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg
  1.37742258e+11 -1.05121617e+00 -4.76710925e+01 -4.20565706e+01 -4.02357423e+01 -4.02216933e+01 -4.21660022e+01 -4.80576951e+01 -4.76710926e+01 -1.08898507e+01 -8.60666582e+00 -1.52379770e+01 -1.31142710e+01 -5.87876202e+00 -5.35730012e+00 -4.20565706e+01 -8.60666582e+00 -8.46571370e+00 -5.78146966e+00 -2.18189654e+01 -1.73946069e+01 -6.06418218e+00 -4.02357424e+01 -1.52379770e+01 -5.78146968e+00 -3.75258145e+00 -3.04559023e+01 -2.18545549e+01 -1.33105347e+01 -4.02216934e+01 -1.31142711e+01 -2.18189654e+01 -3.04559023e+01 -3.75463637e+00 -5.80801107e+00 -1.54380201e+01 -4.21660023e+01 -5.87876202e+00 -1.73946069e+01 -2.18545549e+01 -5.80801106e+00 -8.61955757e+00 -8.81220189e+00 -4.80576952e+01 -5.35730012e+00 -6.06418220e+00 -1.33105347e+01 -1.54380201e+01 -8.81220190e+00 -9.82411452e+00 -1.87129907e+02 -6.51040692e+01  9.11635154e+01  1.89445187e+01  1.86722680e+01  9.16072600e+01 -6.78457571e+01 -6.51040691e+01  1.37228270e+02  1.37450872e+02 -1.49027981e+02  1.45841643e+02  7.17911304e+01 -1.06281639e+02  9.11635154e+01  1.37450872e+02  1.53504364e+02 -1.42061353e+02  2.54992275e+01 -5.23367935e+01  6.75638915e+01  1.89445188e+01 -1.49027981e+02 -1.42061353e+02  9.76599221e+01  4.55431615e+01  2.55747879e+01  1.41549339e+02  1.86722680e+01  1.45841643e+02  2.54992278e+01  4.55431616e+01  9.80395769e+01 -1.43044617e+02 -1.49500568e+02  9.16072600e+01  7.17911304e+01 -5.23367933e+01  2.55747880e+01 -1.43044617e+02  1.50527096e+02  1.37188458e+02 -6.78457569e+01 -1.06281639e+02  6.75638915e+01  1.41549339e+02 -1.49500568e+02  1.37188458e+02  1.21035754e+02
  1.37822178e+11 -1.05784551e+00 -4.75523593e+01 -4.19242335e+01 -4.01008885e+01 -4.00868725e+01 -4.20333935e+01 -4.79388734e+01 -4.75523593e+01 -1.08972574e+01 -8.60510157e+00 -1.52301124e+01 -1.31106379e+01 -5.87147445e+00 -5.36625151e+00 -4.19242336e+01 -8.60510157e+00 -8.46715839e+00 -5.79297376e+00 -2.18001735e+01 -1.74162834e+01 -6.05700407e+00 -4.01008886e+01 -1.52301125e+01 -5.79297377e+00 -3.75324097e+00 -3.04004331e+01 -2.18362606e+01 -1.33071070e+01 -4.00868726e+01 -1.31106379e+01 -2.18001735e+01 -3.04004331e+01 -3.75551031e+00 -5.81948766e+00 -1.54288341e+01 -4.20333936e+01 -5.87147445e+00 -1.74162834e+01 -2.18362606e+01 -5.81948764e+00 -8.62353866e+00 -8.80938839e+00 -4.79388735e+01 -5.36625152e+00 -6.05700409e+00 -1.33071070e+01 -1.54288341e+01 -8.80938840e+00 -9.83005458e+00 -1.87281595e+02 -6.56181501e+01  9.07159668e+01  1.84389662e+01  1.81667739e+01  9.11625157e+01 -6.83569917e+01 -6.56181500e+01  1.37104967e+02  1.37319038e+02 -1.48976016e+02  1.45803707e+02  7.15765919e+01 -1.06430600e+02  9.07159668e+01  1.37319038e+02  1.53433264e+02 -1.42283920e+02  2.55769512e+01 -5.26099480e+01  6.73501122e+01  1.84389663e+01 -1.48976016e+02 -1.42283920e+02  9.74207149e+01  4.49698835e+01  2.56534228e+01  1.41510683e+02  1.81667740e+01  1.45803707e+02  2.55769515e+01  4.49698836e+01  9.78010439e+01 -1.43270169e+02 -1.49449537e+02  9.11625157e+01  7.15765919e+01 -5.26099477e+01  2.56534229e+01 -1.43270169e+02  1.50455142e+02  1.37058635e+02 -6.83569915e+01 -1.06430600e+02  6.73501123e+01  1.41510683e+02 -1.49449537e+02  1.37058635e+02  1.20911742e+02
  1.37902098e+11 -1.06458113e+00 -4.74330132e+01 -4.17912562e+01 -3.99654080e+01 -3.99514250e+01 -4.19001424e+01 -4.78194351e+01 -4.74330132e+01 -1.09047488e+01 -8.60353753e+00 -1.52220192e+01 -1.31068956e+01 -5.86419481e+00 -5.37527183e+00 -4.17912563e+01 -8.60353752e+00 -8.46861076e+00 -5.80458344e+00 -2.17808223e+01 -1.74381804e+01 -6.04983225e+00 -3.99654081e+01 -1.52220192e+01 -5.80458346e+00 -3.75395842e+00 -3.03446666e+01 -2.18174091e+01 -1.33035728e+01 -3.99514251e+01 -1.31068956e+01 -2.17808223e+01 -3.03446666e+01 -3.75644397e+00 -5.83106860e+00 -1.54194214e+01 -4.19001424e+01 -5.86419481e+00 -1.74381804e+01 -2.18174091e+01 -5.83106858e+00 -8.62753484e+00 -8.80656990e+00 -4.78194352e+01 -5.37527184e+00 -6.04983227e+00 -1.33035728e+01 -1.54194214e+01 -8.80656991e+00 -9.83605978e+00 -1.87433998e+02 -6.61357048e+01  9.02648849e+01  1.79298104e+01  1.76576749e+01  9.07142318e+01 -6.88716945e+01 -6.61357047e+01  1.36981065e+02  1.37187201e+02 -1.48924211e+02  1.45766143e+02  7.13618002e+01 -1.06579759e+02  9.02648849e+01  1.37187201e+02  1.53361911e+02 -1.42507163e+02  2.56541204e+01 -5.28834709e+01  6.71360938e+01  1.79298104e+01 -1.48924211e+02 -1.42507163e+02  9.71806017e+01  4.43912050e+01  2.57315764e+01  1.41472409e+02  1.76576749e+01  1.45766143e+02  2.56541208e+01  4.43912051e+01  9.75616134e+01 -1.43496431e+02 -1.49398749e+02  9.07142318e+01  7.13618002e+01 -5.28834706e+01  2.57315765e+01 -1.43496431e+02  1.50383023e+02  1.36928767e+02 -6.88716943e+01 -1.06579759e+02  6.71360938e+01  1.41472409e+02 -1.49398749e+02  1.36928767e+02  1.20787240e+02
  1.37982018e+11 -1.07142565e+00 -4.73130512e+01 -4.16576354e+01 -3.98292977e+01 -3.98153476e+01 -4.17662454e+01 -4.76993772e+01 -4.73130513e+01 -1.09123253e+01 -8.60197405e+00 -1.52136959e+01 -1.31030426e+01 -5.85692352e+00 -5.38436167e+00 -4.16576355e+01 -8.60197404e+00 -8.47007044e+00 -5.81630028e+00 -2.17609080e+01 -1.74603024e+01 -6.04266712e+00 -3.98292977e+01 -1.52136959e+01 -5.81630030e+00 -3.75473490e+00 -3.02885986e+01 -2.17979966e+01 -1.32999305e+01 -3.98153477e+01 -1.31030426e+01 -2.17609080e+01 -3.02885986e+01 -3.75743844e+00 -5.84275544e+00 -1.54097808e+01 -4.17662454e+01 -5.85692352e+00 -1.74603024e+01 -2.17979966e+01 -5.84275542e+00 -8.63154563e+00 -8.80374678e+00 -4.76993772e+01 -5.38436168e+00 -6.04266714e+00 -1.32999305e+01 -1.54097808e+01 -8.80374679e+00 -9.84213030e+00 -1.87587123e+02 -6.66567980e+01  8.98102042e+01  1.74169863e+01  1.71449059e+01  9.02623428e+01 -6.93899304e+01 -6.66567978e+01  1.36856561e+02  1.37055361e+02 -1.48872583e+02  1.45728952e+02  7.11467536e+01 -1.06729116e+02  8.98102042e+01  1.37055360e+02  1.53290299e+02 -1.42731084e+02  2.57306745e+01 -5.31573571e+01  6.69218342e+01  1.74169864e+01 -1.48872583e+02 -1.42731084e+02  9.69395771e+01  4.38071210e+01  2.58091890e+01  1.41434517e+02  1.71449059e+01  1.45728952e+02  2.57306749e+01  4.38071211e+01  9.73212801e+01 -1.43723406e+02 -1.49348222e+02  9.02623428e+01  7.11467536e+01 -5.31573568e+01  2.58091891e+01 -1.43723407e+02  1.50310735e+02  1.36798857e+02 -6.93899301e+01 -1.06729116e+02  6.69218343e+01  1.41434517e+02 -1.49348222e+02  1.36798857e+02  1.20662248e+02
  1.38061938e+11 -1.07838176e+00 -4.71924703e+01 -4.15233679e+01 -3.96925543e+01 -3.96786372e+01 -4.16316994e+01 -4.75786965e+01 -4.71924703e+01 -1.09199872e+01 -8.60041150e+00 -1.52051413e+01 -1.30990774e+01 -5.84966101e+00 -5.39352162e+00 -4.15233679e+01 -8.60041150e+00 -8.47153708e+00 -5.82812586e+00 -2.17404270e+01 -1.74826541e+01 -6.03550909e+00 -3.96925543e+01 -1.52051413e+01 -5.82812588e+00 -3.75557152e+00 -3.02322251e+01 -2.17780192e+01 -1.32961788e+01 -3.96786373e+01 -1.30990774e+01 -2.17404270e+01 -3.02322251e+01 -3.75849489e+00 -5.85454977e+00 -1.53999114e+01 -4.16316995e+01 -5.84966102e+00 -1.74826541e+01 -2.17780192e+01 -5.85454975e+00 -8.63557055e+00 -8.80091941e+00 -4.75786965e+01 -5.39352163e+00 -6.03550911e+00 -1.32961788e+01 -1.53999114e+01 -8.80091942e+00 -9.84826628e+00 -1.87740977e+02 -6.71814957e+01  8.93518578e+01  1.69004278e+01  1.66284006e+01  8.98067817e+01 -6.99117653e+01 -6.71814956e+01  1.36731454e+02  1.36923519e+02 -1.48821150e+02  1.45692133e+02  7.09314500e+01 -1.06878672e+02  8.93518578e+01  1.36923519e+02  1.53218420e+02 -1.42955685e+02  2.58065516e+01 -5.34316009e+01  6.67073316e+01  1.69004279e+01 -1.48821150e+02 -1.42955685e+02  9.66976358e+01  4.32176261e+01  2.58861997e+01  1.41397007e+02  1.66284007e+01  1.45692133e+02  2.58065520e+01  4.32176262e+01  9.70800390e+01 -1.43951097e+02 -1.49297975e+02  8.98067817e+01  7.09314500e+01 -5.34316006e+01  2.58861997e+01 -1.43951098e+02  1.50238271e+02  1.36668904e+02 -6.99117651e+01 -1.06878672e+02  6.67073317e+01  1.41397007e+02 -1.49297975e+02  1.36668904e+02  1.20536764e+02
  1.38141858e+11 -1.08545226e+00 -4.70712674e+01 -4.13884503e+01 -3.95551747e+01 -3.95412906e+01 -4.14965012e+01 -4.74573899e+01 -4.70712674e+01 -1.09277347e+01 -8.59885027e+00 -1.51963540e+01 -1.30949984e+01 -5.84240774e+00 -5.40275228e+00 -4.13884504e+01 -8.59885026e+00 -8.47301035e+00 -5.84006180e+00 -2.17193758e+01 -1.75052402e+01 -6.02835859e+00 -3.95551748e+01 -1.51963540e+01 -5.84006182e+00 -3.75646945e+00 -3.01755422e+01 -2.17574730e+01 -1.32923160e+01 -3.95412907e+01 -1.30949984e+01 -2.17193758e+01 -3.01755422e+01 -3.75961449e+00 -5.86645321e+00 -1.53898119e+01 -4.14965013e+01 -5.84240774e+00 -1.75052402e+01 -2.17574730e+01 -5.86645319e+00 -8.63960915e+00 -8.79808817e+00 -4.74573900e+01 -5.40275228e+00 -6.02835861e+00 -1.32923160e+01 -1.53898119e+01 -8.79808818e+00 -9.85446788e+00 -1.87895567e+02 -6.77098656e+01  8.88897774e+01  1.63800668e+01  1.61080913e+01  8.93474801e+01 -7.04372672e+01 -6.77098655e+01  1.36605741e+02  1.36791679e+02 -1.48769933e+02  1.45655687e+02  7.07158877e+01 -1.07028429e+02  8.88897774e+01  1.36791678e+02  1.53146267e+02 -1.43180967e+02  2.58816886e+01 -5.37061959e+01  6.64925842e+01  1.63800669e+01 -1.48769932e+02 -1.43180967e+02  9.64547726e+01  4.26227144e+01  2.59625461e+01  1.41359881e+02  1.61080913e+01  1.45655687e+02  2.58816890e+01  4.26227145e+01  9.68378847e+01 -1.44179506e+02 -1.49248027e+02  8.93474801e+01  7.07158877e+01 -5.37061956e+01  2.59625462e+01 -1.44179506e+02  1.50165624e+02  1.36538909e+02 -7.04372670e+01 -1.07028429e+02  6.64925843e+01  1.41359881e+02 -1.49248027e+02  1.36538909e+02  1.20410786e+02
  1.38221778e+11 -1.09264001e+00 -4.69494394e+01 -4.12528796e+01 -3.94171559e+01 -3.94033047e+01 -4.13606476e+01 -4.73354546e+01 -4.69494394e+01 -1.09355681e+01 -8.59729072e+00 -1.51873328e+01 -1.30908041e+01 -5.83516415e+00 -5.41205426e+00 -4.12528797e+01 -8.59729072e+00 -8.47448992e+00 -5.85210976e+00 -2.16977510e+01 -1.75280657e+01 -6.02121604e+00 -3.94171559e+01 -1.51873328e+01 -5.85210978e+00 -3.75742988e+00 -3.01185458e+01 -2.17363546e+01 -1.32883407e+01 -3.94033047e+01 -1.30908041e+01 -2.16977510e+01 -3.01185459e+01 -3.76079846e+00 -5.87846742e+00 -1.53794815e+01 -4.13606476e+01 -5.83516415e+00 -1.75280657e+01 -2.17363546e+01 -5.87846740e+00 -8.64366096e+00 -8.79525345e+00 -4.73354546e+01 -5.41205427e+00 -6.02121606e+00 -1.32883407e+01 -1.53794815e+01 -8.79525347e+00 -9.86073526e+00 -1.88050899e+02 -6.82419767e+01  8.84238930e+01  1.58558342e+01  1.55839085e+01  8.88843679e+01 -7.09665050e+01 -6.82419766e+01  1.36479418e+02  1.36659840e+02 -1.48718948e+02  1.45619613e+02  7.05000648e+01 -1.07178386e+02  8.84238930e+01  1.36659840e+02  1.53073831e+02 -1.43406932e+02  2.59560212e+01 -5.39811354e+01  6.62775901e+01  1.58558343e+01 -1.48718948e+02 -1.43406932e+02  9.62109822e+01  4.20223799e+01  2.60381649e+01  1.41323137e+02  1.55839085e+01  1.45619613e+02  2.59560216e+01  4.20223799e+01  9.65948122e+01 -1.44408634e+02 -1.49198395e+02  8.88843679e+01  7.05000648e+01 -5.39811351e+01  2.60381649e+01 -1.44408634e+02  1.50092786e+02  1.36408875e+02 -7.09665048e+01 -1.07178386e+02  6.62775902e+01  1.41323137e+02 -1.49198395e+02  1.36408875e+02  1.20284313e+02
  1.38301698e+11 -1.09994798e+00 -4.68269835e+01 -4.11166526e+01 -3.92784946e+01 -3.92646764e+01 -4.12241353e+01 -4.72128874e+01 -4.68269835e+01 -1.09434877e+01 -8.59573324e+00 -1.51780764e+01 -1.30864927e+01 -5.82793070e+00 -5.42142819e+00 -4.11166526e+01 -8.59573324e+00 -8.47597548e+00 -5.86427141e+00 -2.16755494e+01 -1.75511355e+01 -6.01408190e+00 -3.92784947e+01 -1.51780764e+01 -5.86427143e+00 -3.75845404e+00 -3.00612322e+01 -2.17146602e+01 -1.32842513e+01 -3.92646764e+01 -1.30864927e+01 -2.16755494e+01 -3.00612323e+01 -3.76204805e+00 -5.89059407e+00 -1.53689189e+01 -4.12241354e+01 -5.82793071e+00 -1.75511355e+01 -2.17146602e+01 -5.89059405e+00 -8.64772555e+00 -8.79241565e+00 -4.72128874e+01 -5.42142820e+00 -6.01408192e+00 -1.32842513e+01 -1.53689189e+01 -8.79241566e+00 -9.86706857e+00 -1.88206981e+02 -6.87778997e+01  8.79541333e+01  1.53276589e+01  1.50557813e+01  8.84173736e+01 -7.14995497e+01 -6.87778996e+01  1.36352483e+02  1.36528005e+02 -1.48668217e+02  1.45583911e+02  7.02839794e+01 -1.07328546e+02  8.79541333e+01  1.36528005e+02  1.53001105e+02 -1.43633581e+02  2.60294840e+01 -5.42564119e+01  6.60623475e+01  1.53276590e+01 -1.48668217e+02 -1.43633581e+02  9.59662593e+01  4.14166159e+01  2.61129912e+01  1.41286777e+02  1.50557814e+01  1.45583911e+02  2.60294843e+01  4.14166160e+01  9.63508163e+01 -1.44638484e+02 -1.49149100e+02  8.84173737e+01  7.02839794e+01 -5.42564116e+01  2.61129912e+01 -1.44638484e+02  1.50019751e+02  1.36278802e+02 -7.14995495e+01 -1.07328546e+02  6.60623476e+01  1.41286777e+02 -1.49149100e+02  1.36278802e+02  1.20157343e+02
  1.38381618e+11 -1.10737921e+00 -4.67038966e+01 -4.09797662e+01 -3.91391879e+01 -3.91254027e+01 -4.10869614e+01 -4.70896854e+01 -4.67038966e+01 -1.09514938e+01 -8.59417822e+00 -1.51685836e+01 -1.30820626e+01 -5.82070789e+00 -5.43087471e+00 -4.09797662e+01 -8.59417822e+00 -8.47746670e+00 -5.87654848e+00 -2.16527678e+01 -1.75744547e+01 -6.00695661e+00 -3.91391880e+01 -1.51685836e+01 -5.87654850e+00 -3.75954319e+00 -3.00035975e+01 -2.16923867e+01 -1.32800460e+01 -3.91254027e+01 -1.30820626e+01 -2.16527678e+01 -3.00035976e+01 -3.76336455e+00 -5.90283488e+00 -1.53581233e+01 -4.10869615e+01 -5.82070790e+00 -1.75744547e+01 -2.16923867e+01 -5.90283486e+00 -8.65180245e+00 -8.78957515e+00 -4.70896854e+01 -5.43087472e+00 -6.00695663e+00 -1.32800461e+01 -1.53581233e+01 -8.78957516e+00 -9.87346794e+00 -1.88363818e+02 -6.93177067e+01  8.74804251e+01  1.47954685e+01  1.45236373e+01  8.79464241e+01 -7.20364734e+01 -6.93177066e+01  1.36224933e+02  1.36396176e+02 -1.48617759e+02  1.45548580e+02  7.00676297e+01 -1.07478909e+02  8.74804251e+01  1.36396176e+02  1.52928080e+02 -1.43860915e+02  2.61020100e+01 -5.45320174e+01  6.58468544e+01  1.47954686e+01 -1.48617759e+02 -1.43860915e+02  9.57205987e+01  4.08054156e+01  2.61869590e+01  1.41250800e+02  1.45236374e+01  1.45548580e+02  2.61020104e+01  4.08054157e+01  9.61058920e+01 -1.44869057e+02 -1.49100161e+02  8.79464241e+01  7.00676297e+01 -5.45320171e+01  2.61869590e+01 -1.44869057e+02  1.49946511e+02  1.36148692e+02 -7.20364732e+01 -1.07478909e+02  6.58468545e+01  1.41250800e+02 -1.49100161e+02  1.36148692e+02  1.20029875e+02
  1.38461538e+11 -1.11493685e+00 -4.65801759e+01 -4.08422172e+01 -3.89992328e+01 -3.89854805e+01 -4.09491227e+01 -4.69658457e+01 -4.65801760e+01 -1.09595866e+01 -8.59262605e+00 -1.51588531e+01 -1.30775121e+01 -5.81349620e+00 -5.44039445e+00 -4.08422172e+01 -8.59262604e+00 -8.47896332e+00 -5.88894272e+00 -2.16294032e+01 -1.75980285e+01 -5.99984066e+00 -3.89992329e+01 -1.51588531e+01 -5.88894274e+00 -3.76069864e+00 -2.99456381e+01 -2.16695306e+01 -1.32757234e+01 -3.89854805e+01 -1.30775121e+01 -2.16294032e+01 -2.99456381e+01 -3.76474928e+00 -5.91519161e+00 -1.53470935e+01 -4.09491227e+01 -5.81349621e+00 -1.75980285e+01 -2.16695306e+01 -5.91519159e+00 -8.65589124e+00 -8.78673235e+00 -4.69658457e+01 -5.44039446e+00 -5.99984068e+00 -1.32757234e+01 -1.53470935e+01 -8.78673237e+00 -9.87993351e+00 -1.88521418e+02 -6.98614717e+01  8.70026938e+01  1.42591888e+01  1.39874023e+01  8.74714446e+01 -7.25773502e+01 -6.98614716e+01  1.36096765e+02  1.36264354e+02 -1.48567595e+02  1.45513620e+02  6.98510139e+01 -1.07629475e+02  8.70026938e+01  1.36264354e+02  1.52854747e+02 -1.44088935e+02  2.61735314e+01 -5.48079431e+01  6.56311092e+01  1.42591889e+01 -1.48567595e+02 -1.44088935e+02  9.54739951e+01  4.01887716e+01  2.62600009e+01  1.41215206e+02  1.39874024e+01  1.45513620e+02  2.61735317e+01  4.01887717e+01  9.58600341e+01 -1.45100354e+02 -1.49051599e+02  8.74714446e+01  6.98510139e+01 -5.48079428e+01  2.62600010e+01 -1.45100354e+02  1.49873058e+02  1.36018547e+02 -7.25773500e+01 -1.07629475e+02  6.56311093e+01  1.41215206e+02 -1.49051599e+02  1.36018547e+02  1.19901906e+02
  1.38541459e+11 -1.12262416e+00 -4.64558186e+01 -4.07040027e+01 -3.88586263e+01 -3.88449069e+01 -4.08106162e+01 -4.68413654e+01 -4.64558186e+01 -1.09677664e+01 -8.59107712e+00 -1.51488837e+01 -1.30728394e+01 -5.80629615e+00 -5.44998809e+00 -4.07040027e+01 -8.59107711e+00 -8.48046505e+00 -5.90145591e+00 -2.16054528e+01 -1.76218623e+01 -5.99273452e+00 -3.88586264e+01 -1.51488837e+01 -5.90145593e+00 -3.76192174e+00 -2.98873502e+01 -2.16460889e+01 -1.32712815e+01 -3.88449070e+01 -1.30728394e+01 -2.16054528e+01 -2.98873502e+01 -3.76620362e+00 -5.92766603e+00 -1.53358286e+01 -4.08106162e+01 -5.80629615e+00 -1.76218623e+01 -2.16460889e+01 -5.92766602e+00 -8.65999149e+00 -8.78388767e+00 -4.68413655e+01 -5.44998809e+00 -5.99273454e+00 -1.32712815e+01 -1.53358286e+01 -8.78388768e+00 -9.88646543e+00 -1.88679787e+02 -7.04092702e+01  8.65208630e+01  1.37187440e+01  1.34470005e+01  8.69923584e+01 -7.31222557e+01 -7.04092700e+01  1.35967977e+02  1.36132543e+02 -1.48517745e+02  1.45479030e+02  6.96341302e+01 -1.07780246e+02  8.65208630e+01  1.36132543e+02  1.52781098e+02 -1.44317642e+02  2.62439788e+01 -5.50841796e+01  6.54151099e+01  1.37187441e+01 -1.48517744e+02 -1.44317642e+02  9.52264435e+01  3.95666761e+01  2.63320484e+01  1.41179996e+02  1.34470005e+01  1.45479031e+02  2.62439791e+01  3.95666762e+01  9.56132377e+01 -1.45332377e+02 -1.49003433e+02  8.69923585e+01  6.96341302e+01 -5.50841793e+01  2.63320485e+01 -1.45332377e+02  1.49799383e+02  1.35888368e+02 -7.31222555e+01 -1.07780246e+02  6.54151100e+01  1.41179996e+02 -1.49003433e+02  1.35888368e+02  1.19773435e+02
  1.38621379e+11 -1.13044449e+00 -4.63308218e+01 -4.05651197e+01 -3.87173656e+01 -3.87036791e+01 -4.06714389e+01 -4.67162418e+01 -4.63308219e+01 -1.09760335e+01 -8.58953182e+00 -1.51386742e+01 -1.30680427e+01 -5.79910824e+00 -5.45965627e+00 -4.05651197e+01 -8.58953182e+00 -8.48197163e+00 -5.91408987e+00 -2.15809139e+01 -1.76459614e+01 -5.98563870e+00 -3.87173656e+01 -1.51386742e+01 -5.91408989e+00 -3.76321386e+00 -2.98287303e+01 -2.16220585e+01 -1.32667187e+01 -3.87036792e+01 -1.30680427e+01 -2.15809139e+01 -2.98287303e+01 -3.76772896e+00 -5.94025998e+00 -1.53243277e+01 -4.06714389e+01 -5.79910825e+00 -1.76459614e+01 -2.16220585e+01 -5.94025996e+00 -8.66410280e+00 -8.78104150e+00 -4.67162418e+01 -5.45965628e+00 -5.98563872e+00 -1.32667187e+01 -1.53243277e+01 -8.78104151e+00 -9.89306383e+00 -1.88838932e+02 -7.09611793e+01  8.60348545e+01  1.31740566e+01  1.29023543e+01  8.65090876e+01 -7.36712673e+01 -7.09611792e+01  1.35838563e+02  1.36000743e+02 -1.48468229e+02  1.45444811e+02  6.94169767e+01 -1.07931223e+02  8.60348545e+01  1.36000743e+02  1.52707122e+02 -1.44547036e+02  2.63132817e+01 -5.53607168e+01  6.51988547e+01  1.31740567e+01 -1.48468229e+02 -1.44547036e+02  9.49779387e+01  3.89391209e+01  2.64030315e+01  1.41145169e+02  1.29023543e+01  1.45444811e+02  2.63132820e+01  3.89391210e+01  9.53654978e+01 -1.45565127e+02 -1.48955685e+02  8.65090876e+01  6.94169767e+01 -5.53607165e+01  2.64030316e+01 -1.45565128e+02  1.49725479e+02  1.35758157e+02 -7.36712671e+01 -1.07931223e+02  6.51988548e+01  1.41145169e+02 -1.48955685e+02  1.35758157e+02  1.19644459e+02
  1.38701299e+11 -1.13840130e+00 -4.62051828e+01 -4.04255652e+01 -3.85754476e+01 -3.85617942e+01 -4.05315878e+01 -4.65904720e+01 -4.62051829e+01 -1.09843881e+01 -8.58799057e+00 -1.51282234e+01 -1.30631202e+01 -5.79193302e+00 -5.46939969e+00 -4.04255652e+01 -8.58799057e+00 -8.48348283e+00 -5.92684645e+00 -2.15557840e+01 -1.76703316e+01 -5.97855370e+00 -3.85754477e+01 -1.51282234e+01 -5.92684647e+00 -3.76457642e+00 -2.97697751e+01 -2.15974367e+01 -1.32620332e+01 -3.85617942e+01 -1.30631202e+01 -2.15557840e+01 -2.97697751e+01 -3.76932677e+00 -5.95297530e+00 -1.53125898e+01 -4.05315879e+01 -5.79193302e+00 -1.76703316e+01 -2.15974367e+01 -5.95297528e+00 -8.66822475e+00 -8.77819425e+00 -4.65904721e+01 -5.46939970e+00 -5.97855372e+00 -1.32620332e+01 -1.53125898e+01 -8.77819426e+00 -9.89972882e+00 -1.88998857e+02 -7.15172782e+01  8.55445886e+01  1.26250471e+01  1.23533843e+01  8.60215519e+01 -7.42244640e+01 -7.15172781e+01  1.35708522e+02  1.35868958e+02 -1.48419071e+02  1.45410960e+02  6.91995517e+01 -1.08082406e+02  8.55445885e+01  1.35868958e+02  1.52632811e+02 -1.44777118e+02  2.63813683e+01 -5.56375436e+01  6.49823419e+01  1.26250472e+01 -1.48419071e+02 -1.44777118e+02  9.47284756e+01  3.83060973e+01  2.64728789e+01  1.41110724e+02  1.23533843e+01  1.45410960e+02  2.63813687e+01  3.83060974e+01  9.51168094e+01 -1.45798606e+02 -1.48908376e+02  8.60215519e+01  6.91995517e+01 -5.56375433e+01  2.64728790e+01 -1.45798606e+02  1.49651336e+02  1.35627917e+02 -7.42244638e+01 -1.08082406e+02  6.49823420e+01  1.41110724e+02 -1.48908376e+02  1.35627917e+02  1.19514978e+02
  1.38781219e+11 -1.14649815e+00 -4.60788990e+01 -4.02853364e+01 -3.84328698e+01 -3.84192493e+01 -4.03910603e+01 -4.64640535e+01 -4.60788991e+01 -1.09928306e+01 -8.58645377e+00 -1.51175303e+01 -1.30580699e+01 -5.78477103e+00 -5.47921904e+00 -4.02853365e+01 -8.58645376e+00 -8.48499843e+00 -5.93972754e+00 -2.15300606e+01 -1.76949785e+01 -5.97148005e+00 -3.84328698e+01 -1.51175303e+01 -5.93972756e+00 -3.76601090e+00 -2.97104812e+01 -2.15722208e+01 -1.32572231e+01 -3.84192493e+01 -1.30580699e+01 -2.15300606e+01 -2.97104813e+01 -3.77099852e+00 -5.96581389e+00 -1.53006140e+01 -4.03910603e+01 -5.78477104e+00 -1.76949785e+01 -2.15722208e+01 -5.96581387e+00 -8.67235697e+00 -8.77534634e+00 -4.64640535e+01 -5.47921905e+00 -5.97148007e+00 -1.32572231e+01 -1.53006140e+01 -8.77534635e+00 -9.90646054e+00 -1.89159571e+02 -7.20776477e+01  8.50499833e+01  1.20716346e+01  1.18000094e+01  8.55296696e+01 -7.47819269e+01 -7.20776476e+01  1.35577850e+02  1.35737189e+02 -1.48370291e+02  1.45377477e+02  6.89818534e+01 -1.08233797e+02  8.50499833e+01  1.35737189e+02  1.52558154e+02 -1.45007888e+02  2.64481656e+01 -5.59146482e+01  6.47655697e+01  1.20716346e+01 -1.48370291e+02 -1.45007887e+02  9.44780492e+01  3.76675961e+01  2.65415181e+01  1.41076662e+02  1.18000095e+01  1.45377478e+02  2.64481660e+01  3.76675962e+01  9.48671678e+01 -1.46032813e+02 -1.48861527e+02  8.55296696e+01  6.89818534e+01 -5.59146479e+01  2.65415181e+01 -1.46032813e+02  1.49576945e+02  1.35497648e+02 -7.47819267e+01 -1.08233796e+02  6.47655698e+01  1.41076662e+02 -1.48861527e+02  1.35497648e+02  1.19384988e+02
