 frequency       s11_db          s22_db          s12_db          s21_db          s11_deg         s22_deg         s12_deg         s21_deg        
 1.32000000e+11 -7.47402896e-01 -7.34792498e-01 -3.94045371e+01 -3.94045370e+01 -1.77703929e+02 -1.82768728e+02 -1.15160378e+02 -1.15160378e+02 
 1.32080000e+11 -7.50170346e-01 -7.37429973e-01 -3.93176785e+01 -3.93176785e+01 -1.77819651e+02 -1.82887620e+02 -1.15396636e+02 -1.15396637e+02 
 1.32160000e+11 -7.52963962e-01 -7.40092871e-01 -3.92304316e+01 -3.92304315e+01 -1.77935716e+02 -1.83006849e+02 -1.15633777e+02 -1.15633777e+02 
 1.32240000e+11 -7.55784153e-01 -7.42781593e-01 -3.91427941e+01 -3.91427941e+01 -1.78052125e+02 -1.83126419e+02 -1.15871813e+02 -1.15871814e+02 
 1.32320000e+11 -7.58631337e-01 -7.45496546e-01 -3.90547641e+01 -3.90547641e+01 -1.78168883e+02 -1.83246333e+02 -1.16110761e+02 -1.16110761e+02 
 1.32400000e+11 -7.61505939e-01 -7.48238149e-01 -3.89663394e+01 -3.89663393e+01 -1.78285992e+02 -1.83366594e+02 -1.16350635e+02 -1.16350635e+02 
 1.32480000e+11 -7.64408397e-01 -7.51006827e-01 -3.88775178e+01 -3.88775177e+01 -1.78403457e+02 -1.83487206e+02 -1.16591451e+02 -1.16591451e+02 
 1.32560000e+11 -7.67339155e-01 -7.53803015e-01 -3.87882971e+01 -3.87882971e+01 -1.78521280e+02 -1.83608172e+02 -1.16833223e+02 -1.16833223e+02 
 1.32640000e+11 -7.70298669e-01 -7.56627160e-01 -3.86986753e+01 -3.86986752e+01 -1.78639466e+02 -1.83729496e+02 -1.17075967e+02 -1.17075967e+02 
 1.32720000e+11 -7.73287402e-01 -7.59479716e-01 -3.86086500e+01 -3.86086500e+01 -1.78758018e+02 -1.83851182e+02 -1.17319701e+02 -1.17319701e+02 
 1.32800000e+11 -7.76305832e-01 -7.62361148e-01 -3.85182190e+01 -3.85182190e+01 -1.78876939e+02 -1.83973232e+02 -1.17564439e+02 -1.17564439e+02 
 1.32880000e+11 -7.79354443e-01 -7.65271932e-01 -3.84273802e+01 -3.84273802e+01 -1.78996234e+02 -1.84095651e+02 -1.17810198e+02 -1.17810198e+02 
 1.32960000e+11 -7.82433733e-01 -7.68212554e-01 -3.83361312e+01 -3.83361311e+01 -1.79115905e+02 -1.84218442e+02 -1.18056996e+02 -1.18056996e+02 
 1.33040000e+11 -7.85544210e-01 -7.71183511e-01 -3.82444696e+01 -3.82444696e+01 -1.79235957e+02 -1.84341609e+02 -1.18304850e+02 -1.18304850e+02 
 1.33120000e+11 -7.88686393e-01 -7.74185312e-01 -3.81523933e+01 -3.81523933e+01 -1.79356394e+02 -1.84465155e+02 -1.18553776e+02 -1.18553776e+02 
 1.33200000e+11 -7.91860813e-01 -7.77218478e-01 -3.80598998e+01 -3.80598998e+01 -1.79477219e+02 -1.84589085e+02 -1.18803793e+02 -1.18803793e+02 
 1.33280000e+11 -7.95068016e-01 -7.80283538e-01 -3.79669868e+01 -3.79669868e+01 -1.79598436e+02 -1.84713402e+02 -1.19054919e+02 -1.19054919e+02 
 1.33360000e+11 -7.98308556e-01 -7.83381040e-01 -3.78736520e+01 -3.78736519e+01 -1.79720050e+02 -1.84838110e+02 -1.19307172e+02 -1.19307172e+02 
 1.33440000e+11 -8.01583002e-01 -7.86511538e-01 -3.77798928e+01 -3.77798927e+01 -1.79842064e+02 -1.84963214e+02 -1.19560571e+02 -1.19560572e+02 
 1.33520000e+11 -8.04891937e-01 -7.89675603e-01 -3.76857068e+01 -3.76857068e+01 -1.79964483e+02 -1.85088716e+02 -1.19815136e+02 -1.19815136e+02 
 1.33600000e+11 -8.08235956e-01 -7.92873818e-01 -3.75910917e+01 -3.75910916e+01 -1.80087310e+02 -1.85214622e+02 -1.20070884e+02 -1.20070885e+02 
 1.33680000e+11 -8.11615670e-01 -7.96106780e-01 -3.74960448e+01 -3.74960448e+01 -1.80210550e+02 -1.85340936e+02 -1.20327837e+02 -1.20327837e+02 
 1.33760000e+11 -8.15031702e-01 -7.99375100e-01 -3.74005638e+01 -3.74005637e+01 -1.80334206e+02 -1.85467661e+02 -1.20586015e+02 -1.20586015e+02 
 1.33840000e+11 -8.18484692e-01 -8.02679404e-01 -3.73046460e+01 -3.73046460e+01 -1.80458285e+02 -1.85594801e+02 -1.20845437e+02 -1.20845437e+02 
 1.33920000e+11 -8.21975294e-01 -8.06020333e-01 -3.72082889e+01 -3.72082889e+01 -1.80582788e+02 -1.85722362e+02 -1.21106125e+02 -1.21106125e+02 
 1.34000000e+11 -8.25504177e-01 -8.09398541e-01 -3.71114900e+01 -3.71114900e+01 -1.80707722e+02 -1.85850347e+02 -1.21368099e+02 -1.21368099e+02 
 1.34080000e+11 -8.29072028e-01 -8.12814702e-01 -3.70142466e+01 -3.70142466e+01 -1.80833090e+02 -1.85978761e+02 -1.21631383e+02 -1.21631383e+02 
 1.34160000e+11 -8.32679550e-01 -8.16269502e-01 -3.69165561e+01 -3.69165561e+01 -1.80958897e+02 -1.86107608e+02 -1.21895997e+02 -1.21895997e+02 
 1.34240000e+11 -8.36327463e-01 -8.19763648e-01 -3.68184158e+01 -3.68184158e+01 -1.81085148e+02 -1.86236893e+02 -1.22161963e+02 -1.22161964e+02 
 1.34320000e+11 -8.40016504e-01 -8.23297861e-01 -3.67198231e+01 -3.67198231e+01 -1.81211847e+02 -1.86366620e+02 -1.22429306e+02 -1.22429306e+02 
 1.34400000e+11 -8.43747428e-01 -8.26872882e-01 -3.66207752e+01 -3.66207752e+01 -1.81338999e+02 -1.86496794e+02 -1.22698048e+02 -1.22698048e+02 
 1.34480000e+11 -8.47521012e-01 -8.30489468e-01 -3.65212695e+01 -3.65212695e+01 -1.81466609e+02 -1.86627420e+02 -1.22968213e+02 -1.22968213e+02 
 1.34560000e+11 -8.51338047e-01 -8.34148398e-01 -3.64213031e+01 -3.64213031e+01 -1.81594681e+02 -1.86758502e+02 -1.23239825e+02 -1.23239825e+02 
 1.34640000e+11 -8.55199348e-01 -8.37850467e-01 -3.63208733e+01 -3.63208732e+01 -1.81723221e+02 -1.86890045e+02 -1.23512908e+02 -1.23512908e+02 
 1.34720000e+11 -8.59105750e-01 -8.41596494e-01 -3.62199772e+01 -3.62199772e+01 -1.81852233e+02 -1.87022054e+02 -1.23787488e+02 -1.23787488e+02 
 1.34800000e+11 -8.63058106e-01 -8.45387316e-01 -3.61186121e+01 -3.61186120e+01 -1.81981722e+02 -1.87154534e+02 -1.24063590e+02 -1.24063590e+02 
 1.34880000e+11 -8.67057295e-01 -8.49223791e-01 -3.60167750e+01 -3.60167750e+01 -1.82111693e+02 -1.87287490e+02 -1.24341241e+02 -1.24341241e+02 
 1.34960000e+11 -8.71104215e-01 -8.53106801e-01 -3.59144631e+01 -3.59144631e+01 -1.82242152e+02 -1.87420926e+02 -1.24620466e+02 -1.24620466e+02 
 1.35040000e+11 -8.75199789e-01 -8.57037250e-01 -3.58116735e+01 -3.58116734e+01 -1.82373104e+02 -1.87554849e+02 -1.24901294e+02 -1.24901294e+02 
 1.35120000e+11 -8.79344964e-01 -8.61016064e-01 -3.57084031e+01 -3.57084031e+01 -1.82504554e+02 -1.87689263e+02 -1.25183751e+02 -1.25183751e+02 
 1.35200000e+11 -8.83540710e-01 -8.65044195e-01 -3.56046492e+01 -3.56046491e+01 -1.82636507e+02 -1.87824174e+02 -1.25467865e+02 -1.25467865e+02 
 1.35280000e+11 -8.87788024e-01 -8.69122618e-01 -3.55004085e+01 -3.55004085e+01 -1.82768969e+02 -1.87959586e+02 -1.25753666e+02 -1.25753666e+02 
 1.35360000e+11 -8.92087929e-01 -8.73252337e-01 -3.53956782e+01 -3.53956782e+01 -1.82901944e+02 -1.88095505e+02 -1.26041182e+02 -1.26041182e+02 
 1.35440000e+11 -8.96441473e-01 -8.77434378e-01 -3.52904552e+01 -3.52904552e+01 -1.83035440e+02 -1.88231937e+02 -1.26330443e+02 -1.26330443e+02 
 1.35520000e+11 -9.00849734e-01 -8.81669798e-01 -3.51847365e+01 -3.51847364e+01 -1.83169460e+02 -1.88368887e+02 -1.26621481e+02 -1.26621481e+02 
 1.35600000e+11 -9.05313819e-01 -8.85959681e-01 -3.50785188e+01 -3.50785188e+01 -1.83304012e+02 -1.88506361e+02 -1.26914325e+02 -1.26914325e+02 
 1.35680000e+11 -9.09834863e-01 -8.90305139e-01 -3.49717991e+01 -3.49717991e+01 -1.83439100e+02 -1.88644364e+02 -1.27209007e+02 -1.27209007e+02 
 1.35760000e+11 -9.14414032e-01 -8.94707315e-01 -3.48645743e+01 -3.48645743e+01 -1.83574730e+02 -1.88782901e+02 -1.27505560e+02 -1.27505560e+02 
 1.35840000e+11 -9.19052524e-01 -8.99167383e-01 -3.47568411e+01 -3.47568411e+01 -1.83710909e+02 -1.88921979e+02 -1.27804016e+02 -1.27804016e+02 
 1.35920000e+11 -9.23751571e-01 -9.03686550e-01 -3.46485964e+01 -3.46485964e+01 -1.83847641e+02 -1.89061604e+02 -1.28104410e+02 -1.28104410e+02 
 1.36000000e+11 -9.28512436e-01 -9.08266054e-01 -3.45398370e+01 -3.45398370e+01 -1.83984934e+02 -1.89201781e+02 -1.28406775e+02 -1.28406775e+02 
 1.36080000e+11 -9.33336418e-01 -9.12907168e-01 -3.44305595e+01 -3.44305595e+01 -1.84122793e+02 -1.89342517e+02 -1.28711146e+02 -1.28711147e+02 
 1.36160000e+11 -9.38224853e-01 -9.17611202e-01 -3.43207608e+01 -3.43207607e+01 -1.84261224e+02 -1.89483817e+02 -1.29017560e+02 -1.29017560e+02 
 1.36240000e+11 -9.43179113e-01 -9.22379499e-01 -3.42104374e+01 -3.42104374e+01 -1.84400234e+02 -1.89625687e+02 -1.29326052e+02 -1.29326052e+02 
 1.36320000e+11 -9.48200608e-01 -9.27213444e-01 -3.40995862e+01 -3.40995862e+01 -1.84539828e+02 -1.89768133e+02 -1.29636660e+02 -1.29636660e+02 
 1.36400000e+11 -9.53290788e-01 -9.32114456e-01 -3.39882037e+01 -3.39882037e+01 -1.84680013e+02 -1.89911163e+02 -1.29949421e+02 -1.29949421e+02 
 1.36480000e+11 -9.58451146e-01 -9.37083999e-01 -3.38762865e+01 -3.38762865e+01 -1.84820796e+02 -1.90054781e+02 -1.30264375e+02 -1.30264375e+02 
 1.36560000e+11 -9.63683213e-01 -9.42123574e-01 -3.37638314e+01 -3.37638314e+01 -1.84962182e+02 -1.90198995e+02 -1.30581561e+02 -1.30581561e+02 
 1.36640000e+11 -9.68988568e-01 -9.47234729e-01 -3.36508348e+01 -3.36508348e+01 -1.85104178e+02 -1.90343811e+02 -1.30901020e+02 -1.30901020e+02 
 1.36720000e+11 -9.74368832e-01 -9.52419054e-01 -3.35372934e+01 -3.35372934e+01 -1.85246791e+02 -1.90489234e+02 -1.31222792e+02 -1.31222792e+02 
 1.36800000e+11 -9.79825676e-01 -9.57678184e-01 -3.34232037e+01 -3.34232036e+01 -1.85390028e+02 -1.90635272e+02 -1.31546921e+02 -1.31546921e+02 
 1.36880000e+11 -9.85360816e-01 -9.63013806e-01 -3.33085621e+01 -3.33085621e+01 -1.85533894e+02 -1.90781932e+02 -1.31873448e+02 -1.31873448e+02 
 1.36960000e+11 -9.90976021e-01 -9.68427650e-01 -3.31933653e+01 -3.31933653e+01 -1.85678398e+02 -1.90929219e+02 -1.32202418e+02 -1.32202418e+02 
 1.37040000e+11 -9.96673108e-01 -9.73921501e-01 -3.30776097e+01 -3.30776097e+01 -1.85823545e+02 -1.91077141e+02 -1.32533877e+02 -1.32533877e+02 
 1.37120000e+11 -1.00245395e+00 -9.79497195e-01 -3.29612918e+01 -3.29612918e+01 -1.85969342e+02 -1.91225704e+02 -1.32867869e+02 -1.32867869e+02 
 1.37200000e+11 -1.00832048e+00 -9.85156622e-01 -3.28444081e+01 -3.28444081e+01 -1.86115796e+02 -1.91374915e+02 -1.33204443e+02 -1.33204443e+02 
 1.37280000e+11 -1.01427468e+00 -9.90901729e-01 -3.27269550e+01 -3.27269549e+01 -1.86262914e+02 -1.91524780e+02 -1.33543645e+02 -1.33543645e+02 
 1.37360000e+11 -1.02031858e+00 -9.96734521e-01 -3.26089288e+01 -3.26089288e+01 -1.86410704e+02 -1.91675307e+02 -1.33885526e+02 -1.33885526e+02 
 1.37440000e+11 -1.02645431e+00 -1.00265706e+00 -3.24903262e+01 -3.24903262e+01 -1.86559171e+02 -1.91826503e+02 -1.34230134e+02 -1.34230134e+02 
 1.37520000e+11 -1.03268403e+00 -1.00867148e+00 -3.23711434e+01 -3.23711434e+01 -1.86708323e+02 -1.91978374e+02 -1.34577522e+02 -1.34577523e+02 
 1.37600000e+11 -1.03900997e+00 -1.01477996e+00 -3.22513769e+01 -3.22513769e+01 -1.86858168e+02 -1.92130927e+02 -1.34927742e+02 -1.34927742e+02 
 1.37680000e+11 -1.04543443e+00 -1.02098477e+00 -3.21310231e+01 -3.21310231e+01 -1.87008711e+02 -1.92284169e+02 -1.35280848e+02 -1.35280848e+02 
 1.37760000e+11 -1.05195979e+00 -1.02728824e+00 -3.20100783e+01 -3.20100783e+01 -1.87159961e+02 -1.92438108e+02 -1.35636894e+02 -1.35636894e+02 
 1.37840000e+11 -1.05858849e+00 -1.03369275e+00 -3.18885390e+01 -3.18885390e+01 -1.87311924e+02 -1.92592749e+02 -1.35995936e+02 -1.35995936e+02 
 1.37920000e+11 -1.06532305e+00 -1.04020078e+00 -3.17664016e+01 -3.17664016e+01 -1.87464607e+02 -1.92748101e+02 -1.36358032e+02 -1.36358032e+02 
 1.38000000e+11 -1.07216608e+00 -1.04681489e+00 -3.16436624e+01 -3.16436624e+01 -1.87618018e+02 -1.92904170e+02 -1.36723240e+02 -1.36723240e+02 
 1.38080000e+11 -1.07912024e+00 -1.05353769e+00 -3.15203179e+01 -3.15203179e+01 -1.87772163e+02 -1.93060963e+02 -1.37091620e+02 -1.37091620e+02 
 1.38160000e+11 -1.08618831e+00 -1.06037190e+00 -3.13963644e+01 -3.13963644e+01 -1.87927049e+02 -1.93218487e+02 -1.37463235e+02 -1.37463235e+02 
 1.38240000e+11 -1.09337312e+00 -1.06732031e+00 -3.12717984e+01 -3.12717984e+01 -1.88082685e+02 -1.93376749e+02 -1.37838146e+02 -1.37838146e+02 
 1.38320000e+11 -1.10067762e+00 -1.07438581e+00 -3.11466164e+01 -3.11466164e+01 -1.88239076e+02 -1.93535756e+02 -1.38216418e+02 -1.38216418e+02 
 1.38400000e+11 -1.10810484e+00 -1.08157136e+00 -3.10208147e+01 -3.10208147e+01 -1.88396230e+02 -1.93695515e+02 -1.38598116e+02 -1.38598116e+02 
 1.38480000e+11 -1.11565791e+00 -1.08888004e+00 -3.08943898e+01 -3.08943898e+01 -1.88554153e+02 -1.93856032e+02 -1.38983309e+02 -1.38983309e+02 
 1.38560000e+11 -1.12334005e+00 -1.09631500e+00 -3.07673383e+01 -3.07673383e+01 -1.88712852e+02 -1.94017315e+02 -1.39372064e+02 -1.39372065e+02 
 1.38640000e+11 -1.13115458e+00 -1.10387951e+00 -3.06396567e+01 -3.06396567e+01 -1.88872335e+02 -1.94179370e+02 -1.39764454e+02 -1.39764454e+02 
 1.38720000e+11 -1.13910495e+00 -1.11157695e+00 -3.05113414e+01 -3.05113414e+01 -1.89032607e+02 -1.94342203e+02 -1.40160548e+02 -1.40160548e+02 
 1.38800000e+11 -1.14719470e+00 -1.11941079e+00 -3.03823892e+01 -3.03823892e+01 -1.89193676e+02 -1.94505822e+02 -1.40560423e+02 -1.40560423e+02 
 1.38880000e+11 -1.15542749e+00 -1.12738462e+00 -3.02527966e+01 -3.02527966e+01 -1.89355548e+02 -1.94670231e+02 -1.40964153e+02 -1.40964153e+02 
 1.38960000e+11 -1.16380709e+00 -1.13550214e+00 -3.01225604e+01 -3.01225604e+01 -1.89518228e+02 -1.94835438e+02 -1.41371816e+02 -1.41371816e+02 
 1.39040000e+11 -1.17233741e+00 -1.14376719e+00 -2.99916772e+01 -2.99916772e+01 -1.89681724e+02 -1.95001449e+02 -1.41783491e+02 -1.41783491e+02 
 1.39120000e+11 -1.18102247e+00 -1.15218370e+00 -2.98601439e+01 -2.98601439e+01 -1.89846040e+02 -1.95168270e+02 -1.42199260e+02 -1.42199260e+02 
 1.39200000e+11 -1.18986642e+00 -1.16075577e+00 -2.97279574e+01 -2.97279574e+01 -1.90011184e+02 -1.95335905e+02 -1.42619206e+02 -1.42619206e+02 
 1.39280000e+11 -1.19887356e+00 -1.16948760e+00 -2.95951145e+01 -2.95951145e+01 -1.90177160e+02 -1.95504361e+02 -1.43043415e+02 -1.43043415e+02 
 1.39360000e+11 -1.20804833e+00 -1.17838353e+00 -2.94616122e+01 -2.94616122e+01 -1.90343973e+02 -1.95673642e+02 -1.43471973e+02 -1.43471973e+02 
 1.39440000e+11 -1.21739529e+00 -1.18744807e+00 -2.93274478e+01 -2.93274478e+01 -1.90511629e+02 -1.95843754e+02 -1.43904970e+02 -1.43904970e+02 
 1.39520000e+11 -1.22691918e+00 -1.19668585e+00 -2.91926183e+01 -2.91926183e+01 -1.90680132e+02 -1.96014702e+02 -1.44342498e+02 -1.44342498e+02 
 1.39600000e+11 -1.23662488e+00 -1.20610165e+00 -2.90571212e+01 -2.90571211e+01 -1.90849486e+02 -1.96186488e+02 -1.44784650e+02 -1.44784650e+02 
 1.39680000e+11 -1.24651743e+00 -1.21570044e+00 -2.89209536e+01 -2.89209536e+01 -1.91019695e+02 -1.96359118e+02 -1.45231524e+02 -1.45231524e+02 
 1.39760000e+11 -1.25660204e+00 -1.22548731e+00 -2.87841134e+01 -2.87841133e+01 -1.91190764e+02 -1.96532595e+02 -1.45683217e+02 -1.45683217e+02 
 1.39840000e+11 -1.26688409e+00 -1.23546755e+00 -2.86465979e+01 -2.86465979e+01 -1.91362694e+02 -1.96706921e+02 -1.46139831e+02 -1.46139831e+02 
 1.39920000e+11 -1.27736914e+00 -1.24564661e+00 -2.85084052e+01 -2.85084052e+01 -1.91535489e+02 -1.96882100e+02 -1.46601469e+02 -1.46601469e+02 
 1.40000000e+11 -1.28806292e+00 -1.25603013e+00 -2.83695331e+01 -2.83695331e+01 -1.91709150e+02 -1.97058133e+02 -1.47068237e+02 -1.47068237e+02 
 1.40080000e+11 -1.29897137e+00 -1.26662391e+00 -2.82299799e+01 -2.82299798e+01 -1.91883678e+02 -1.97235022e+02 -1.47540243e+02 -1.47540243e+02 
 1.40160000e+11 -1.31010061e+00 -1.27743398e+00 -2.80897436e+01 -2.80897436e+01 -1.92059076e+02 -1.97412767e+02 -1.48017600e+02 -1.48017600e+02 
 1.40240000e+11 -1.32145697e+00 -1.28846653e+00 -2.79488230e+01 -2.79488230e+01 -1.92235341e+02 -1.97591369e+02 -1.48500420e+02 -1.48500420e+02 
 1.40320000e+11 -1.33304697e+00 -1.29972798e+00 -2.78072167e+01 -2.78072167e+01 -1.92412475e+02 -1.97770827e+02 -1.48988822e+02 -1.48988822e+02 
 1.40400000e+11 -1.34487737e+00 -1.31122495e+00 -2.76649236e+01 -2.76649236e+01 -1.92590475e+02 -1.97951139e+02 -1.49482924e+02 -1.49482924e+02 
 1.40480000e+11 -1.35695512e+00 -1.32296426e+00 -2.75219429e+01 -2.75219429e+01 -1.92769339e+02 -1.98132304e+02 -1.49982849e+02 -1.49982849e+02 
 1.40560000e+11 -1.36928743e+00 -1.33495298e+00 -2.73782741e+01 -2.73782741e+01 -1.92949063e+02 -1.98314317e+02 -1.50488722e+02 -1.50488722e+02 
 1.40640000e+11 -1.38188171e+00 -1.34719840e+00 -2.72339168e+01 -2.72339168e+01 -1.93129644e+02 -1.98497174e+02 -1.51000673e+02 -1.51000673e+02 
 1.40720000e+11 -1.39474563e+00 -1.35970803e+00 -2.70888710e+01 -2.70888710e+01 -1.93311074e+02 -1.98680871e+02 -1.51518833e+02 -1.51518833e+02 
 1.40800000e+11 -1.40788710e+00 -1.37248963e+00 -2.69431371e+01 -2.69431370e+01 -1.93493349e+02 -1.98865400e+02 -1.52043337e+02 -1.52043337e+02 
 1.40880000e+11 -1.42131428e+00 -1.38555121e+00 -2.67967156e+01 -2.67967156e+01 -1.93676458e+02 -1.99050753e+02 -1.52574324e+02 -1.52574324e+02 
 1.40960000e+11 -1.43503559e+00 -1.39890105e+00 -2.66496076e+01 -2.66496076e+01 -1.93860394e+02 -1.99236921e+02 -1.53111934e+02 -1.53111934e+02 
 1.41040000e+11 -1.44905972e+00 -1.41254764e+00 -2.65018146e+01 -2.65018146e+01 -1.94045144e+02 -1.99423894e+02 -1.53656313e+02 -1.53656313e+02 
 1.41120000e+11 -1.46339562e+00 -1.42649980e+00 -2.63533382e+01 -2.63533382e+01 -1.94230695e+02 -1.99611657e+02 -1.54207609e+02 -1.54207609e+02 
 1.41200000e+11 -1.47805252e+00 -1.44076656e+00 -2.62041807e+01 -2.62041807e+01 -1.94417034e+02 -1.99800199e+02 -1.54765973e+02 -1.54765973e+02 
 1.41280000e+11 -1.49303993e+00 -1.45535726e+00 -2.60543449e+01 -2.60543449e+01 -1.94604144e+02 -1.99989501e+02 -1.55331562e+02 -1.55331562e+02 
 1.41360000e+11 -1.50836766e+00 -1.47028152e+00 -2.59038338e+01 -2.59038338e+01 -1.94792006e+02 -2.00179546e+02 -1.55904534e+02 -1.55904534e+02 
 1.41440000e+11 -1.52404578e+00 -1.48554923e+00 -2.57526513e+01 -2.57526513e+01 -1.94980599e+02 -2.00370314e+02 -1.56485051e+02 -1.56485051e+02 
 1.41520000e+11 -1.54008468e+00 -1.50117058e+00 -2.56008016e+01 -2.56008015e+01 -1.95169901e+02 -2.00561782e+02 -1.57073279e+02 -1.57073279e+02 
 1.41600000e+11 -1.55649504e+00 -1.51715604e+00 -2.54482894e+01 -2.54482894e+01 -1.95359884e+02 -2.00753924e+02 -1.57669390e+02 -1.57669390e+02 
 1.41680000e+11 -1.57328784e+00 -1.53351639e+00 -2.52951205e+01 -2.52951205e+01 -1.95550521e+02 -2.00946713e+02 -1.58273556e+02 -1.58273556e+02 
 1.41760000e+11 -1.59047435e+00 -1.55026268e+00 -2.51413008e+01 -2.51413008e+01 -1.95741781e+02 -2.01140118e+02 -1.58885954e+02 -1.58885954e+02 
 1.41840000e+11 -1.60806617e+00 -1.56740629e+00 -2.49868372e+01 -2.49868372e+01 -1.95933628e+02 -2.01334104e+02 -1.59506766e+02 -1.59506766e+02 
 1.41920000e+11 -1.62607516e+00 -1.58495887e+00 -2.48317374e+01 -2.48317374e+01 -1.96126025e+02 -2.01528635e+02 -1.60136177e+02 -1.60136177e+02 
 1.42000000e+11 -1.64451351e+00 -1.60293235e+00 -2.46760098e+01 -2.46760098e+01 -1.96318930e+02 -2.01723670e+02 -1.60774375e+02 -1.60774375e+02 
 1.42080000e+11 -1.66339369e+00 -1.62133898e+00 -2.45196636e+01 -2.45196636e+01 -1.96512297e+02 -2.01919165e+02 -1.61421553e+02 -1.61421553e+02 
 1.42160000e+11 -1.68272845e+00 -1.64019127e+00 -2.43627089e+01 -2.43627089e+01 -1.96706076e+02 -2.02115069e+02 -1.62077908e+02 -1.62077908e+02 
 1.42240000e+11 -1.70253085e+00 -1.65950201e+00 -2.42051568e+01 -2.42051568e+01 -1.96900215e+02 -2.02311332e+02 -1.62743638e+02 -1.62743638e+02 
 1.42320000e+11 -1.72281419e+00 -1.67928426e+00 -2.40470194e+01 -2.40470194e+01 -1.97094653e+02 -2.02507894e+02 -1.63418948e+02 -1.63418948e+02 
 1.42400000e+11 -1.74359204e+00 -1.69955132e+00 -2.38883097e+01 -2.38883097e+01 -1.97289327e+02 -2.02704694e+02 -1.64104045e+02 -1.64104045e+02 
 1.42480000e+11 -1.76487821e+00 -1.72031673e+00 -2.37290420e+01 -2.37290420e+01 -1.97484168e+02 -2.02901663e+02 -1.64799139e+02 -1.64799139e+02 
 1.42560000e+11 -1.78668672e+00 -1.74159425e+00 -2.35692317e+01 -2.35692317e+01 -1.97679100e+02 -2.03098728e+02 -1.65504445e+02 -1.65504445e+02 
 1.42640000e+11 -1.80903182e+00 -1.76339784e+00 -2.34088952e+01 -2.34088952e+01 -1.97874044e+02 -2.03295811e+02 -1.66220179e+02 -1.66220179e+02 
 1.42720000e+11 -1.83192789e+00 -1.78574161e+00 -2.32480506e+01 -2.32480506e+01 -1.98068912e+02 -2.03492825e+02 -1.66946562e+02 -1.66946562e+02 
 1.42800000e+11 -1.85538949e+00 -1.80863983e+00 -2.30867170e+01 -2.30867170e+01 -1.98263608e+02 -2.03689678e+02 -1.67683818e+02 -1.67683818e+02 
 1.42880000e+11 -1.87943126e+00 -1.83210685e+00 -2.29249151e+01 -2.29249151e+01 -1.98458033e+02 -2.03886270e+02 -1.68432171e+02 -1.68432171e+02 
 1.42960000e+11 -1.90406792e+00 -1.85615709e+00 -2.27626670e+01 -2.27626670e+01 -1.98652078e+02 -2.04082496e+02 -1.69191851e+02 -1.69191851e+02 
 1.43040000e+11 -1.92931418e+00 -1.88080500e+00 -2.25999964e+01 -2.25999964e+01 -1.98845624e+02 -2.04278241e+02 -1.69963088e+02 -1.69963088e+02 
 1.43120000e+11 -1.95518473e+00 -1.90606496e+00 -2.24369287e+01 -2.24369286e+01 -1.99038546e+02 -2.04473380e+02 -1.70746114e+02 -1.70746114e+02 
 1.43200000e+11 -1.98169417e+00 -1.93195127e+00 -2.22734908e+01 -2.22734908e+01 -1.99230711e+02 -2.04667784e+02 -1.71541164e+02 -1.71541164e+02 
 1.43280000e+11 -2.00885689e+00 -1.95847805e+00 -2.21097116e+01 -2.21097116e+01 -1.99421973e+02 -2.04861310e+02 -1.72348473e+02 -1.72348473e+02 
 1.43360000e+11 -2.03668707e+00 -1.98565918e+00 -2.19456218e+01 -2.19456218e+01 -1.99612180e+02 -2.05053807e+02 -1.73168276e+02 -1.73168276e+02 
 1.43440000e+11 -2.06519852e+00 -2.01350820e+00 -2.17812539e+01 -2.17812539e+01 -1.99801166e+02 -2.05245116e+02 -1.74000811e+02 -1.74000811e+02 
 1.43520000e+11 -2.09440462e+00 -2.04203823e+00 -2.16166427e+01 -2.16166427e+01 -1.99988758e+02 -2.05435065e+02 -1.74846313e+02 -1.74846313e+02 
 1.43600000e+11 -2.12431824e+00 -2.07126186e+00 -2.14518247e+01 -2.14518247e+01 -2.00174768e+02 -2.05623472e+02 -1.75705016e+02 -1.75705016e+02 
 1.43680000e+11 -2.15495153e+00 -2.10119101e+00 -2.12868389e+01 -2.12868389e+01 -2.00358999e+02 -2.05810142e+02 -1.76577155e+02 -1.76577155e+02 
 1.43760000e+11 -2.18631588e+00 -2.13183683e+00 -2.11217264e+01 -2.11217264e+01 -2.00541241e+02 -2.05994870e+02 -1.77462962e+02 -1.77462962e+02 
 1.43840000e+11 -2.21842172e+00 -2.16320955e+00 -2.09565305e+01 -2.09565305e+01 -2.00721271e+02 -2.06177439e+02 -1.78362665e+02 -1.78362665e+02 
 1.43920000e+11 -2.25127839e+00 -2.19531831e+00 -2.07912971e+01 -2.07912971e+01 -2.00898854e+02 -2.06357618e+02 -1.79276488e+02 -1.79276488e+02 
 1.44000000e+11 -2.28489395e+00 -2.22817099e+00 -2.06260743e+01 -2.06260743e+01 -2.01073742e+02 -2.06535164e+02 -1.80204652e+02 -1.80204652e+02 
 1.44080000e+11 -2.31927497e+00 -2.26177407e+00 -2.04609129e+01 -2.04609129e+01 -2.01245673e+02 -2.06709821e+02 -1.81147373e+02 -1.81147373e+02 
 1.44160000e+11 -2.35442639e+00 -2.29613236e+00 -2.02958662e+01 -2.02958662e+01 -2.01414371e+02 -2.06881320e+02 -1.82104858e+02 -1.82104858e+02 
