        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.32800000e+02,        +7.071067811865e+00,        +6.191188644473e-01,        +4.726888418367e-01,        -3.968951041292e-02,        -7.288732398801e-02,        +7.071067811865e+00,        -3.968951041278e-02,        -7.288732398791e-02,        +6.186445308301e-01,        +4.631891664117e-01
 1.34400000e+02,        +7.071067811865e+00,        +6.964974285060e-01,        +7.521738328066e-01,        -5.764327841999e-02,        -8.602686399972e-02,        +7.071067811865e+00,        -5.764327841976e-02,        -8.602686399962e-02,        +6.955583347080e-01,        +7.424207698862e-01
 1.36000000e+02,        +7.071067811865e+00,        +8.013281248698e-01,        +1.043589233560e+00,        -8.427647178955e-02,        -1.014951768726e-01,        +7.071067811865e+00,        -8.427647178931e-02,        -1.014951768726e-01,        +7.998457427513e-01,        +1.033589086746e+00
 1.37600000e+02,        +7.071067811865e+00,        +9.422521263276e-01,        +1.346856059070e+00,        -1.246645852510e-01,        -1.185693388328e-01,        +7.071067811865e+00,        -1.246645852507e-01,        -1.185693388327e-01,        +9.401205111006e-01,        +1.336624573790e+00
 1.39200000e+02,        +7.071067811865e+00,        +1.132374086617e+00,        +1.659412234911e+00,        -1.872357585374e-01,        -1.342255366223e-01,        +7.071067811865e+00,        -1.872357585368e-01,        -1.342255366223e-01,        +1.129445614237e+00,        +1.648987677478e+00
 1.40800000e+02,        +7.071067811865e+00,        +1.391517074120e+00,        +1.971877884132e+00,        -2.855976107464e-01,        -1.390481856022e-01,        +7.071067811865e+00,        -2.855976107458e-01,        -1.390481856021e-01,        +1.387582703068e+00,        +1.961352898105e+00
 1.42400000e+02,        +7.071067811865e+00,        +1.746866391531e+00,        +2.256847144387e+00,        -4.385753468362e-01,        -1.064955022434e-01,        +7.071067811865e+00,        -4.385753468352e-01,        -1.064955022436e-01,        +1.741641868197e+00,        +2.246445895988e+00
 1.44000000e+02,        +7.071067811865e+00,        +2.218672697626e+00,        +2.444508440996e+00,        -6.550966207023e-01,        +3.056304753729e-02,        +7.071067811865e+00,        -6.550966207011e-01,        +3.056304753679e-02,        +2.211860532986e+00,        +2.434752041672e+00
 1.45600000e+02,        +7.071067811865e+00,        +2.746449386847e+00,        +2.407022473909e+00,        -8.594066146998e-01,        +3.937571342472e-01,        +7.071067811865e+00,        -8.594066146991e-01,        +3.937571342454e-01,        +2.738113111513e+00,        +2.398906600427e+00
 1.47200000e+02,        +7.071067811865e+00,        +3.074984764192e+00,        +2.114118048396e+00,        -7.759868404291e-01,        +1.000620154184e+00,        +7.071067811865e+00,        -7.759868404285e-01,        +1.000620154182e+00,        +3.066286364619e+00,        +2.108578139203e+00
