        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            Re{I[3][1]} (A),            Im{I[3][1]} (A),            Re{I[4][1]} (A),            Im{I[4][1]} (A),            Re{I[5][1]} (A),            Im{I[5][1]} (A),            Re{I[6][1]} (A),            Im{I[6][1]} (A),            Re{I[7][1]} (A),            Im{I[7][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A),            Re{I[3][2]} (A),            Im{I[3][2]} (A),            Re{I[4][2]} (A),            Im{I[4][2]} (A),            Re{I[5][2]} (A),            Im{I[5][2]} (A),            Re{I[6][2]} (A),            Im{I[6][2]} (A),            Re{I[7][2]} (A),            Im{I[7][2]} (A),            I_inc[3][3] (A),            Re{I[1][3]} (A),            Im{I[1][3]} (A),            Re{I[2][3]} (A),            Im{I[2][3]} (A),            Re{I[3][3]} (A),            Im{I[3][3]} (A),            Re{I[4][3]} (A),            Im{I[4][3]} (A),            Re{I[5][3]} (A),            Im{I[5][3]} (A),            Re{I[6][3]} (A),            Im{I[6][3]} (A),            Re{I[7][3]} (A),            Im{I[7][3]} (A),            I_inc[4][4] (A),            Re{I[1][4]} (A),            Im{I[1][4]} (A),            Re{I[2][4]} (A),            Im{I[2][4]} (A),            Re{I[3][4]} (A),            Im{I[3][4]} (A),            Re{I[4][4]} (A),            Im{I[4][4]} (A),            Re{I[5][4]} (A),            Im{I[5][4]} (A),            Re{I[6][4]} (A),            Im{I[6][4]} (A),            Re{I[7][4]} (A),            Im{I[7][4]} (A),            I_inc[5][5] (A),            Re{I[1][5]} (A),            Im{I[1][5]} (A),            Re{I[2][5]} (A),            Im{I[2][5]} (A),            Re{I[3][5]} (A),            Im{I[3][5]} (A),            Re{I[4][5]} (A),            Im{I[4][5]} (A),            Re{I[5][5]} (A),            Im{I[5][5]} (A),            Re{I[6][5]} (A),            Im{I[6][5]} (A),            Re{I[7][5]} (A),            Im{I[7][5]} (A),            I_inc[6][6] (A),            Re{I[1][6]} (A),            Im{I[1][6]} (A),            Re{I[2][6]} (A),            Im{I[2][6]} (A),            Re{I[3][6]} (A),            Im{I[3][6]} (A),            Re{I[4][6]} (A),            Im{I[4][6]} (A),            Re{I[5][6]} (A),            Im{I[5][6]} (A),            Re{I[6][6]} (A),            Im{I[6][6]} (A),            Re{I[7][6]} (A),            Im{I[7][6]} (A),            I_inc[7][7] (A),            Re{I[1][7]} (A),            Im{I[1][7]} (A),            Re{I[2][7]} (A),            Im{I[2][7]} (A),            Re{I[3][7]} (A),            Im{I[3][7]} (A),            Re{I[4][7]} (A),            Im{I[4][7]} (A),            Re{I[5][7]} (A),            Im{I[5][7]} (A),            Re{I[6][7]} (A),            Im{I[6][7]} (A),            Re{I[7][7]} (A),            Im{I[7][7]} (A)
 8.00000000e+01,        +1.414213562373e-01,        +6.150619451048e-02,        -1.124961545179e-01,        -1.089347103564e-05,        +6.564961112037e-05,        -1.014157979779e-04,        +6.327031237403e-05,        -7.452250805379e-05,        +1.035650883909e-04,        +2.786393768523e-05,        -3.670663986817e-05,        +5.990562913744e-05,        -4.507141039090e-05,        +2.123893842183e-05,        +3.357062455759e-05,        +1.414213562373e-01,        -1.089347103563e-05,        +6.564961112053e-05,        +9.301261800882e-02,        +4.877428392913e-02,        -3.054441389803e-02,        -4.414159357705e-02,        -1.230322534106e-02,        -4.257329030232e-02,        -3.203304869531e-02,        -2.771167353135e-02,        -4.700858833111e-02,        -2.003123645998e-02,        +4.076527622054e-02,        -2.144141315511e-02,        +1.414213562373e-01,        -1.014157979781e-04,        +6.327031237414e-05,        -3.054441389802e-02,        -4.414159357701e-02,        +1.157166456252e-01,        +1.398614716770e-02,        +5.067937509094e-02,        -7.409507074772e-02,        -2.419644163394e-02,        +2.395828428183e-02,        -1.913583440582e-02,        +3.473182407425e-02,        -3.577474729332e-02,        -1.179986275705e-02,        +1.414213562373e-01,        -7.452250805384e-05,        +1.035650883911e-04,        -1.230322534104e-02,        -4.257329030230e-02,        +5.067937509095e-02,        -7.409507074773e-02,        +8.565722810035e-02,        +2.526703743366e-02,        -2.506444365070e-02,        +1.369703165833e-02,        -2.412813303033e-02,        +2.377460620039e-02,        -2.504030147334e-02,        -1.829624152807e-02,        +1.414213562373e-01,        +2.786393768516e-05,        -3.670663986814e-05,        -3.203304869534e-02,        -2.771167353137e-02,        -2.419644163395e-02,        +2.395828428180e-02,        -2.506444365072e-02,        +1.369703165830e-02,        +8.390757089125e-02,        +2.404779333362e-02,        +4.836137187474e-02,        -7.424464613247e-02,        -9.931427122677e-03,        -3.285231099442e-02,        +1.414213562373e-01,        +5.990562913744e-05,        -4.507141039092e-05,        -4.700858833113e-02,        -2.003123646001e-02,        -1.913583440582e-02,        +3.473182407424e-02,        -2.412813303034e-02,        +2.377460620037e-02,        +4.836137187473e-02,        -7.424464613248e-02,        +1.128808772841e-01,        +1.533187417808e-02,        -2.377717431895e-02,        -3.373083101526e-02,        +1.414213562373e-01,        +2.123893842182e-05,        +3.357062455764e-05,        +4.076527622054e-02,        -2.144141315512e-02,        -3.577474729333e-02,        -1.179986275708e-02,        -2.504030147335e-02,        -1.829624152809e-02,        -9.931427122669e-03,        -3.285231099442e-02,        -2.377717431894e-02,        -3.373083101525e-02,        +1.387686014555e-01,        +4.193984459757e-02
 8.16000000e+01,        +1.414213562373e-01,        +5.817125440598e-02,        -1.099099801294e-01,        -6.411573710426e-06,        +6.304250347705e-05,        -9.622252949039e-05,        +7.018441496041e-05,        -6.685766884264e-05,        +1.084095662972e-04,        +2.608190419657e-05,        -4.418464266124e-05,        +5.925637607735e-05,        -5.175401787564e-05,        +2.397219994637e-05,        +2.901962289041e-05,        +1.414213562373e-01,        -6.411573710574e-06,        +6.304250347697e-05,        +9.538510783094e-02,        +4.883958892147e-02,        -3.360844316073e-02,        -4.243792694275e-02,        -1.430216080870e-02,        -4.123927656169e-02,        -3.333057403415e-02,        -2.546463417593e-02,        -4.891901062069e-02,        -1.704653909296e-02,        +4.160669321082e-02,        -2.247688701191e-02,        +1.414213562373e-01,        -9.622252949047e-05,        +7.018441496035e-05,        -3.360844316072e-02,        -4.243792694277e-02,        +1.144076318694e-01,        +1.228226228380e-02,        +4.709976285326e-02,        -7.624486290624e-02,        -2.166535535231e-02,        +2.539898298906e-02,        -1.546158331533e-02,        +3.586712597499e-02,        -3.702676889235e-02,        -9.442830264361e-03,        +1.414213562373e-01,        -6.685766884276e-05,        +1.084095662972e-04,        -1.430216080870e-02,        -4.123927656170e-02,        +4.709976285327e-02,        -7.624486290624e-02,        +8.412587666931e-02,        +2.586122527820e-02,        -2.321890548913e-02,        +1.534929933577e-02,        -2.161021067205e-02,        +2.521585915042e-02,        -2.589964232018e-02,        -1.654688236227e-02,        +1.414213562373e-01,        +2.608190419691e-05,        -4.418464266115e-05,        -3.333057403413e-02,        -2.546463417592e-02,        -2.166535535233e-02,        +2.539898298907e-02,        -2.321890548913e-02,        +1.534929933577e-02,        +8.226588342519e-02,        +2.487146073881e-02,        +4.473132555628e-02,        -7.609453858009e-02,        -1.153006455903e-02,        -3.188068938030e-02,        +1.414213562373e-01,        +5.925637607767e-05,        -5.175401787536e-05,        -4.891901062067e-02,        -1.704653909295e-02,        -1.546158331535e-02,        +3.586712597500e-02,        -2.161021067205e-02,        +2.521585915042e-02,        +4.473132555627e-02,        -7.609453858008e-02,        +1.116241501975e-01,        +1.403190000279e-02,        -2.622191653199e-02,        -3.246190528454e-02,        +1.414213562373e-01,        +2.397219994636e-05,        +2.901962289039e-05,        +4.160669321083e-02,        -2.247688701191e-02,        -3.702676889236e-02,        -9.442830264343e-03,        -2.589964232018e-02,        -1.654688236226e-02,        -1.153006455905e-02,        -3.188068938031e-02,        -2.622191653200e-02,        -3.246190528455e-02,        +1.404052555275e-01,        +4.207996695056e-02
 8.32000000e+01,        +1.414213562373e-01,        +5.495185155816e-02,        -1.072482515707e-01,        -2.398109758370e-06,        +6.045551056017e-05,        -9.069269755605e-05,        +7.668715325677e-05,        -5.895937539100e-05,        +1.128753647565e-04,        +2.329501824896e-05,        -5.122151754823e-05,        +5.780461188986e-05,        -5.815669510836e-05,        +2.613710820787e-05,        +2.451411309691e-05,        +1.414213562373e-01,        -2.398109758478e-06,        +6.045551056038e-05,        +9.779758722383e-02,        +4.863452880798e-02,        -3.656894553141e-02,        -4.048305420560e-02,        -1.616661467761e-02,        -3.978357699378e-02,        -3.445600481048e-02,        -2.318099571936e-02,        -5.065880086143e-02,        -1.389920078272e-02,        +4.244705063192e-02,        -2.372783611780e-02,        +1.414213562373e-01,        -9.069269755645e-05,        +7.668715325679e-05,        -3.656894553141e-02,        -4.048305420561e-02,        +1.130182645959e-01,        +1.076223287909e-02,        +4.342808040670e-02,        -7.814159558153e-02,        -1.908514168093e-02,        +2.651208488556e-02,        -1.173652810920e-02,        +3.655770225604e-02,        -3.813773673858e-02,        -6.969657760080e-03,        +1.414213562373e-01,        -5.895937539136e-05,        +1.128753647567e-04,        -1.616661467762e-02,        -3.978357699379e-02,        +4.342808040673e-02,        -7.814159558152e-02,        +8.263996642047e-02,        +2.669681310117e-02,        -2.130156359431e-02,        +1.673563966627e-02,        -1.904194435548e-02,        +2.632937624224e-02,        -2.662596656879e-02,        -1.477441376242e-02,        +1.414213562373e-01,        +2.329501824906e-05,        -5.122151754848e-05,        -3.445600481050e-02,        -2.318099571938e-02,        -1.908514168093e-02,        +2.651208488557e-02,        -2.130156359430e-02,        +1.673563966626e-02,        +8.070348031747e-02,        +2.593949758837e-02,        +4.105192042014e-02,        -7.768947176517e-02,        -1.303082386419e-02,        -3.081285540560e-02,        +1.414213562373e-01,        +5.780461189007e-05,        -5.815669510865e-05,        -5.065880086145e-02,        -1.389920078275e-02,        -1.173652810920e-02,        +3.655770225605e-02,        -1.904194435546e-02,        +2.632937624224e-02,        +4.105192042013e-02,        -7.768947176517e-02,        +1.103459229245e-01,        +1.291504945164e-02,        -2.859670163015e-02,        -3.099427196270e-02,        +1.414213562373e-01,        +2.613710820786e-05,        +2.451411309697e-05,        +4.244705063192e-02,        -2.372783611781e-02,        -3.813773673857e-02,        -6.969657760077e-03,        -2.662596656877e-02,        -1.477441376242e-02,        -1.303082386418e-02,        -3.081285540558e-02,        -2.859670163014e-02,        -3.099427196268e-02,        +1.420640489786e-01,        +4.205792577982e-02
 8.48000000e+01,        +1.414213562373e-01,        +5.184662408884e-02,        -1.045144599496e-01,        +1.200620668556e-06,        +5.790218467572e-05,        -8.485333165568e-05,        +8.275296085428e-05,        -5.082793106764e-05,        +1.169314294611e-04,        +1.961184844830e-05,        -5.775027209342e-05,        +5.565196040658e-05,        -6.421751395330e-05,        +2.778015181830e-05,        +2.008037349560e-05,        +1.414213562373e-01,        +1.200620668533e-06,        +5.790218467588e-05,        +1.002116318202e-01,        +4.815563286698e-02,        -3.940186857424e-02,        -3.827772650626e-02,        -1.788515363613e-02,        -3.821245103975e-02,        -3.541081887555e-02,        -2.086538863193e-02,        -5.221667067835e-02,        -1.058806211863e-02,        +4.325412797326e-02,        -2.519665221460e-02,        +1.414213562373e-01,        -8.485333165563e-05,        +8.275296085420e-05,        -3.940186857425e-02,        -3.827772650628e-02,        +1.115657669053e-01,        +9.414376633721e-03,        +3.968240298882e-02,        -7.979051565555e-02,        -1.650372393729e-02,        +2.730919585787e-02,        -8.020091094816e-03,        +3.680923835182e-02,        -3.909825244692e-02,        -4.381095082532e-03,        +1.414213562373e-01,        -5.082793106770e-05,        +1.169314294612e-04,        -1.788515363613e-02,        -3.821245103976e-02,        +3.968240298882e-02,        -7.979051565554e-02,        +8.122165539484e-02,        +2.776774133322e-02,        -1.935217817777e-02,        +1.786881401721e-02,        -1.647152445856e-02,        +2.712653820966e-02,        -2.721991955432e-02,        -1.298311340445e-02,        +1.414213562373e-01,        +1.961184844833e-05,        -5.775027209355e-05,        -3.541081887554e-02,        -2.086538863195e-02,        -1.650372393732e-02,        +2.730919585786e-02,        -1.935217817780e-02,        +1.786881401721e-02,        +7.924074403917e-02,        +2.724118543845e-02,        +3.733981874762e-02,        -7.904069131162e-02,        -1.442527443033e-02,        -2.965314689075e-02,        +1.414213562373e-01,        +5.565196040668e-05,        -6.421751395333e-05,        -5.221667067833e-02,        -1.058806211864e-02,        -8.020091094856e-03,        +3.680923835180e-02,        -1.647152445859e-02,        +2.712653820965e-02,        +3.733981874763e-02,        -7.904069131162e-02,        +1.090630179108e-01,        +1.196138876212e-02,        -3.088379309013e-02,        -2.932709450370e-02,        +1.414213562373e-01,        +2.778015181827e-05,        +2.008037349563e-05,        +4.325412797327e-02,        -2.519665221461e-02,        -3.909825244691e-02,        -4.381095082528e-03,        -2.721991955432e-02,        -1.298311340445e-02,        -1.442527443035e-02,        -2.965314689075e-02,        -3.088379309014e-02,        -2.932709450370e-02,        +1.437233211760e-01,        +4.187158834939e-02
 8.64000000e+01,        +1.414213562373e-01,        +4.885420140397e-02,        -1.017117254944e-01,        +4.428820269524e-06,        +5.539665244009e-05,        -7.873882007121e-05,        +8.836119954942e-05,        -4.247351134567e-05,        +1.205514476537e-04,        +1.513189781626e-05,        -6.371799354130e-05,        +5.289355584759e-05,        -6.989369092276e-05,        +2.894137170330e-05,        +1.574299155075e-05,        +1.414213562373e-01,        +4.428820269423e-06,        +5.539665243979e-05,        +1.025882690476e-01,        +4.740325844803e-02,        -4.208104430989e-02,        -3.582609490937e-02,        -1.944515231819e-02,        -3.653491556544e-02,        -3.619396573481e-02,        -1.852345181227e-02,        -5.357751050268e-02,        -7.113306926678e-03,        +4.399524788918e-02,        -2.688250483095e-02,        +1.414213562373e-01,        -7.873882007096e-05,        +8.836119954963e-05,        -4.208104430988e-02,        -3.582609490938e-02,        +1.100623172301e-01,        +8.225937165788e-03,        +3.587760324957e-02,        -8.119787728498e-02,        -1.396431308827e-02,        +2.780807328762e-02,        -4.368316299773e-03,        +3.663478517710e-02,        -3.989636621648e-02,        -1.679172813727e-03,        +1.414213562373e-01,        -4.247351134544e-05,        +1.205514476537e-04,        -1.944515231819e-02,        -3.653491556544e-02,        +3.587760324957e-02,        -8.119787728499e-02,        +7.989149536773e-02,        +2.906626332282e-02,        -1.740505838326e-02,        +1.876629721236e-02,        -1.394244762800e-02,        +2.762491906131e-02,        -2.768050909807e-02,        -1.117815324457e-02,        +1.414213562373e-01,        +1.513189781631e-05,        -6.371799354148e-05,        -3.619396573482e-02,        -1.852345181226e-02,        -1.396431308827e-02,        +2.780807328760e-02,        -1.740505838328e-02,        +1.876629721235e-02,        +7.789597258927e-02,        +2.876464437360e-02,        +3.360777623375e-02,        -8.015999846496e-02,        -1.570395962344e-02,        -2.840786194695e-02,        +1.414213562373e-01,        +5.289355584776e-05,        -6.989369092281e-05,        -5.357751050270e-02,        -7.113306926672e-03,        -4.368316299787e-03,        +3.663478517709e-02,        -1.394244762802e-02,        +2.762491906131e-02,        +3.360777623375e-02,        -8.015999846497e-02,        +1.077862374555e-01,        +1.115009467620e-02,        -3.306361441824e-02,        -2.746183321006e-02,        +1.414213562373e-01,        +2.894137170315e-05,        +1.574299155061e-05,        +4.399524788918e-02,        -2.688250483096e-02,        -3.989636621648e-02,        -1.679172813744e-03,        -2.768050909807e-02,        -1.117815324458e-02,        -1.570395962343e-02,        -2.840786194695e-02,        -3.306361441823e-02,        -2.746183321006e-02,        +1.453610363965e-01,        +4.152096023484e-02
 8.80000000e+01,        +1.414213562373e-01,        +4.597322878747e-02,        -9.884280405018e-02,        +7.324761671421e-06,        +5.295472991854e-05,        -7.238890858673e-05,        +9.349673292137e-05,        -3.391319945221e-05,        +1.237146134142e-04,        +9.945539177587e-06,        -6.908262231686e-05,        +4.961626379577e-05,        -7.515858740824e-05,        +2.965647894626e-05,        +1.152591925738e-05,        +1.414213562373e-01,        +7.324761671190e-06,        +5.295472991854e-05,        +1.048880757089e-01,        +4.638220714939e-02,        -4.457888632886e-02,        -3.313621900677e-02,        -2.083355262667e-02,        -3.476294964508e-02,        -3.680247673248e-02,        -1.616244124218e-02,        -5.472285188663e-02,        -3.477440805758e-03,        +4.463738356660e-02,        -2.878090756187e-02,        +1.414213562373e-01,        -7.238890858618e-05,        +9.349673292163e-05,        -4.457888632884e-02,        -3.313621900676e-02,        +1.085151389101e-01,        +7.184473461179e-03,        +3.202539929648e-02,        -8.236991436859e-02,        -1.150506674245e-02,        +2.803158504861e-02,        -8.333999119918e-04,        +3.605386099087e-02,        -4.051796065249e-02,        +1.132123960914e-03,        +1.414213562373e-01,        -3.391319945175e-05,        +1.237146134140e-04,        -2.083355262666e-02,        -3.476294964508e-02,        +3.202539929649e-02,        -8.236991436859e-02,        +7.866837490126e-02,        +3.058367264274e-02,        -1.548893140053e-02,        +1.944918031488e-02,        -1.149317728391e-02,        +2.784724534930e-02,        -2.800557043889e-02,        -9.366002270744e-03,        +1.414213562373e-01,        +9.945539177064e-06,        -6.908262231672e-05,        -3.680247673251e-02,        -1.616244124219e-02,        -1.150506674247e-02,        +2.803158504862e-02,        -1.548893140053e-02,        +1.944918031487e-02,        +7.668540370592e-02,        +3.049758399708e-02,        +2.986475858495e-02,        -8.105867018957e-02,        -1.685694232096e-02,        -2.708545121480e-02,        +1.414213562373e-01,        +4.961626379540e-05,        -7.515858740816e-05,        -5.472285188665e-02,        -3.477440805765e-03,        -8.333999120046e-04,        +3.605386099087e-02,        -1.149317728391e-02,        +2.784724534930e-02,        +2.986475858494e-02,        -8.105867018956e-02,        +1.065204782648e-01,        +1.046091357919e-02,        -3.511521595936e-02,        -2.540267129813e-02,        +1.414213562373e-01,        +2.965647894594e-05,        +1.152591925737e-05,        +4.463738356660e-02,        -2.878090756188e-02,        -4.051796065251e-02,        +1.132123960898e-03,        -2.800557043890e-02,        -9.366002270748e-03,        -1.685694232095e-02,        -2.708545121479e-02,        -3.511521595935e-02,        -2.540267129812e-02,        +1.469548492862e-01,        +4.100853832997e-02
 8.96000000e+01,        +1.414213562373e-01,        +4.320239115355e-02,        -9.591009272430e-02,        +9.923911247534e-06,        +5.059434692323e-05,        -6.584735030542e-05,        +9.815014238831e-05,        -2.516869247045e-05,        +1.264059816566e-04,        +4.134151163148e-06,        -7.380986133365e-05,        +4.589717386142e-05,        -7.999873117680e-05,        +2.995876347542e-05,        +7.453104929994e-06,        +1.414213562373e-01,        +9.923911247524e-06,        +5.059434692365e-05,        +1.070715672877e-01,        +4.510232375732e-02,        -4.686714580706e-02,        -3.022047695226e-02,        -2.203759159202e-02,        -3.291159597326e-02,        -3.723213355353e-02,        -1.379171656281e-02,        -5.563148795150e-02,        +3.138361981076e-04,        +4.514747004955e-02,        -3.088329789501e-02,        +1.414213562373e-01,        -6.584735030531e-05,        +9.815014238850e-05,        -4.686714580703e-02,        -3.022047695224e-02,        +1.069269462020e-01,        +6.279135685230e-03,        +2.813469817417e-02,        -8.331191868585e-02,        -9.158873828691e-03,        +2.800678226792e-02,        +2.536651982243e-03,        +3.509167848156e-02,        -4.094724796832e-02,        +4.046265897243e-03,        +1.414213562373e-01,        -2.516869247034e-05,        +1.264059816569e-04,        -2.203759159200e-02,        -3.291159597325e-02,        +2.813469817417e-02,        -8.331191868587e-02,        +7.756972312903e-02,        +3.231092847339e-02,        -1.362691872705e-02,        +1.994118206623e-02,        -9.156929417109e-03,        +2.782047090361e-02,        -2.819227052419e-02,        -7.554738816221e-03,        +1.414213562373e-01,        +4.134151163054e-06,        -7.380986133356e-05,        -3.723213355355e-02,        -1.379171656282e-02,        -9.158873828698e-03,        +2.800678226795e-02,        -1.362691872705e-02,        +1.994118206624e-02,        +7.562349913727e-02,        +3.242794584634e-02,        +2.611635296563e-02,        -8.174648703476e-02,        -1.787433390695e-02,        -2.569663781717e-02,        +1.414213562373e-01,        +4.589717386142e-05,        -7.999873117690e-05,        -5.563148795153e-02,        +3.138361980892e-04,        +2.536651982240e-03,        +3.509167848159e-02,        -9.156929417113e-03,        +2.782047090362e-02,        +2.611635296562e-02,        -8.174648703476e-02,        +1.052651974173e-01,        +9.875512482807e-03,        -3.701679115459e-02,        -2.315687795959e-02,        +1.414213562373e-01,        +2.995876347523e-05,        +7.453104930262e-06,        +4.514747004955e-02,        -3.088329789501e-02,        -4.094724796833e-02,        +4.046265897226e-03,        -2.819227052419e-02,        -7.554738816233e-03,        -1.787433390695e-02,        -2.569663781715e-02,        -3.701679115458e-02,        -2.315687795956e-02,        +1.484823314369e-01,        +4.033965146370e-02
 9.12000000e+01,        +1.414213562373e-01,        +4.054043628928e-02,        -9.291563445929e-02,        +1.226170275826e-05,        +4.833539074855e-05,        -5.916112451326e-05,        +1.023178776716e-04,        -1.626452446037e-05,        +1.286166776168e-04,        -2.229458217047e-06,        -7.787017000357e-05,        +4.180237031649e-05,        -8.441080931000e-05,        +2.988086373637e-05,        +3.548744785819e-06,        +1.414213562373e-01,        +1.226170275809e-05,        +4.833539074833e-05,        +1.090998511950e-01,        +4.357900580410e-02,        -4.891773919611e-02,        -2.709586126605e-02,        -2.304551231169e-02,        -3.099895963147e-02,        -3.747819485938e-02,        -1.142309227990e-02,        -5.628024999689e-02,        +4.250893440880e-03,        +4.549290079958e-02,        -3.317668110081e-02,        +1.414213562373e-01,        -5.916112451323e-05,        +1.023178776717e-04,        -4.891773919611e-02,        -2.709586126607e-02,        +1.052966839313e-01,        +5.501751354299e-03,        +2.421216957648e-02,        -8.402748454168e-02,        -6.953218429574e-03,        +2.776407795838e-02,        +5.698300670942e-03,        +3.377848627824e-02,        -4.116737660745e-02,        +7.053697734649e-03,        +1.414213562373e-01,        -1.626452446053e-05,        +1.286166776168e-04,        -2.304551231170e-02,        -3.099895963148e-02,        +2.421216957649e-02,        -8.402748454167e-02,        +7.661190660492e-02,        +3.423912757789e-02,        -1.183658725747e-02,        +2.026776140169e-02,        -6.961537061875e-03,        +2.757495903148e-02,        -2.823765016202e-02,        -5.754261845597e-03,        +1.414213562373e-01,        -2.229458216962e-06,        -7.787017000359e-05,        -3.747819485938e-02,        -1.142309227990e-02,        -6.953218429583e-03,        +2.776407795838e-02,        -1.183658725747e-02,        +2.026776140169e-02,        +7.472342095085e-02,        +3.454438639596e-02,        +2.236541072410e-02,        -8.223092792878e-02,        -1.874681943749e-02,        -2.425446476008e-02,        +1.414213562373e-01,        +4.180237031681e-05,        -8.441080930989e-05,        -5.628024999690e-02,        +4.250893440888e-03,        +5.698300670931e-03,        +3.377848627825e-02,        -6.961537061877e-03,        +2.757495903148e-02,        +2.236541072409e-02,        -8.223092792878e-02,        +1.040151708500e-01,        +9.378649705845e-03,        -3.874625482342e-02,        -2.073509665543e-02,        +1.414213562373e-01,        +2.988086373618e-05,        +3.548744785835e-06,        +4.549290079958e-02,        -3.317668110081e-02,        -4.116737660746e-02,        +7.053697734655e-03,        -2.823765016202e-02,        -5.754261845587e-03,        -1.874681943749e-02,        -2.425446476009e-02,        -3.874625482341e-02,        -2.073509665544e-02,        +1.499213437811e-01,        +3.952274906399e-02
 9.28000000e+01,        +1.414213562373e-01,        +3.798619794976e-02,        -8.986112130928e-02,        +1.437601581381e-05,        +4.619902577209e-05,        -5.238010431315e-05,        +1.060025707783e-04,        -7.226632280797e-06,        +1.303441535194e-04,        -9.080269446508e-06,        -8.123581452181e-05,        +3.738598106469e-05,        -8.839858586411e-05,        +2.945643141232e-05,        -1.628357234305e-07,        +1.414213562373e-01,        +1.437601581378e-05,        +4.619902577205e-05,        +1.109355061456e-01,        +4.183355535363e-02,        -5.070364642465e-02,        -2.378413403119e-02,        -2.384726069972e-02,        -2.904609727431e-02,        -3.753616886305e-02,        -9.071037822060e-03,        -5.664492437296e-02,        +8.319605837429e-03,        +4.564218348562e-02,        -3.564338689993e-02,        +1.414213562373e-01,        -5.238010431294e-05,        +1.060025707788e-04,        -5.070364642466e-02,        -2.378413403120e-02,        +1.036204903758e-01,        +4.847668136248e-03,        +2.026298242024e-02,        -8.451795748285e-02,        -4.910086087428e-03,        +2.733651184977e-02,        +8.612734824398e-03,        +3.214899638338e-02,        -4.116113252708e-02,        +1.014149139274e-02,        +1.414213562373e-01,        -7.226632280226e-06,        +1.303441535197e-04,        -2.384726069973e-02,        -2.904609727432e-02,        +2.026298242024e-02,        -8.451795748287e-02,        +7.581075388025e-02,        +3.635979361978e-02,        -1.013004838615e-02,        +2.045531526565e-02,        -4.929356598190e-03,        +2.714375248360e-02,        -2.813919356424e-02,        -3.976389693714e-03,        +1.414213562373e-01,        -9.080269447179e-06,        -8.123581452217e-05,        -3.753616886306e-02,        -9.071037822067e-03,        -4.910086087450e-03,        +2.733651184980e-02,        -1.013004838618e-02,        +2.045531526567e-02,        +7.399763510007e-02,        +3.683657177879e-02,        +1.861285685220e-02,        -8.251656867490e-02,        -1.946618267603e-02,        -2.277426312405e-02,        +1.414213562373e-01,        +3.738598106403e-05,        -8.839858586463e-05,        -5.664492437298e-02,        +8.319605837418e-03,        +8.612734824375e-03,        +3.214899638340e-02,        -4.929356598216e-03,        +2.714375248361e-02,        +1.861285685219e-02,        -8.251656867490e-02,        +1.027614796706e-01,        +8.959113723840e-03,        -4.028188567530e-02,        -1.815153784640e-02,        +1.414213562373e-01,        +2.945643141221e-05,        -1.628357235785e-07,        +4.564218348562e-02,        -3.564338689994e-02,        -4.116113252708e-02,        +1.014149139274e-02,        -2.813919356424e-02,        -3.976389693714e-03,        -1.946618267603e-02,        -2.277426312403e-02,        -4.028188567529e-02,        -1.815153784638e-02,        +1.512505337865e-01,        +3.856960019513e-02
