 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 4.43782721e-09  7.37378900e-01  7.37167391e-01  7.37595351e-01  7.37234353e-01  7.27052216e-01  7.30289175e-01  7.27994001e-01  7.29117676e-01 
 4.43842819e-09  7.37368612e-01  7.37173059e-01  7.37596537e-01  7.37230515e-01  7.27047214e-01  7.30296370e-01  7.27967191e-01  7.29127114e-01 
 4.43890454e-09  7.37360666e-01  7.37180320e-01  7.37590551e-01  7.37228762e-01  7.27047851e-01  7.30299700e-01  7.27945384e-01  7.29136224e-01 
 4.43941335e-09  7.37354709e-01  7.37188822e-01  7.37578845e-01  7.37228738e-01  7.27052705e-01  7.30299548e-01  7.27925570e-01  7.29146829e-01 
 4.43993082e-09  7.37352943e-01  7.37196006e-01  7.37564433e-01  7.37230709e-01  7.27060418e-01  7.30295061e-01  7.27912215e-01  7.29157520e-01 
 4.44051337e-09  7.37356603e-01  7.37199942e-01  7.37550159e-01  7.37234617e-01  7.27069495e-01  7.30285761e-01  7.27906509e-01  7.29168169e-01 
 4.44107501e-09  7.37364556e-01  7.37198492e-01  7.37542548e-01  7.37238868e-01  7.27075881e-01  7.30274793e-01  7.27908333e-01  7.29176211e-01 
 4.44161651e-09  7.37374006e-01  7.37192605e-01  7.37543181e-01  7.37242148e-01  7.27077915e-01  7.30265133e-01  7.27913160e-01  7.29181685e-01 
 4.44208472e-09  7.37381525e-01  7.37185143e-01  7.37550106e-01  7.37243552e-01  7.27075711e-01  7.30259423e-01  7.27916661e-01  7.29184901e-01 
 4.44257633e-09  7.37386754e-01  7.37176837e-01  7.37562139e-01  7.37243141e-01  7.27069704e-01  7.30257364e-01  7.27916763e-01  7.29187496e-01 
 4.44311868e-09  7.37387829e-01  7.37169612e-01  7.37577456e-01  7.37240549e-01  7.27060365e-01  7.30259838e-01  7.27910240e-01  7.29190661e-01 
 4.44368421e-09  7.37383552e-01  7.37166436e-01  7.37590968e-01  7.37236301e-01  7.27050518e-01  7.30266156e-01  7.27895040e-01  7.29195611e-01 
 4.44424908e-09  7.37375252e-01  7.37168642e-01  7.37597885e-01  7.37231833e-01  7.27043694e-01  7.30273637e-01  7.27872611e-01  7.29203056e-01 
 4.44477625e-09  7.37366177e-01  7.37175006e-01  7.37596524e-01  7.37228712e-01  7.27041985e-01  7.30279234e-01  7.27848307e-01  7.29212306e-01 
 4.44523989e-09  7.37359143e-01  7.37182779e-01  7.37589201e-01  7.37227556e-01  7.27044663e-01  7.30281482e-01  7.27827498e-01  7.29221834e-01 
 4.44573222e-09  7.37354567e-01  7.37191303e-01  7.37576921e-01  7.37228351e-01  7.27051074e-01  7.30280060e-01  7.27809557e-01  7.29232505e-01 
 4.44627845e-09  7.37354337e-01  7.37198564e-01  7.37561672e-01  7.37231430e-01  7.27060375e-01  7.30273786e-01  7.27797583e-01  7.29243737e-01 
 4.44685744e-09  7.37359553e-01  7.37201542e-01  7.37548655e-01  7.37236158e-01  7.27069757e-01  7.30263115e-01  7.27794254e-01  7.29253672e-01 
 4.44747203e-09  7.37369135e-01  7.37198561e-01  7.37542990e-01  7.37241059e-01  7.27076119e-01  7.30250407e-01  7.27797875e-01  7.29261230e-01 
 4.44805201e-09  7.37378929e-01  7.37191003e-01  7.37547053e-01  7.37244016e-01  7.27076950e-01  7.30240472e-01  7.27803052e-01  7.29265693e-01 
 4.44857627e-09  7.37385781e-01  7.37182190e-01  7.37557680e-01  7.37244447e-01  7.27073123e-01  7.30235433e-01  7.27805258e-01  7.29268277e-01 
 4.44906319e-09  7.37388722e-01  7.37174429e-01  7.37571101e-01  7.37242752e-01  7.27066506e-01  7.30234966e-01  7.27802592e-01  7.29270459e-01 
 4.44966458e-09  7.37386776e-01  7.37168368e-01  7.37587302e-01  7.37238541e-01  7.27056949e-01  7.30239220e-01  7.27790798e-01  7.29274508e-01 
 4.45026576e-09  7.37379627e-01  7.37168023e-01  7.37597905e-01  7.37233476e-01  7.27049333e-01  7.30246261e-01  7.27769998e-01  7.29281258e-01 
 4.45085576e-09  7.37370061e-01  7.37173289e-01  7.37599542e-01  7.37229387e-01  7.27046576e-01  7.30252724e-01  7.27743998e-01  7.29290802e-01 
 4.45133048e-09  7.37362604e-01  7.37180548e-01  7.37594043e-01  7.37227673e-01  7.27048636e-01  7.30255711e-01  7.27722319e-01  7.29300206e-01 
 4.45180046e-09  7.37357294e-01  7.37188767e-01  7.37583666e-01  7.37227880e-01  7.27054214e-01  7.30255404e-01  7.27703576e-01  7.29310299e-01 
 4.45229255e-09  7.37355341e-01  7.37196423e-01  7.37570091e-01  7.37230134e-01  7.27062537e-01  7.30251030e-01  7.27689761e-01  7.29320688e-01 
 4.45287714e-09  7.37358346e-01  7.37201658e-01  7.37555172e-01  7.37234679e-01  7.27073002e-01  7.30241133e-01  7.27682611e-01  7.29331403e-01 
 4.45343842e-09  7.37365599e-01  7.37201333e-01  7.37546393e-01  7.37239564e-01  7.27081015e-01  7.30228925e-01  7.27683592e-01  7.29339125e-01 
 4.45403872e-09  7.37375378e-01  7.37195393e-01  7.37546050e-01  7.37243569e-01  7.27085081e-01  7.30216455e-01  7.27688691e-01  7.29344388e-01 
 4.45452180e-09  7.37382604e-01  7.37187652e-01  7.37552770e-01  7.37244941e-01  7.27084257e-01  7.30209115e-01  7.27692414e-01  7.29346807e-01 
 4.45504371e-09  7.37387554e-01  7.37178554e-01  7.37565282e-01  7.37244044e-01  7.27079593e-01  7.30205592e-01  7.27692636e-01  7.29348627e-01 
 4.45553710e-09  7.37388291e-01  7.37171443e-01  7.37579194e-01  7.37241086e-01  7.27072921e-01  7.30206698e-01  7.27687134e-01  7.29350777e-01 
 4.45614599e-09  7.37383795e-01  7.37167376e-01  7.37593776e-01  7.37235796e-01  7.27064831e-01  7.30212314e-01  7.27671445e-01  7.29355657e-01 
 4.45673984e-09  7.37375387e-01  7.37169531e-01  7.37600782e-01  7.37230661e-01  7.27060309e-01  7.30219283e-01  7.27648213e-01  7.29363621e-01 
 4.45726299e-09  7.37366945e-01  7.37175937e-01  7.37599187e-01  7.37227553e-01  7.27060810e-01  7.30224113e-01  7.27624446e-01  7.29373147e-01 
 4.45772246e-09  7.37360603e-01  7.37183810e-01  7.37591884e-01  7.37226691e-01  7.27065064e-01  7.30225720e-01  7.27604208e-01  7.29382868e-01 
 4.45822209e-09  7.37356647e-01  7.37192706e-01  7.37579505e-01  7.37228071e-01  7.27072938e-01  7.30223514e-01  7.27586482e-01  7.29393815e-01 
 4.45873249e-09  7.37356799e-01  7.37199887e-01  7.37565335e-01  7.37231636e-01  7.27082718e-01  7.30216834e-01  7.27575494e-01  7.29404177e-01 
 4.45934213e-09  7.37362267e-01  7.37203403e-01  7.37551792e-01  7.37237326e-01  7.27093629e-01  7.30204440e-01  7.27572054e-01  7.29414013e-01 
 4.45992075e-09  7.37370913e-01  7.37200785e-01  7.37546388e-01  7.37242380e-01  7.27100694e-01  7.30191056e-01  7.27575581e-01  7.29420156e-01 
 4.46041981e-09  7.37378989e-01  7.37194431e-01  7.37549029e-01  7.37245202e-01  7.27102970e-01  7.30180793e-01  7.27580472e-01  7.29423097e-01 
 4.46087125e-09  7.37385044e-01  7.37186653e-01  7.37556980e-01  7.37245830e-01  7.27101674e-01  7.30174315e-01  7.27583578e-01  7.29424440e-01 
 4.46136572e-09  7.37388670e-01  7.37177942e-01  7.37569812e-01  7.37244177e-01  7.27097225e-01  7.30171442e-01  7.27582895e-01  7.29425560e-01 
 4.46187890e-09  7.37388209e-01  7.37170983e-01  7.37584321e-01  7.37240310e-01  7.27090910e-01  7.30173021e-01  7.27575760e-01  7.29427675e-01 
 4.46250034e-09  7.37382374e-01  7.37167964e-01  7.37597927e-01  7.37234310e-01  7.27084327e-01  7.30178950e-01  7.27557789e-01  7.29433130e-01 
 4.46306684e-09  7.37373921e-01  7.37171108e-01  7.37602811e-01  7.37229371e-01  7.27082049e-01  7.30185257e-01  7.27534520e-01  7.29441378e-01 
 4.46355338e-09  7.37366264e-01  7.37177696e-01  7.37600003e-01  7.37226745e-01  7.27084149e-01  7.30189169e-01  7.27512265e-01  7.29450672e-01 
 4.46400383e-09  7.37360545e-01  7.37185732e-01  7.37591987e-01  7.37226317e-01  7.27089547e-01  7.30190069e-01  7.27492860e-01  7.29460415e-01 
 4.46449675e-09  7.37357356e-01  7.37194622e-01  7.37579243e-01  7.37228250e-01  7.27098309e-01  7.30187057e-01  7.27476295e-01  7.29471206e-01 
 4.46500645e-09  7.37358237e-01  7.37201663e-01  7.37565057e-01  7.37232386e-01  7.27108697e-01  7.30179484e-01  7.27466508e-01  7.29481254e-01 
 4.46556382e-09  7.37363677e-01  7.37204773e-01  7.37552832e-01  7.37238073e-01  7.27119139e-01  7.30167308e-01  7.27464299e-01  7.29489756e-01 
 4.46616995e-09  7.37372774e-01  7.37201866e-01  7.37547620e-01  7.37243587e-01  7.27126868e-01  7.30152591e-01  7.27468535e-01  7.29495472e-01 
 4.46668207e-09  7.37380811e-01  7.37195033e-01  7.37551078e-01  7.37246347e-01  7.27129301e-01  7.30141686e-01  7.27473702e-01  7.29497728e-01 
 4.46714873e-09  7.37386567e-01  7.37186756e-01  7.37559995e-01  7.37246629e-01  7.27128073e-01  7.30134892e-01  7.27476681e-01  7.29498472e-01 
 4.46765003e-09  7.37389501e-01  7.37177874e-01  7.37573467e-01  7.37244411e-01  7.27123900e-01  7.30132058e-01  7.27475377e-01  7.29499128e-01 
 4.46815680e-09  7.37388328e-01  7.37171169e-01  7.37587775e-01  7.37240079e-01  7.27118373e-01  7.30133661e-01  7.27467561e-01  7.29501009e-01 
 4.46870748e-09  7.37382798e-01  7.37168480e-01  7.37599789e-01  7.37234348e-01  7.27113435e-01  7.30138753e-01  7.27451290e-01  7.29505676e-01 
 4.46931769e-09  7.37373710e-01  7.37171845e-01  7.37604764e-01  7.37228855e-01  7.27112125e-01  7.30145136e-01  7.27426244e-01  7.29514494e-01 
 4.46982379e-09  7.37365990e-01  7.37178907e-01  7.37601126e-01  7.37226297e-01  7.27115459e-01  7.30148659e-01  7.27403298e-01  7.29524232e-01 
 4.47029675e-09  7.37360487e-01  7.37187473e-01  7.37591997e-01  7.37226244e-01  7.27122162e-01  7.30148861e-01  7.27383602e-01  7.29534436e-01 
 4.47079258e-09  7.37357980e-01  7.37196326e-01  7.37578745e-01  7.37228703e-01  7.27131811e-01  7.30144876e-01  7.27368120e-01  7.29545042e-01 
 4.47129963e-09  7.37359508e-01  7.37202988e-01  7.37564733e-01  7.37233254e-01  7.27142633e-01  7.30136391e-01  7.27359704e-01  7.29554524e-01 
 4.47184874e-09  7.37365282e-01  7.37205533e-01  7.37553294e-01  7.37239097e-01  7.27153140e-01  7.30123563e-01  7.27358652e-01  7.29562142e-01 
 4.47245479e-09  7.37374385e-01  7.37202038e-01  7.37549061e-01  7.37244542e-01  7.27160927e-01  7.30108261e-01  7.27363511e-01  7.29566919e-01 
 4.47295361e-09  7.37381920e-01  7.37195003e-01  7.37553176e-01  7.37246969e-01  7.27163389e-01  7.30097364e-01  7.27368623e-01  7.29568391e-01 
 4.47343434e-09  7.37387340e-01  7.37186285e-01  7.37562883e-01  7.37246862e-01  7.27162331e-01  7.30090307e-01  7.27371395e-01  7.29568592e-01 
 4.47393237e-09  7.37389611e-01  7.37177468e-01  7.37576497e-01  7.37244184e-01  7.27158595e-01  7.30087563e-01  7.27369515e-01  7.29568852e-01 
 4.47443624e-09  7.37387873e-01  7.37171016e-01  7.37590519e-01  7.37239482e-01  7.27153808e-01  7.30089172e-01  7.27361095e-01  7.29570540e-01 
 4.47498299e-09  7.37381999e-01  7.37168725e-01  7.37601843e-01  7.37233551e-01  7.27149947e-01  7.30094052e-01  7.27344360e-01  7.29575152e-01 
 4.47558774e-09  7.37372927e-01  7.37172495e-01  7.37605917e-01  7.37228104e-01  7.27149939e-01  7.30099934e-01  7.27319309e-01  7.29583931e-01 
 4.47608179e-09  7.37365572e-01  7.37179643e-01  7.37601767e-01  7.37225758e-01  7.27154167e-01  7.30102869e-01  7.27297090e-01  7.29593413e-01 
 4.47656501e-09  7.37360296e-01  7.37188500e-01  7.37592019e-01  7.37225970e-01  7.27161828e-01  7.30102434e-01  7.27277495e-01  7.29603696e-01 
 4.47706439e-09  7.37358238e-01  7.37197329e-01  7.37578472e-01  7.37228787e-01  7.27172199e-01  7.30097618e-01  7.27262758e-01  7.29614058e-01 
 4.47756388e-09  7.37360136e-01  7.37203630e-01  7.37564782e-01  7.37233545e-01  7.27183286e-01  7.30088472e-01  7.27255348e-01  7.29622908e-01 
 4.47810898e-09  7.37366070e-01  7.37205765e-01  7.37553818e-01  7.37239475e-01  7.27193984e-01  7.30075026e-01  7.27255036e-01  7.29629790e-01 
 4.47871226e-09  7.37375051e-01  7.37201824e-01  7.37550181e-01  7.37244804e-01  7.27201926e-01  7.30059238e-01  7.27260327e-01  7.29633707e-01 
 4.47920279e-09  7.37382201e-01  7.37194597e-01  7.37554630e-01  7.37246967e-01  7.27204542e-01  7.30048230e-01  7.27265481e-01  7.29634498e-01 
 4.47969058e-09  7.37387304e-01  7.37185559e-01  7.37564742e-01  7.37246529e-01  7.27203759e-01  7.30040928e-01  7.27268209e-01  7.29634147e-01 
 4.48019247e-09  7.37389101e-01  7.37176641e-01  7.37578532e-01  7.37243435e-01  7.27200445e-01  7.30038136e-01  7.27266028e-01  7.29634006e-01 
 4.48068734e-09  7.37386990e-01  7.37170400e-01  7.37592135e-01  7.37238488e-01  7.27196384e-01  7.30039661e-01  7.27257458e-01  7.29635431e-01 
 4.48123127e-09  7.37380903e-01  7.37168308e-01  7.37603017e-01  7.37232377e-01  7.27193418e-01  7.30044329e-01  7.27240619e-01  7.29639894e-01 
 4.48183339e-09  7.37371850e-01  7.37172310e-01  7.37606541e-01  7.37226930e-01  7.27194451e-01  7.30049828e-01  7.27215700e-01  7.29648560e-01 
 4.48232108e-09  7.37364725e-01  7.37179535e-01  7.37602066e-01  7.37224729e-01  7.27199402e-01  7.30052347e-01  7.27193989e-01  7.29657825e-01 
 4.48286424e-09  7.37359298e-01  7.37189530e-01  7.37590653e-01  7.37225361e-01  7.27208858e-01  7.30051029e-01  7.27172843e-01  7.29669118e-01 
 4.48335330e-09  7.37357925e-01  7.37197996e-01  7.37577165e-01  7.37228579e-01  7.27219641e-01  7.30045336e-01  7.27159654e-01  7.29678823e-01 
 4.48387328e-09  7.37360518e-01  7.37204036e-01  7.37563287e-01  7.37233853e-01  7.27231501e-01  7.30034860e-01  7.27153348e-01  7.29687304e-01 
 4.48442887e-09  7.37367011e-01  7.37205333e-01  7.37553206e-01  7.37239934e-01  7.27242374e-01  7.30020391e-01  7.27154344e-01  7.29693281e-01 
 4.48502579e-09  7.37375885e-01  7.37200530e-01  7.37551105e-01  7.37244859e-01  7.27249996e-01  7.30004487e-01  7.27160249e-01  7.29696029e-01 
 4.48550997e-09  7.37382569e-01  7.37192926e-01  7.37556559e-01  7.37246512e-01  7.27252443e-01  7.29993766e-01  7.27165297e-01  7.29696059e-01 
 4.48604111e-09  7.37387282e-01  7.37183000e-01  7.37568430e-01  7.37245310e-01  7.27251560e-01  7.29986455e-01  7.27167472e-01  7.29695168e-01 
 4.48652385e-09  7.37388091e-01  7.37174767e-01  7.37581934e-01  7.37241704e-01  7.27248642e-01  7.29984477e-01  7.27164242e-01  7.29694899e-01 
 4.48705489e-09  7.37384902e-01  7.37169017e-01  7.37595804e-01  7.37236012e-01  7.27245163e-01  7.29986656e-01  7.27153582e-01  7.29696701e-01 
 4.48760948e-09  7.37378049e-01  7.37168349e-01  7.37605109e-01  7.37229856e-01  7.27243688e-01  7.29991514e-01  7.27135012e-01  7.29701862e-01 
 4.48820545e-09  7.37369134e-01  7.37173753e-01  7.37606247e-01  7.37225104e-01  7.27246693e-01  7.29996270e-01  7.27109914e-01  7.29710998e-01 
 4.48868772e-09  7.37362678e-01  7.37181623e-01  7.37600155e-01  7.37223722e-01  7.27253081e-01  7.29997676e-01  7.27089117e-01  7.29720298e-01 
 4.48921091e-09  7.37358396e-01  7.37191426e-01  7.37588082e-01  7.37225203e-01  7.27263364e-01  7.29994981e-01  7.27070267e-01  7.29730906e-01 
 4.48968869e-09  7.37357932e-01  7.37199338e-01  7.37574729e-01  7.37228963e-01  7.27274484e-01  7.29988153e-01  7.27059077e-01  7.29739787e-01 
 4.49023083e-09  7.37361505e-01  7.37204652e-01  7.37561029e-01  7.37234826e-01  7.27286964e-01  7.29975946e-01  7.27054498e-01  7.29747557e-01 
 4.49078721e-09  7.37368494e-01  7.37204565e-01  7.37552588e-01  7.37240801e-01  7.27297479e-01  7.29960610e-01  7.27057095e-01  7.29752184e-01 
 4.49132315e-09  7.37376399e-01  7.37199221e-01  7.37552149e-01  7.37244812e-01  7.27303973e-01  7.29946029e-01  7.27063068e-01  7.29753504e-01 
 4.49178999e-09  7.37382489e-01  7.37191408e-01  7.37558164e-01  7.37245967e-01  7.27306267e-01  7.29935700e-01  7.27067985e-01  7.29752790e-01 
 4.49230946e-09  7.37386572e-01  7.37181467e-01  7.37570232e-01  7.37244266e-01  7.27305570e-01  7.29928721e-01  7.27069878e-01  7.29751329e-01 
 4.49278764e-09  7.37386894e-01  7.37173350e-01  7.37583686e-01  7.37240257e-01  7.27303079e-01  7.29926968e-01  7.27066327e-01  7.29750752e-01 
 4.49332109e-09  7.37383267e-01  7.37167888e-01  7.37597330e-01  7.37234203e-01  7.27300307e-01  7.29929329e-01  7.27055164e-01  7.29752470e-01 
 4.49387729e-09  7.37376195e-01  7.37167766e-01  7.37606009e-01  7.37227947e-01  7.27299835e-01  7.29934176e-01  7.27036168e-01  7.29757751e-01 
 4.49447306e-09  7.37367423e-01  7.37173793e-01  7.37606274e-01  7.37223447e-01  7.27304013e-01  7.29938581e-01  7.27011056e-01  7.29767024e-01 
 4.49495494e-09  7.37361329e-01  7.37182054e-01  7.37599538e-01  7.37222476e-01  7.27311260e-01  7.29939469e-01  7.26990641e-01  7.29776315e-01 
 4.49547500e-09  7.37357588e-01  7.37192017e-01  7.37587085e-01  7.37224483e-01  7.27322188e-01  7.29936084e-01  7.26972650e-01  7.29786640e-01 
 4.49596020e-09  7.37357629e-01  7.37200001e-01  7.37573442e-01  7.37228775e-01  7.27333880e-01  7.29928415e-01  7.26962243e-01  7.29795202e-01 
 4.49649293e-09  7.37361562e-01  7.37204960e-01  7.37560251e-01  7.37234894e-01  7.27346345e-01  7.29915675e-01  7.26958788e-01  7.29802103e-01 
 4.49704775e-09  7.37368690e-01  7.37204503e-01  7.37552403e-01  7.37240946e-01  7.27356885e-01  7.29899802e-01  7.26962141e-01  7.29805808e-01 
 4.49757049e-09  7.37376319e-01  7.37198962e-01  7.37552560e-01  7.37244724e-01  7.27363299e-01  7.29885207e-01  7.26968394e-01  7.29806246e-01 
 4.49803275e-09  7.37382157e-01  7.37191013e-01  7.37558938e-01  7.37245623e-01  7.27365764e-01  7.29874764e-01  7.26973457e-01  7.29804892e-01 
 4.49854882e-09  7.37385966e-01  7.37180983e-01  7.37571269e-01  7.37243586e-01  7.27365451e-01  7.29867695e-01  7.26975427e-01  7.29802883e-01 
 4.49903682e-09  7.37386065e-01  7.37172694e-01  7.37585144e-01  7.37239164e-01  7.27363426e-01  7.29865887e-01  7.26971730e-01  7.29801984e-01 
 4.49954754e-09  7.37382496e-01  7.37167508e-01  7.37598263e-01  7.37233113e-01  7.27361401e-01  7.29868136e-01  7.26961010e-01  7.29803447e-01 
 4.50009698e-09  7.37375611e-01  7.37167425e-01  7.37606898e-01  7.37226818e-01  7.27361583e-01  7.29872863e-01  7.26942384e-01  7.29808524e-01 
 4.50069161e-09  7.37367063e-01  7.37173585e-01  7.37607176e-01  7.37222391e-01  7.27366355e-01  7.29877175e-01  7.26917502e-01  7.29817667e-01 
 4.50122781e-09  7.37360680e-01  7.37183009e-01  7.37599380e-01  7.37221707e-01  7.27375010e-01  7.29877765e-01  7.26895289e-01  7.29827854e-01 
 4.50171288e-09  7.37357549e-01  7.37192526e-01  7.37587446e-01  7.37224044e-01  7.27385652e-01  7.29874125e-01  7.26879059e-01  7.29837243e-01 
 4.50222480e-09  7.37357875e-01  7.37200987e-01  7.37573027e-01  7.37228977e-01  7.27398220e-01  7.29865475e-01  7.26868749e-01  7.29845794e-01 
 4.50272091e-09  7.37361661e-01  7.37205581e-01  7.37560770e-01  7.37234975e-01  7.27409995e-01  7.29853038e-01  7.26866114e-01  7.29851627e-01 
 4.50326188e-09  7.37368494e-01  7.37205207e-01  7.37552992e-01  7.37241056e-01  7.27420546e-01  7.29837011e-01  7.26869723e-01  7.29854596e-01 
 4.50377623e-09  7.37375834e-01  7.37199766e-01  7.37552955e-01  7.37244823e-01  7.27427246e-01  7.29822072e-01  7.26876197e-01  7.29854387e-01 
 4.50423668e-09  7.37381534e-01  7.37191755e-01  7.37559155e-01  7.37245662e-01  7.27430159e-01  7.29811124e-01  7.26881589e-01  7.29852457e-01 
 4.50475258e-09  7.37385302e-01  7.37181496e-01  7.37571425e-01  7.37243456e-01  7.27430440e-01  7.29803503e-01  7.26884020e-01  7.29849836e-01 
 4.50525697e-09  7.37385412e-01  7.37172694e-01  7.37585815e-01  7.37238636e-01  7.27428971e-01  7.29801295e-01  7.26880575e-01  7.29848446e-01 
 4.50573088e-09  7.37382255e-01  7.37167548e-01  7.37598281e-01  7.37232767e-01  7.27427604e-01  7.29803181e-01  7.26871111e-01  7.29849411e-01 
 4.50626960e-09  7.37375822e-01  7.37166955e-01  7.37607458e-01  7.37226317e-01  7.27428144e-01  7.29807719e-01  7.26853533e-01  7.29853952e-01 
 4.50686274e-09  7.37367546e-01  7.37172751e-01  7.37608633e-01  7.37221657e-01  7.27433087e-01  7.29812169e-01  7.26829108e-01  7.29862738e-01 
 4.50734854e-09  7.37361656e-01  7.37181278e-01  7.37602395e-01  7.37220791e-01  7.27440848e-01  7.29813183e-01  7.26808645e-01  7.29871816e-01 
 4.50787017e-09  7.37357983e-01  7.37191812e-01  7.37590162e-01  7.37223170e-01  7.27452200e-01  7.29809841e-01  7.26790448e-01  7.29881813e-01 
 4.50833178e-09  7.37357817e-01  7.37200159e-01  7.37577037e-01  7.37227696e-01  7.27463664e-01  7.29802487e-01  7.26780116e-01  7.29889568e-01 
 4.50880841e-09  7.37360767e-01  7.37205785e-01  7.37564368e-01  7.37233704e-01  7.27475399e-01  7.29790896e-01  7.26776197e-01  7.29895379e-01 
 4.50940394e-09  7.37367665e-01  7.37206650e-01  7.37554370e-01  7.37240858e-01  7.27487744e-01  7.29773031e-01  7.26779264e-01  7.29898637e-01 
 4.50996071e-09  7.37375281e-01  7.37201248e-01  7.37553446e-01  7.37245197e-01  7.27495598e-01  7.29756189e-01  7.26786270e-01  7.29897930e-01 
 4.51043510e-09  7.37380969e-01  7.37193008e-01  7.37559425e-01  7.37246072e-01  7.27499080e-01  7.29744241e-01  7.26792115e-01  7.29895330e-01 
 4.51095812e-09  7.37384677e-01  7.37182386e-01  7.37571635e-01  7.37243671e-01  7.27499943e-01  7.29735824e-01  7.26795018e-01  7.29891975e-01 
 4.51142159e-09  7.37384928e-01  7.37173811e-01  7.37584916e-01  7.37239041e-01  7.27499129e-01  7.29733118e-01  7.26792591e-01  7.29890032e-01 
 4.51189614e-09  7.37382123e-01  7.37167920e-01  7.37597797e-01  7.37232912e-01  7.27498224e-01  7.29734376e-01  7.26784131e-01  7.29890313e-01 
 4.51247821e-09  7.37375552e-01  7.37166641e-01  7.37608214e-01  7.37225653e-01  7.27499328e-01  7.29738897e-01  7.26765989e-01  7.29894696e-01 
 4.51304014e-09  7.37367948e-01  7.37171778e-01  7.37609938e-01  7.37220985e-01  7.27504299e-01  7.29743144e-01  7.26743233e-01  7.29902722e-01 
 4.51351681e-09  7.37362208e-01  7.37179991e-01  7.37604533e-01  7.37219909e-01  7.27511907e-01  7.29744443e-01  7.26723126e-01  7.29911429e-01 
 4.51404218e-09  7.37358366e-01  7.37190788e-01  7.37592753e-01  7.37222198e-01  7.27523288e-01  7.29741470e-01  7.26704347e-01  7.29921359e-01 
 4.51450999e-09  7.37357960e-01  7.37199686e-01  7.37579566e-01  7.37226864e-01  7.27534929e-01  7.29734262e-01  7.26693294e-01  7.29929108e-01 
 4.51498764e-09  7.37360607e-01  7.37205921e-01  7.37566624e-01  7.37233103e-01  7.27546829e-01  7.29722686e-01  7.26688778e-01  7.29934774e-01 
 4.51555524e-09  7.37366776e-01  7.37207620e-01  7.37556185e-01  7.37240346e-01  7.27559035e-01  7.29705316e-01  7.26691125e-01  7.29937649e-01 
 4.51612847e-09  7.37374307e-01  7.37202763e-01  7.37554033e-01  7.37245264e-01  7.27567777e-01  7.29687198e-01  7.26698217e-01  7.29936508e-01 
 4.51660788e-09  7.37379934e-01  7.37194643e-01  7.37559246e-01  7.37246395e-01  7.27571886e-01  7.29674251e-01  7.26704465e-01  7.29933313e-01 
 4.51713587e-09  7.37383695e-01  7.37183775e-01  7.37570966e-01  7.37244053e-01  7.27573431e-01  7.29664764e-01  7.26708120e-01  7.29929154e-01 
 4.51765364e-09  7.37383940e-01  7.37173977e-01  7.37585497e-01  7.37238694e-01  7.27573184e-01  7.29661156e-01  7.26705949e-01  7.29926354e-01 
 4.51812572e-09  7.37381110e-01  7.37167970e-01  7.37598197e-01  7.37232304e-01  7.27572910e-01  7.29662192e-01  7.26697839e-01  7.29926260e-01 
 4.51870875e-09  7.37374689e-01  7.37166529e-01  7.37608645e-01  7.37224753e-01  7.27574786e-01  7.29666540e-01  7.26680137e-01  7.29930354e-01 
 4.51927625e-09  7.37367338e-01  7.37171685e-01  7.37610470e-01  7.37219961e-01  7.27580484e-01  7.29670691e-01  7.26657624e-01  7.29938314e-01 
 4.51975333e-09  7.37361944e-01  7.37179977e-01  7.37605170e-01  7.37218992e-01  7.27588547e-01  7.29671875e-01  7.26637879e-01  7.29946935e-01 
 4.52027727e-09  7.37358481e-01  7.37190896e-01  7.37593593e-01  7.37221535e-01  7.27600212e-01  7.29668800e-01  7.26619517e-01  7.29956669e-01 
 4.52074582e-09  7.37358316e-01  7.37199985e-01  7.37580556e-01  7.37226518e-01  7.27612005e-01  7.29661437e-01  7.26608706e-01  7.29964170e-01 
 4.52122556e-09  7.37361090e-01  7.37206426e-01  7.37567721e-01  7.37233110e-01  7.27623987e-01  7.29649579e-01  7.26604382e-01  7.29969453e-01 
 4.52178076e-09  7.37367047e-01  7.37208321e-01  7.37557549e-01  7.37240514e-01  7.27635958e-01  7.29632226e-01  7.26606814e-01  7.29971661e-01 
 4.52236161e-09  7.37374398e-01  7.37203583e-01  7.37555281e-01  7.37245664e-01  7.27644920e-01  7.29613415e-01  7.26614100e-01  7.29969744e-01 
 4.52284204e-09  7.37379721e-01  7.37195478e-01  7.37560410e-01  7.37246760e-01  7.27649212e-01  7.29600052e-01  7.26620480e-01  7.29965838e-01 
 4.52336776e-09  7.37383131e-01  7.37184614e-01  7.37571915e-01  7.37244246e-01  7.27651110e-01  7.29590199e-01  7.26624320e-01  7.29960955e-01 
 4.52389104e-09  7.37383132e-01  7.37174637e-01  7.37586409e-01  7.37238551e-01  7.27651406e-01  7.29586242e-01  7.26622379e-01  7.29957520e-01 
 4.52436503e-09  7.37380193e-01  7.37168563e-01  7.37598987e-01  7.37231865e-01  7.27651764e-01  7.29587099e-01  7.26614504e-01  7.29957047e-01 
 4.52493813e-09  7.37374001e-01  7.37167092e-01  7.37609177e-01  7.37224191e-01  7.27654422e-01  7.29591223e-01  7.26597575e-01  7.29960777e-01 
 4.52551276e-09  7.37366914e-01  7.37172324e-01  7.37611064e-01  7.37219273e-01  7.27660955e-01  7.29595304e-01  7.26575368e-01  7.29968677e-01 
