 frequency       s11_db          s22_db          s12_db          s21_db          s11_deg         s22_deg         s12_deg         s21_deg        
 1.32160000e+11 -7.52602541e-01 -7.40114703e-01 -3.92383142e+01 -3.92383143e+01 -1.77896803e+02 -1.83036260e+02 -1.15671691e+02 -1.15671691e+02 
 1.32240000e+11 -7.55416334e-01 -7.42799571e-01 -3.91507296e+01 -3.91507296e+01 -1.78013002e+02 -1.83155884e+02 -1.15908985e+02 -1.15908985e+02 
 1.32320000e+11 -7.58257022e-01 -7.45510648e-01 -3.90627519e+01 -3.90627519e+01 -1.78129548e+02 -1.83275853e+02 -1.16147189e+02 -1.16147189e+02 
 1.32400000e+11 -7.61125029e-01 -7.48248352e-01 -3.89743790e+01 -3.89743790e+01 -1.78246445e+02 -1.83396170e+02 -1.16386317e+02 -1.16386317e+02 
 1.32480000e+11 -7.64020789e-01 -7.51013108e-01 -3.88856087e+01 -3.88856087e+01 -1.78363695e+02 -1.83516839e+02 -1.16626386e+02 -1.16626386e+02 
 1.32560000e+11 -7.66944745e-01 -7.53805351e-01 -3.87964389e+01 -3.87964389e+01 -1.78481303e+02 -1.83637862e+02 -1.16867411e+02 -1.16867411e+02 
 1.32640000e+11 -7.69897350e-01 -7.56625527e-01 -3.87068673e+01 -3.87068674e+01 -1.78599271e+02 -1.83759243e+02 -1.17109407e+02 -1.17109407e+02 
 1.32720000e+11 -7.72879067e-01 -7.59474091e-01 -3.86168919e+01 -3.86168919e+01 -1.78717604e+02 -1.83880987e+02 -1.17352390e+02 -1.17352390e+02 
 1.32800000e+11 -7.75890368e-01 -7.62351507e-01 -3.85265104e+01 -3.85265104e+01 -1.78836305e+02 -1.84003096e+02 -1.17596377e+02 -1.17596377e+02 
 1.32880000e+11 -7.78931738e-01 -7.65258251e-01 -3.84357204e+01 -3.84357204e+01 -1.78955377e+02 -1.84125573e+02 -1.17841385e+02 -1.17841385e+02 
 1.32960000e+11 -7.82003671e-01 -7.68194808e-01 -3.83445198e+01 -3.83445198e+01 -1.79074825e+02 -1.84248424e+02 -1.18087430e+02 -1.18087430e+02 
 1.33040000e+11 -7.85106672e-01 -7.71161676e-01 -3.82529063e+01 -3.82529063e+01 -1.79194652e+02 -1.84371651e+02 -1.18334529e+02 -1.18334529e+02 
 1.33120000e+11 -7.88241259e-01 -7.74159363e-01 -3.81608775e+01 -3.81608775e+01 -1.79314862e+02 -1.84495259e+02 -1.18582700e+02 -1.18582700e+02 
 1.33200000e+11 -7.91407960e-01 -7.77188388e-01 -3.80684311e+01 -3.80684311e+01 -1.79435459e+02 -1.84619250e+02 -1.18831961e+02 -1.18831961e+02 
 1.33280000e+11 -7.94607317e-01 -7.80249284e-01 -3.79755647e+01 -3.79755647e+01 -1.79556447e+02 -1.84743629e+02 -1.19082329e+02 -1.19082329e+02 
 1.33360000e+11 -7.97839883e-01 -7.83342593e-01 -3.78822760e+01 -3.78822760e+01 -1.79677829e+02 -1.84868401e+02 -1.19333824e+02 -1.19333824e+02 
 1.33440000e+11 -8.01106223e-01 -7.86468874e-01 -3.77885626e+01 -3.77885626e+01 -1.79799610e+02 -1.84993568e+02 -1.19586464e+02 -1.19586464e+02 
 1.33520000e+11 -8.04406917e-01 -7.89628695e-01 -3.76944220e+01 -3.76944220e+01 -1.79921793e+02 -1.85119135e+02 -1.19840267e+02 -1.19840267e+02 
 1.33600000e+11 -8.07742558e-01 -7.92822639e-01 -3.75998517e+01 -3.75998517e+01 -1.80044384e+02 -1.85245105e+02 -1.20095255e+02 -1.20095255e+02 
 1.33680000e+11 -8.11113753e-01 -7.96051304e-01 -3.75048493e+01 -3.75048494e+01 -1.80167385e+02 -1.85371484e+02 -1.20351445e+02 -1.20351445e+02 
 1.33760000e+11 -8.14521123e-01 -7.99315299e-01 -3.74094124e+01 -3.74094124e+01 -1.80290802e+02 -1.85498276e+02 -1.20608859e+02 -1.20608859e+02 
 1.33840000e+11 -8.17965303e-01 -8.02615250e-01 -3.73135382e+01 -3.73135383e+01 -1.80414638e+02 -1.85625483e+02 -1.20867517e+02 -1.20867517e+02 
 1.33920000e+11 -8.21446945e-01 -8.05951797e-01 -3.72172244e+01 -3.72172245e+01 -1.80538898e+02 -1.85753112e+02 -1.21127439e+02 -1.21127439e+02 
 1.34000000e+11 -8.24966714e-01 -8.09325596e-01 -3.71204684e+01 -3.71204684e+01 -1.80663586e+02 -1.85881165e+02 -1.21388647e+02 -1.21388647e+02 
 1.34080000e+11 -8.28525294e-01 -8.12737318e-01 -3.70232674e+01 -3.70232675e+01 -1.80788707e+02 -1.86009648e+02 -1.21651163e+02 -1.21651163e+02 
 1.34160000e+11 -8.32123384e-01 -8.16187652e-01 -3.69256190e+01 -3.69256190e+01 -1.80914265e+02 -1.86138565e+02 -1.21915009e+02 -1.21915009e+02 
 1.34240000e+11 -8.35761700e-01 -8.19677301e-01 -3.68275205e+01 -3.68275205e+01 -1.81040265e+02 -1.86267921e+02 -1.22180206e+02 -1.22180206e+02 
 1.34320000e+11 -8.39440976e-01 -8.23206988e-01 -3.67289691e+01 -3.67289691e+01 -1.81166711e+02 -1.86397719e+02 -1.22446779e+02 -1.22446779e+02 
 1.34400000e+11 -8.43161964e-01 -8.26777453e-01 -3.66299622e+01 -3.66299622e+01 -1.81293608e+02 -1.86527965e+02 -1.22714749e+02 -1.22714749e+02 
 1.34480000e+11 -8.46925434e-01 -8.30389453e-01 -3.65304970e+01 -3.65304970e+01 -1.81420961e+02 -1.86658664e+02 -1.22984142e+02 -1.22984142e+02 
 1.34560000e+11 -8.50732175e-01 -8.34043765e-01 -3.64305709e+01 -3.64305709e+01 -1.81548774e+02 -1.86789820e+02 -1.23254980e+02 -1.23254980e+02 
 1.34640000e+11 -8.54582997e-01 -8.37741187e-01 -3.63301809e+01 -3.63301809e+01 -1.81677053e+02 -1.86921437e+02 -1.23527289e+02 -1.23527289e+02 
 1.34720000e+11 -8.58478731e-01 -8.41482534e-01 -3.62293244e+01 -3.62293244e+01 -1.81805801e+02 -1.87053522e+02 -1.23801094e+02 -1.23801094e+02 
 1.34800000e+11 -8.62420226e-01 -8.45268645e-01 -3.61279985e+01 -3.61279985e+01 -1.81935026e+02 -1.87186078e+02 -1.24076420e+02 -1.24076420e+02 
 1.34880000e+11 -8.66408354e-01 -8.49100377e-01 -3.60262003e+01 -3.60262003e+01 -1.82064730e+02 -1.87319111e+02 -1.24353294e+02 -1.24353294e+02 
 1.34960000e+11 -8.70444011e-01 -8.52978611e-01 -3.59239269e+01 -3.59239269e+01 -1.82194920e+02 -1.87452626e+02 -1.24631741e+02 -1.24631741e+02 
 1.35040000e+11 -8.74528115e-01 -8.56904251e-01 -3.58211755e+01 -3.58211755e+01 -1.82325600e+02 -1.87586628e+02 -1.24911789e+02 -1.24911789e+02 
 1.35120000e+11 -8.78661606e-01 -8.60878223e-01 -3.57179431e+01 -3.57179431e+01 -1.82456776e+02 -1.87721122e+02 -1.25193466e+02 -1.25193466e+02 
 1.35200000e+11 -8.82845450e-01 -8.64901479e-01 -3.56142267e+01 -3.56142267e+01 -1.82588453e+02 -1.87856113e+02 -1.25476799e+02 -1.25476799e+02 
 1.35280000e+11 -8.87080638e-01 -8.68974993e-01 -3.55100233e+01 -3.55100234e+01 -1.82720637e+02 -1.87991607e+02 -1.25761818e+02 -1.25761818e+02 
 1.35360000e+11 -8.91368188e-01 -8.73099768e-01 -3.54053300e+01 -3.54053300e+01 -1.82853333e+02 -1.88127609e+02 -1.26048551e+02 -1.26048551e+02 
 1.35440000e+11 -8.95709143e-01 -8.77276831e-01 -3.53001437e+01 -3.53001437e+01 -1.82986545e+02 -1.88264125e+02 -1.26337028e+02 -1.26337028e+02 
 1.35520000e+11 -9.00104574e-01 -8.81507238e-01 -3.51944613e+01 -3.51944614e+01 -1.83120281e+02 -1.88401160e+02 -1.26627280e+02 -1.26627280e+02 
 1.35600000e+11 -9.04555582e-01 -8.85792072e-01 -3.50882798e+01 -3.50882798e+01 -1.83254545e+02 -1.88538719e+02 -1.26919338e+02 -1.26919338e+02 
 1.35680000e+11 -9.09063297e-01 -8.90132445e-01 -3.49815960e+01 -3.49815960e+01 -1.83389344e+02 -1.88676808e+02 -1.27213232e+02 -1.27213232e+02 
 1.35760000e+11 -9.13628877e-01 -8.94529501e-01 -3.48744067e+01 -3.48744067e+01 -1.83524682e+02 -1.88815434e+02 -1.27508997e+02 -1.27508997e+02 
 1.35840000e+11 -9.18253515e-01 -8.98984412e-01 -3.47667088e+01 -3.47667089e+01 -1.83660566e+02 -1.88954601e+02 -1.27806663e+02 -1.27806663e+02 
 1.35920000e+11 -9.22938435e-01 -9.03498384e-01 -3.46584992e+01 -3.46584992e+01 -1.83797002e+02 -1.89094316e+02 -1.28106266e+02 -1.28106266e+02 
 1.36000000e+11 -9.27684893e-01 -9.08072657e-01 -3.45497745e+01 -3.45497745e+01 -1.83933996e+02 -1.89234584e+02 -1.28407839e+02 -1.28407839e+02 
 1.36080000e+11 -9.32494182e-01 -9.12708502e-01 -3.44405316e+01 -3.44405316e+01 -1.84071552e+02 -1.89375411e+02 -1.28711417e+02 -1.28711417e+02 
 1.36160000e+11 -9.37367630e-01 -9.17407229e-01 -3.43307671e+01 -3.43307671e+01 -1.84209679e+02 -1.89516805e+02 -1.29017036e+02 -1.29017036e+02 
 1.36240000e+11 -9.42306600e-01 -9.22170181e-01 -3.42204778e+01 -3.42204779e+01 -1.84348382e+02 -1.89658769e+02 -1.29324732e+02 -1.29324732e+02 
 1.36320000e+11 -9.47312496e-01 -9.26998742e-01 -3.41096604e+01 -3.41096604e+01 -1.84487666e+02 -1.89801312e+02 -1.29634543e+02 -1.29634543e+02 
 1.36400000e+11 -9.52386760e-01 -9.31894331e-01 -3.39983115e+01 -3.39983115e+01 -1.84627539e+02 -1.89944438e+02 -1.29946506e+02 -1.29946506e+02 
 1.36480000e+11 -9.57530874e-01 -9.36858411e-01 -3.38864277e+01 -3.38864278e+01 -1.84768006e+02 -1.90088155e+02 -1.30260660e+02 -1.30260660e+02 
 1.36560000e+11 -9.62746363e-01 -9.41892484e-01 -3.37740058e+01 -3.37740058e+01 -1.84909075e+02 -1.90232468e+02 -1.30577044e+02 -1.30577044e+02 
 1.36640000e+11 -9.68034796e-01 -9.46998096e-01 -3.36610421e+01 -3.36610421e+01 -1.85050751e+02 -1.90377384e+02 -1.30895700e+02 -1.30895700e+02 
 1.36720000e+11 -9.73397786e-01 -9.52176837e-01 -3.35475334e+01 -3.35475334e+01 -1.85193040e+02 -1.90522910e+02 -1.31216668e+02 -1.31216668e+02 
 1.36800000e+11 -9.78836992e-01 -9.57430345e-01 -3.34334762e+01 -3.34334762e+01 -1.85335951e+02 -1.90669052e+02 -1.31539990e+02 -1.31539990e+02 
 1.36880000e+11 -9.84354122e-01 -9.62760301e-01 -3.33188670e+01 -3.33188670e+01 -1.85479488e+02 -1.90815816e+02 -1.31865710e+02 -1.31865710e+02 
 1.36960000e+11 -9.89950934e-01 -9.68168439e-01 -3.32037024e+01 -3.32037024e+01 -1.85623660e+02 -1.90963209e+02 -1.32193872e+02 -1.32193872e+02 
 1.37040000e+11 -9.95629236e-01 -9.73656542e-01 -3.30879787e+01 -3.30879787e+01 -1.85768472e+02 -1.91111239e+02 -1.32524520e+02 -1.32524520e+02 
 1.37120000e+11 -1.00139089e+00 -9.79226446e-01 -3.29716926e+01 -3.29716926e+01 -1.85913931e+02 -1.91259911e+02 -1.32857700e+02 -1.32857700e+02 
 1.37200000e+11 -1.00723781e+00 -9.84880042e-01 -3.28548404e+01 -3.28548404e+01 -1.86060044e+02 -1.91409232e+02 -1.33193459e+02 -1.33193459e+02 
 1.37280000e+11 -1.01317198e+00 -9.90619275e-01 -3.27374187e+01 -3.27374187e+01 -1.86206819e+02 -1.91559210e+02 -1.33531845e+02 -1.33531845e+02 
 1.37360000e+11 -1.01919542e+00 -9.96446150e-01 -3.26194238e+01 -3.26194238e+01 -1.86354261e+02 -1.91709851e+02 -1.33872908e+02 -1.33872908e+02 
 1.37440000e+11 -1.02531023e+00 -1.00236273e+00 -3.25008522e+01 -3.25008522e+01 -1.86502378e+02 -1.91861162e+02 -1.34216697e+02 -1.34216697e+02 
 1.37520000e+11 -1.03151856e+00 -1.00837115e+00 -3.23817003e+01 -3.23817003e+01 -1.86651177e+02 -1.92013150e+02 -1.34563263e+02 -1.34563263e+02 
 1.37600000e+11 -1.03782264e+00 -1.01447359e+00 -3.22619645e+01 -3.22619645e+01 -1.86800665e+02 -1.92165822e+02 -1.34912659e+02 -1.34912659e+02 
 1.37680000e+11 -1.04422475e+00 -1.02067231e+00 -3.21416413e+01 -3.21416413e+01 -1.86950849e+02 -1.92319184e+02 -1.35264938e+02 -1.35264938e+02 
 1.37760000e+11 -1.05072726e+00 -1.02696964e+00 -3.20207269e+01 -3.20207269e+01 -1.87101735e+02 -1.92473245e+02 -1.35620156e+02 -1.35620156e+02 
 1.37840000e+11 -1.05733259e+00 -1.03336798e+00 -3.18992179e+01 -3.18992179e+01 -1.87253332e+02 -1.92628011e+02 -1.35978367e+02 -1.35978368e+02 
 1.37920000e+11 -1.06404324e+00 -1.03986979e+00 -3.17771106e+01 -3.17771106e+01 -1.87405645e+02 -1.92783488e+02 -1.36339630e+02 -1.36339630e+02 
 1.38000000e+11 -1.07086181e+00 -1.04647764e+00 -3.16544013e+01 -3.16544014e+01 -1.87558683e+02 -1.92939685e+02 -1.36704003e+02 -1.36704003e+02 
 1.38080000e+11 -1.07779095e+00 -1.05319414e+00 -3.15310866e+01 -3.15310866e+01 -1.87712452e+02 -1.93096607e+02 -1.37071546e+02 -1.37071546e+02 
 1.38160000e+11 -1.08483342e+00 -1.06002200e+00 -3.14071628e+01 -3.14071628e+01 -1.87866958e+02 -1.93254263e+02 -1.37442320e+02 -1.37442320e+02 
 1.38240000e+11 -1.09199203e+00 -1.06696402e+00 -3.12826264e+01 -3.12826264e+01 -1.88022210e+02 -1.93412659e+02 -1.37816388e+02 -1.37816388e+02 
 1.38320000e+11 -1.09926972e+00 -1.07402309e+00 -3.11574737e+01 -3.11574737e+01 -1.88178215e+02 -1.93571802e+02 -1.38193814e+02 -1.38193814e+02 
 1.38400000e+11 -1.10666949e+00 -1.08120217e+00 -3.10317012e+01 -3.10317012e+01 -1.88334978e+02 -1.93731698e+02 -1.38574664e+02 -1.38574664e+02 
 1.38480000e+11 -1.11419445e+00 -1.08850433e+00 -3.09053054e+01 -3.09053055e+01 -1.88492507e+02 -1.93892356e+02 -1.38959005e+02 -1.38959005e+02 
 1.38560000e+11 -1.12184781e+00 -1.09593273e+00 -3.07782829e+01 -3.07782829e+01 -1.88650809e+02 -1.94053781e+02 -1.39346906e+02 -1.39346906e+02 
 1.38640000e+11 -1.12963288e+00 -1.10349065e+00 -3.06506300e+01 -3.06506300e+01 -1.88809890e+02 -1.94215980e+02 -1.39738438e+02 -1.39738438e+02 
 1.38720000e+11 -1.13755306e+00 -1.11118146e+00 -3.05223434e+01 -3.05223434e+01 -1.88969757e+02 -1.94378960e+02 -1.40133671e+02 -1.40133671e+02 
 1.38800000e+11 -1.14561189e+00 -1.11900862e+00 -3.03934197e+01 -3.03934197e+01 -1.89130417e+02 -1.94542728e+02 -1.40532682e+02 -1.40532682e+02 
 1.38880000e+11 -1.15381300e+00 -1.12697574e+00 -3.02638554e+01 -3.02638555e+01 -1.89291876e+02 -1.94707290e+02 -1.40935544e+02 -1.40935544e+02 
 1.38960000e+11 -1.16216014e+00 -1.13508652e+00 -3.01336474e+01 -3.01336474e+01 -1.89454140e+02 -1.94872651e+02 -1.41342336e+02 -1.41342336e+02 
 1.39040000e+11 -1.17065719e+00 -1.14334478e+00 -3.00027923e+01 -3.00027923e+01 -1.89617215e+02 -1.95038819e+02 -1.41753136e+02 -1.41753136e+02 
 1.39120000e+11 -1.17930815e+00 -1.15175449e+00 -2.98712868e+01 -2.98712868e+01 -1.89781108e+02 -1.95205799e+02 -1.42168026e+02 -1.42168026e+02 
 1.39200000e+11 -1.18811715e+00 -1.16031971e+00 -2.97391280e+01 -2.97391280e+01 -1.89945824e+02 -1.95373597e+02 -1.42587089e+02 -1.42587089e+02 
 1.39280000e+11 -1.19708846e+00 -1.16904465e+00 -2.96063126e+01 -2.96063126e+01 -1.90111368e+02 -1.95542218e+02 -1.43010411e+02 -1.43010411e+02 
 1.39360000e+11 -1.20622648e+00 -1.17793369e+00 -2.94728377e+01 -2.94728378e+01 -1.90277745e+02 -1.95711668e+02 -1.43438078e+02 -1.43438078e+02 
 1.39440000e+11 -1.21553576e+00 -1.18699129e+00 -2.93387005e+01 -2.93387005e+01 -1.90444961e+02 -1.95881951e+02 -1.43870180e+02 -1.43870180e+02 
 1.39520000e+11 -1.22502100e+00 -1.19622211e+00 -2.92038980e+01 -2.92038980e+01 -1.90613020e+02 -1.96053073e+02 -1.44306808e+02 -1.44306808e+02 
 1.39600000e+11 -1.23468704e+00 -1.20563094e+00 -2.90684276e+01 -2.90684276e+01 -1.90781927e+02 -1.96225037e+02 -1.44748056e+02 -1.44748057e+02 
 1.39680000e+11 -1.24453891e+00 -1.21522273e+00 -2.89322867e+01 -2.89322867e+01 -1.90951685e+02 -1.96397848e+02 -1.45194021e+02 -1.45194021e+02 
 1.39760000e+11 -1.25458178e+00 -1.22500259e+00 -2.87954727e+01 -2.87954727e+01 -1.91122298e+02 -1.96571509e+02 -1.45644801e+02 -1.45644801e+02 
 1.39840000e+11 -1.26482099e+00 -1.23497582e+00 -2.86579834e+01 -2.86579834e+01 -1.91293769e+02 -1.96746023e+02 -1.46100496e+02 -1.46100496e+02 
 1.39920000e+11 -1.27526206e+00 -1.24514785e+00 -2.85198166e+01 -2.85198166e+01 -1.91466100e+02 -1.96921393e+02 -1.46561210e+02 -1.46561210e+02 
 1.40000000e+11 -1.28591071e+00 -1.25552434e+00 -2.83809702e+01 -2.83809702e+01 -1.91639294e+02 -1.97097621e+02 -1.47027048e+02 -1.47027048e+02 
 1.40080000e+11 -1.29677281e+00 -1.26611109e+00 -2.82414422e+01 -2.82414422e+01 -1.91813351e+02 -1.97274709e+02 -1.47498120e+02 -1.47498120e+02 
 1.40160000e+11 -1.30785446e+00 -1.27691414e+00 -2.81012311e+01 -2.81012311e+01 -1.91988273e+02 -1.97452657e+02 -1.47974536e+02 -1.47974536e+02 
 1.40240000e+11 -1.31916195e+00 -1.28793968e+00 -2.79603353e+01 -2.79603353e+01 -1.92164060e+02 -1.97631465e+02 -1.48456411e+02 -1.48456411e+02 
 1.40320000e+11 -1.33070175e+00 -1.29919414e+00 -2.78187534e+01 -2.78187534e+01 -1.92340710e+02 -1.97811134e+02 -1.48943860e+02 -1.48943860e+02 
 1.40400000e+11 -1.34248058e+00 -1.31068414e+00 -2.76764844e+01 -2.76764844e+01 -1.92518224e+02 -1.97991661e+02 -1.49437004e+02 -1.49437004e+02 
 1.40480000e+11 -1.35450535e+00 -1.32241653e+00 -2.75335275e+01 -2.75335275e+01 -1.92696597e+02 -1.98173045e+02 -1.49935964e+02 -1.49935964e+02 
 1.40560000e+11 -1.36678322e+00 -1.33439836e+00 -2.73898821e+01 -2.73898821e+01 -1.92875827e+02 -1.98355283e+02 -1.50440867e+02 -1.50440867e+02 
 1.40640000e+11 -1.37932156e+00 -1.34663694e+00 -2.72455477e+01 -2.72455477e+01 -1.93055909e+02 -1.98538369e+02 -1.50951840e+02 -1.50951840e+02 
 1.40720000e+11 -1.39212798e+00 -1.35913979e+00 -2.71005245e+01 -2.71005245e+01 -1.93236838e+02 -1.98722300e+02 -1.51469016e+02 -1.51469016e+02 
 1.40800000e+11 -1.40521034e+00 -1.37191468e+00 -2.69548127e+01 -2.69548127e+01 -1.93418607e+02 -1.98907067e+02 -1.51992529e+02 -1.51992529e+02 
 1.40880000e+11 -1.41857676e+00 -1.38496964e+00 -2.68084128e+01 -2.68084128e+01 -1.93601208e+02 -1.99092665e+02 -1.52522517e+02 -1.52522517e+02 
 1.40960000e+11 -1.43223561e+00 -1.39831294e+00 -2.66613260e+01 -2.66613260e+01 -1.93784631e+02 -1.99279082e+02 -1.53059121e+02 -1.53059121e+02 
 1.41040000e+11 -1.44619550e+00 -1.41195311e+00 -2.65135535e+01 -2.65135535e+01 -1.93968866e+02 -1.99466310e+02 -1.53602486e+02 -1.53602486e+02 
 1.41120000e+11 -1.46046534e+00 -1.42589896e+00 -2.63650971e+01 -2.63650971e+01 -1.94153899e+02 -1.99654334e+02 -1.54152761e+02 -1.54152761e+02 
 1.41200000e+11 -1.47505430e+00 -1.44015956e+00 -2.62159590e+01 -2.62159590e+01 -1.94339717e+02 -1.99843142e+02 -1.54710096e+02 -1.54710096e+02 
 1.41280000e+11 -1.48997182e+00 -1.45474426e+00 -2.60661419e+01 -2.60661419e+01 -1.94526302e+02 -2.00032717e+02 -1.55274648e+02 -1.55274648e+02 
 1.41360000e+11 -1.50522766e+00 -1.46966268e+00 -2.59156488e+01 -2.59156488e+01 -1.94713637e+02 -2.00223042e+02 -1.55846574e+02 -1.55846574e+02 
 1.41440000e+11 -1.52083183e+00 -1.48492475e+00 -2.57644836e+01 -2.57644836e+01 -1.94901701e+02 -2.00414095e+02 -1.56426037e+02 -1.56426037e+02 
 1.41520000e+11 -1.53679464e+00 -1.50054068e+00 -2.56126503e+01 -2.56126503e+01 -1.95090471e+02 -2.00605855e+02 -1.57013203e+02 -1.57013203e+02 
 1.41600000e+11 -1.55312670e+00 -1.51652097e+00 -2.54601539e+01 -2.54601539e+01 -1.95279921e+02 -2.00798297e+02 -1.57608242e+02 -1.57608242e+02 
 1.41680000e+11 -1.56983894e+00 -1.53287640e+00 -2.53069997e+01 -2.53069997e+01 -1.95470023e+02 -2.00991393e+02 -1.58211328e+02 -1.58211328e+02 
 1.41760000e+11 -1.58694255e+00 -1.54961809e+00 -2.51531938e+01 -2.51531938e+01 -1.95660746e+02 -2.01185112e+02 -1.58822636e+02 -1.58822636e+02 
 1.41840000e+11 -1.60444904e+00 -1.56675741e+00 -2.49987431e+01 -2.49987431e+01 -1.95852055e+02 -2.01379420e+02 -1.59442350e+02 -1.59442350e+02 
 1.41920000e+11 -1.62237023e+00 -1.58430606e+00 -2.48436551e+01 -2.48436551e+01 -1.96043913e+02 -2.01574282e+02 -1.60070652e+02 -1.60070652e+02 
 1.42000000e+11 -1.64071820e+00 -1.60227602e+00 -2.46879382e+01 -2.46879382e+01 -1.96236278e+02 -2.01769655e+02 -1.60707733e+02 -1.60707733e+02 
 1.42080000e+11 -1.65950537e+00 -1.62067956e+00 -2.45316014e+01 -2.45316014e+01 -1.96429106e+02 -2.01965496e+02 -1.61353783e+02 -1.61353783e+02 
 1.42160000e+11 -1.67874440e+00 -1.63952924e+00 -2.43746550e+01 -2.43746550e+01 -1.96622346e+02 -2.02161757e+02 -1.62009000e+02 -1.62009000e+02 
 1.42240000e+11 -1.69844827e+00 -1.65883790e+00 -2.42171098e+01 -2.42171098e+01 -1.96815946e+02 -2.02358384e+02 -1.62673583e+02 -1.62673583e+02 
 1.42320000e+11 -1.71863019e+00 -1.67861863e+00 -2.40589779e+01 -2.40589779e+01 -1.97009847e+02 -2.02555320e+02 -1.63347735e+02 -1.63347735e+02 
 1.42400000e+11 -1.73930366e+00 -1.69888481e+00 -2.39002723e+01 -2.39002723e+01 -1.97203986e+02 -2.02752504e+02 -1.64031664e+02 -1.64031664e+02 
 1.42480000e+11 -1.76048241e+00 -1.71965003e+00 -2.37410071e+01 -2.37410071e+01 -1.97398294e+02 -2.02949867e+02 -1.64725580e+02 -1.64725580e+02 
 1.42560000e+11 -1.78218038e+00 -1.74092812e+00 -2.35811975e+01 -2.35811975e+01 -1.97592697e+02 -2.03147337e+02 -1.65429697e+02 -1.65429697e+02 
 1.42640000e+11 -1.80441171e+00 -1.76273309e+00 -2.34208602e+01 -2.34208602e+01 -1.97787114e+02 -2.03344835e+02 -1.66144232e+02 -1.66144232e+02 
 1.42720000e+11 -1.82719074e+00 -1.78507913e+00 -2.32600128e+01 -2.32600128e+01 -1.97981460e+02 -2.03542275e+02 -1.66869406e+02 -1.66869406e+02 
 1.42800000e+11 -1.85053191e+00 -1.80798060e+00 -2.30986745e+01 -2.30986745e+01 -1.98175640e+02 -2.03739565e+02 -1.67605441e+02 -1.67605441e+02 
 1.42880000e+11 -1.87444980e+00 -1.83145193e+00 -2.29368659e+01 -2.29368659e+01 -1.98369555e+02 -2.03936607e+02 -1.68352564e+02 -1.68352564e+02 
 1.42960000e+11 -1.89895904e+00 -1.85550764e+00 -2.27746089e+01 -2.27746089e+01 -1.98563095e+02 -2.04133294e+02 -1.69111002e+02 -1.69111002e+02 
 1.43040000e+11 -1.92407427e+00 -1.88016226e+00 -2.26119272e+01 -2.26119272e+01 -1.98756145e+02 -2.04329512e+02 -1.69880988e+02 -1.69880988e+02 
 1.43120000e+11 -1.94981011e+00 -1.90543029e+00 -2.24488459e+01 -2.24488459e+01 -1.98948580e+02 -2.04525138e+02 -1.70662753e+02 -1.70662753e+02 
 1.43200000e+11 -1.97618107e+00 -1.93132615e+00 -2.22853920e+01 -2.22853920e+01 -1.99140267e+02 -2.04720040e+02 -1.71456532e+02 -1.71456532e+02 
 1.43280000e+11 -2.00320149e+00 -1.95786408e+00 -2.21215942e+01 -2.21215942e+01 -1.99331063e+02 -2.04914078e+02 -1.72262560e+02 -1.72262560e+02 
 1.43360000e+11 -2.03088547e+00 -1.98505810e+00 -2.19574831e+01 -2.19574831e+01 -1.99520816e+02 -2.05107101e+02 -1.73081072e+02 -1.73081072e+02 
 1.43440000e+11 -2.05924677e+00 -2.01292188e+00 -2.17930910e+01 -2.17930910e+01 -1.99709362e+02 -2.05298950e+02 -1.73912307e+02 -1.73912307e+02 
 1.43520000e+11 -2.08829873e+00 -2.04146870e+00 -2.16284526e+01 -2.16284526e+01 -1.99896527e+02 -2.05489452e+02 -1.74756499e+02 -1.74756499e+02 
 1.43600000e+11 -2.11805415e+00 -2.07071131e+00 -2.14636043e+01 -2.14636043e+01 -2.00082128e+02 -2.05678426e+02 -1.75613885e+02 -1.75613885e+02 
 1.43680000e+11 -2.14852518e+00 -2.10066182e+00 -2.12985849e+01 -2.12985849e+01 -2.00265968e+02 -2.05865678e+02 -1.76484698e+02 -1.76484698e+02 
 1.43760000e+11 -2.17972316e+00 -2.13133154e+00 -2.11334354e+01 -2.11334354e+01 -2.00447838e+02 -2.06051002e+02 -1.77369171e+02 -1.77369171e+02 
 1.43840000e+11 -2.21165851e+00 -2.16273092e+00 -2.09681989e+01 -2.09681989e+01 -2.00627517e+02 -2.06234181e+02 -1.78267533e+02 -1.78267533e+02 
 1.43920000e+11 -2.24434058e+00 -2.19486929e+00 -2.08029213e+01 -2.08029213e+01 -2.00804772e+02 -2.06414985e+02 -1.79180009e+02 -1.79180009e+02 
 1.44000000e+11 -2.27777742e+00 -2.22775479e+00 -2.06376504e+01 -2.06376504e+01 -2.00979357e+02 -2.06593171e+02 -1.80106821e+02 -1.80106821e+02 
 1.44080000e+11 -2.31197567e+00 -2.26139409e+00 -2.04724370e+01 -2.04724370e+01 -2.01151011e+02 -2.06768481e+02 -1.81048183e+02 -1.81048183e+02 
 1.44160000e+11 -2.34694028e+00 -2.29579228e+00 -2.03073340e+01 -2.03073340e+01 -2.01319461e+02 -2.06940647e+02 -1.82004306e+02 -1.82004306e+02 
 1.44240000e+11 -2.38267437e+00 -2.33095259e+00 -2.01423972e+01 -2.01423972e+01 -2.01484421e+02 -2.07109385e+02 -1.82975390e+02 -1.82975390e+02 
 1.44320000e+11 -2.41917891e+00 -2.36687620e+00 -1.99776850e+01 -1.99776850e+01 -2.01645590e+02 -2.07274399e+02 -1.83961629e+02 -1.83961629e+02 
